UTTERANCE	CUI	PT	ST	SOURCES
"ALBUTEROL SULFATE ( + ) IPRATROPIUM BROMID"	C0543495	Albuterol Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"ALBUTEROL SULFATE ( + ) IPRATROPIUM BROMID"	C0027235	Ipratropium	[u'orch', u'phsu']	[u'RXNORM']
"B50 (CHLOROPHYLLIN  SODIUM COPPER COMPLEX)"	C0282849	chlorophyllin copper complex	[u'bacs', u'phsu']	[u'RXNORM']
"B50 (CHLOROPHYLLIN  SODIUM COPPER COMPLEX)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"B50 (CHLOROPHYLLIN  SODIUM COPPER COMPLEX)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"B50 (CHLOROPHYLLIN  SODIUM COPPER COMPLEX)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"ROPINIROLE HYDROCHLORIDE (ROPINITROLE HYDROCHLORIDE)"	C0771840	Ropinirole hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"HYDROCHLOROTHIAZIDE (HYDROCHLORIDE)"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MERBENTYL (DIXYCLOVERINE HYDROCHLORIDE)"	C0242249	Merbentyl	[u'orch', u'phsu']	[u'RXNORM']
"OMEPRAZOL ACOST"	C0028978	Omeprazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"COMPETACT (PIOGLITAZONE HYDROCHLORIDE, METFORMIN HYDROCHLORIDE) (PIOGLITAZONE HYDROCHLORIDE 15 MG/METFORMIN HYDROCHLORIDE 850 MG, 1 IN 1 D)"	C0872972	Pioglitazone hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"COMPETACT (PIOGLITAZONE HYDROCHLORIDE, METFORMIN HYDROCHLORIDE) (PIOGLITAZONE HYDROCHLORIDE 15 MG/METFORMIN HYDROCHLORIDE 850 MG, 1 IN 1 D)"	C0770893	Metformin hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"COMPETACT (PIOGLITAZONE HYDROCHLORIDE, METFORMIN HYDROCHLORIDE) (PIOGLITAZONE HYDROCHLORIDE 15 MG/METFORMIN HYDROCHLORIDE 850 MG, 1 IN 1 D)"	C1128662	pioglitazone 15 MG	[u'clnd']	[u'RXNORM']
"COMPETACT (PIOGLITAZONE HYDROCHLORIDE, METFORMIN HYDROCHLORIDE) (PIOGLITAZONE HYDROCHLORIDE 15 MG/METFORMIN HYDROCHLORIDE 850 MG, 1 IN 1 D)"	C0770893	Metformin hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ITERATIVES ANTIBIOTHERAPY (ANTIBIOTICS)"	C0003237	Antibiotics, Antitubercular	[u'antb']	[u'ATC']
"ITERATIVES ANTIBIOTHERAPY (ANTIBIOTICS)"	C3540704	Antibiotics for systemic use	[u'antb']	[u'ATC']
"ITERATIVES ANTIBIOTHERAPY (ANTIBIOTICS)"	C3540705	Antifungal Antibiotics, Topical	[u'antb']	[u'ATC']
"ITERATIVES ANTIBIOTHERAPY (ANTIBIOTICS)"	C3540706	Antibiotic throat preparations	[u'antb']	[u'ATC']
"ITERATIVES ANTIBIOTHERAPY (ANTIBIOTICS)"	C3540707	Antibiotics FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE	[u'antb']	[u'ATC']
"ITERATIVES ANTIBIOTHERAPY (ANTIBIOTICS)"	C3540708	Antibiotics, Gynecological	[u'antb']	[u'ATC']
"ITERATIVES ANTIBIOTHERAPY (ANTIBIOTICS)"	C3540709	antibiotics, intestinal	[u'antb']	[u'ATC']
"ITERATIVES ANTIBIOTHERAPY (ANTIBIOTICS)"	C3540710	Antibiotics, ophthalmologic	[u'antb']	[u'ATC']
"PROSTATE HEALTH PILL"	C0994475	Pills	[u'bodm']	[u'RXNORM']
"PROPOXYPHENE/ACETAMINOPHEN(PROPOXYPHENE NAPSYLATE, ACETAMINOPHEN) TABL"	C1384520	Acetaminophen / Propoxyphene	[u'phsu']	[u'RXNORM']
"PROPOXYPHENE/ACETAMINOPHEN(PROPOXYPHENE NAPSYLATE, ACETAMINOPHEN) TABL"	C0033495	propoxyphene napsylate	[u'orch', u'phsu']	[u'RXNORM']
"PROPOXYPHENE/ACETAMINOPHEN(PROPOXYPHENE NAPSYLATE, ACETAMINOPHEN) TABL"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"REGLAN (METOCLOPRAMIDE HYDROCHLORIDE) ONGOING"	C0034977	Reglan	[u'orch', u'phsu']	[u'RXNORM']
"REGLAN (METOCLOPRAMIDE HYDROCHLORIDE) ONGOING"	C0887128	Metoclopramide Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"TAZOCIN (PIP / TAZO)"	C0075870	tazobactam	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"SERTRALINA FARMOZ 100 MG COMPRIMIDOS"	C0074393	Sertraline	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SERTRALINA FARMOZ 100 MG COMPRIMIDOS"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"TAREG 80 MG, COMPRIM? PELLICUL?"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"HYDROCODONE/ACETAMINOHPEN"	C0020264	Hydrocodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HCTZ-OLMESARTAN"	C1098320	olmesartan	[u'orch', u'phsu']	[u'RXNORM']
"HCTZ-OLMESARTAN"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"COUMADIN (WARFIARIN SODIUM)"	C0699129	Coumadin	[u'orch', u'phsu']	[u'RXNORM']
"COUMADIN (WARFIARIN SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"COUMADIN (WARFIARIN SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"COUMADIN (WARFIARIN SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"SAFEGUARD SOAP"	C2917745	Safe-Guard	[u'orch', u'phsu']	[u'RXNORM']
"L?ISOLEUCINE"	C0022192	Isoleucine	[u'aapp', u'bacs', u'phsu']	[u'RXNORM']
"NALTREXONE HYDROCHLORIDE/BUPROPION HYDROCHLORIDE"	C0700563	Bupropion Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"NALTREXONE HYDROCHLORIDE/BUPROPION HYDROCHLORIDE"	C0355800	Naltrexone hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ALCARE FOAMED ANTISEPTIC HANDRUB"	C0991510	Foam drug form	[u'bodm']	[u'RXNORM']
"DEVILS CLAW 510 MG/INKNOWN"	C0771537	Devil's claw preparation	[u'orch', u'phsu']	[u'RXNORM']
"DEVILS CLAW 510 MG/INKNOWN"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"PPD TST 5TU"	C0034131	Purified Protein Derivative of Tuberculin	[u'aapp', u'imft', u'irda']	[u'RXNORM']
"ANGIZEM - 60 MG COMPRESSE A RILASCIO MODIFICATO"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"TAB TIPIFARNIB 600 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"TAB TIPIFARNIB 600 MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"TRIMETHOPRIM-POLYMYXIN B"	C0032535	Polymyxin B	[u'aapp', u'antb']	[u'RXNORM', u'ATC']
"TRIMETHOPRIM-POLYMYXIN B"	C0041041	Trimethoprim	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"CBD LOTION"	C0544341	Lotion	[u'bodm']	[u'RXNORM']
"CBD LOTION"	C0006863	Cannabidiol	[u'orch', u'phsu']	[u'RXNORM']
"CBD LOTION"	C0006982	Carbidopa	[u'orch', u'phsu']	[u'RXNORM']
"ACETAMINOPHE/DEXTROMETHORPHAN/DECONGESTANT"	C0011816	Dextromethorphan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LEVOTHYROXINE (LEVOTHYROID/SYNTHROID)"	C0040165	levothyroxine	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"LEVOTHYROXINE (LEVOTHYROID/SYNTHROID)"	C0728762	Synthroid	[u'aapp', u'phsu']	[u'RXNORM']
"LEVOTHYROXINE (LEVOTHYROID/SYNTHROID)"	C0733849	Levothyroid	[u'aapp', u'phsu']	[u'RXNORM']
"ISOMETHEPTENE+DICHLORALPHENZON"	C0064007	isometheptene	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MVI (VMI) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ENTERONON R (ANTIBIOTICS-RESISTANT LACTIC ACID BACTERIAE)"	C0064582	Lactic acid	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ENTERONON R (ANTIBIOTICS-RESISTANT LACTIC ACID BACTERIAE)"	C0003237	Antibiotics, Antitubercular	[u'antb']	[u'ATC']
"ENTERONON R (ANTIBIOTICS-RESISTANT LACTIC ACID BACTERIAE)"	C3540704	Antibiotics for systemic use	[u'antb']	[u'ATC']
"ENTERONON R (ANTIBIOTICS-RESISTANT LACTIC ACID BACTERIAE)"	C3540705	Antifungal Antibiotics, Topical	[u'antb']	[u'ATC']
"ENTERONON R (ANTIBIOTICS-RESISTANT LACTIC ACID BACTERIAE)"	C3540706	Antibiotic throat preparations	[u'antb']	[u'ATC']
"ENTERONON R (ANTIBIOTICS-RESISTANT LACTIC ACID BACTERIAE)"	C3540707	Antibiotics FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE	[u'antb']	[u'ATC']
"ENTERONON R (ANTIBIOTICS-RESISTANT LACTIC ACID BACTERIAE)"	C3540708	Antibiotics, Gynecological	[u'antb']	[u'ATC']
"ENTERONON R (ANTIBIOTICS-RESISTANT LACTIC ACID BACTERIAE)"	C3540709	antibiotics, intestinal	[u'antb']	[u'ATC']
"ENTERONON R (ANTIBIOTICS-RESISTANT LACTIC ACID BACTERIAE)"	C3540710	Antibiotics, ophthalmologic	[u'antb']	[u'ATC']
"SINTROM (ACENOCUMAROLO)"	C0000956	Acenocoumarol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SINTROM (ACENOCUMAROLO)"	C0000956	Acenocoumarol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OVRANETTE (ETHINYLESTRADIOL, LEVONOGRESTREL)"	C0015011	Ethinyl Estradiol	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"UNSPECIFIED PREDNISONE PRODUCT"	C0032952	Prednisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SOMAC (PANTOPRAZOLE SODIUM) (40 MILLIGRAM, TABLETS)"	C0795650	Pantoprazole sodium	[u'orch', u'phsu']	[u'RXNORM']
"SOMAC (PANTOPRAZOLE SODIUM) (40 MILLIGRAM, TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"TRAZODONE HCL            (TRAZODONE HYDROCHLORIDE) TABLET, MG"	C0282369	Trazodone Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"TRAZODONE HCL            (TRAZODONE HYDROCHLORIDE) TABLET, MG"	C0282369	Trazodone Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"TRAZODONE HCL            (TRAZODONE HYDROCHLORIDE) TABLET, MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"TRAZODONE HCL            (TRAZODONE HYDROCHLORIDE) TABLET, MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"CALCIUM CARBOATE"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM CARBOATE"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"RANITIDINE / NIMESULIDE"	C0132515	nimesulide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"RANITIDINE / NIMESULIDE"	C0034665	Ranitidine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SYNTHROID (LEVOTHYROXINE SODIUM) (50 MICROGRAM, TABLETS) (LEVOTHYROXIN"	C0728762	Synthroid	[u'aapp', u'phsu']	[u'RXNORM']
"SYNTHROID (LEVOTHYROXINE SODIUM) (50 MICROGRAM, TABLETS) (LEVOTHYROXIN"	C0079691	Levothyroxine Sodium	[u'aapp', u'horm', u'phsu']	[u'RXNORM', u'ATC']
"SYNTHROID (LEVOTHYROXINE SODIUM) (50 MICROGRAM, TABLETS) (LEVOTHYROXIN"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"SYNTHROID (LEVOTHYROXINE SODIUM) (50 MICROGRAM, TABLETS) (LEVOTHYROXIN"	C0040165	levothyroxine	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"DOCUSATES/SENNOSIDES"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VIEKIRAX 75MG/50/MG/25MG ABBVIE"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"SIRDALUD (SIRDALUD - TIZANIDINE HYDROCHLORIDE)"	C0771735	tizanidine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"MUCOSTA                (REBAMIPIDE)"	C0069562	rebamipide	[u'orch', u'phsu']	[u'ATC']
"SAM E (ADEMETIONINE)"	C0036002	S-Adenosylmethionine	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"SAM E (ADEMETIONINE)"	C0036002	S-Adenosylmethionine	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"SPAGULAX AU CITRATE DE POTASSIUM"	C0137996	potassium citrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OXYCONTIN TABLETS (OXYCODONE) HYDROCHLORIDE) PROLONGED-REELEASE TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"OXYCONTIN TABLETS (OXYCODONE) HYDROCHLORIDE) PROLONGED-REELEASE TABLET"	C0722364	Oxycontin	[u'orch', u'phsu']	[u'RXNORM']
"OXYCONTIN TABLETS (OXYCODONE) HYDROCHLORIDE) PROLONGED-REELEASE TABLET"	C0282274	Oxycodone Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"OXYCONTIN TABLETS (OXYCODONE) HYDROCHLORIDE) PROLONGED-REELEASE TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"AMOXICILLIN-CLAVULANIC"	C0002645	Amoxicillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"BIAXIN SR"	C0701281	Biaxin	[u'antb', u'orch']	[u'RXNORM']
"ZOCOR CARDIEM ASS (ACETYLSALICYLIC ACID, SIMVASTATIN)"	C0678181	Zocor	[u'orch', u'phsu']	[u'RXNORM']
"ZOCOR CARDIEM ASS (ACETYLSALICYLIC ACID, SIMVASTATIN)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ZOCOR CARDIEM ASS (ACETYLSALICYLIC ACID, SIMVASTATIN)"	C0074554	Simvastatin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LAM-002A"	C0209738	Lamivudine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRIAMTERENE 37.5/25"	C0040869	Triamterene	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LAC B (LACTOBACILLUS BIFIDUS LYOPHILIZED)"	C0772177	Lactobacillus bifidus	[u'bact']	[u'RXNORM']
"SMZ-TEM"	C0038686	Sulfamethazine	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"KABIVEN (ALANINE, ARGININE, ASPARTIC ACID, CALCIUM CHLORIDE DIHYDRATE, GLUCOSE MONOHYDRATE, GLUTAMIC ACID, GLYCINE, GLYCINE MAX SEED OIL, HISTIDINE, ISOLEUCINE, LEUCINE, LYSINE HYDROCHLORIDE, MAGNESIUM SULFATE HEPTAHYDRATE, METHIONINE, PHENYLALANINE, POT"	C0001898	Alanine	[u'aapp', u'bacs']	[u'RXNORM']
"KABIVEN (ALANINE, ARGININE, ASPARTIC ACID, CALCIUM CHLORIDE DIHYDRATE, GLUCOSE MONOHYDRATE, GLUTAMIC ACID, GLYCINE, GLYCINE MAX SEED OIL, HISTIDINE, ISOLEUCINE, LEUCINE, LYSINE HYDROCHLORIDE, MAGNESIUM SULFATE HEPTAHYDRATE, METHIONINE, PHENYLALANINE, POT"	C0003765	Arginine	[u'aapp', u'bacs', u'phsu']	[u'RXNORM']
"KABIVEN (ALANINE, ARGININE, ASPARTIC ACID, CALCIUM CHLORIDE DIHYDRATE, GLUCOSE MONOHYDRATE, GLUTAMIC ACID, GLYCINE, GLYCINE MAX SEED OIL, HISTIDINE, ISOLEUCINE, LEUCINE, LYSINE HYDROCHLORIDE, MAGNESIUM SULFATE HEPTAHYDRATE, METHIONINE, PHENYLALANINE, POT"	C0004015	Aspartic Acid	[u'aapp', u'bacs']	[u'RXNORM']
"KABIVEN (ALANINE, ARGININE, ASPARTIC ACID, CALCIUM CHLORIDE DIHYDRATE, GLUCOSE MONOHYDRATE, GLUTAMIC ACID, GLYCINE, GLYCINE MAX SEED OIL, HISTIDINE, ISOLEUCINE, LEUCINE, LYSINE HYDROCHLORIDE, MAGNESIUM SULFATE HEPTAHYDRATE, METHIONINE, PHENYLALANINE, POT"	C0724543	Calcium Chloride Dihydrate	[u'inch', u'phsu']	[u'RXNORM']
"KABIVEN (ALANINE, ARGININE, ASPARTIC ACID, CALCIUM CHLORIDE DIHYDRATE, GLUCOSE MONOHYDRATE, GLUTAMIC ACID, GLYCINE, GLYCINE MAX SEED OIL, HISTIDINE, ISOLEUCINE, LEUCINE, LYSINE HYDROCHLORIDE, MAGNESIUM SULFATE HEPTAHYDRATE, METHIONINE, PHENYLALANINE, POT"	C0017734	dextrose monohydrate	[u'orch', u'phsu']	[u'RXNORM']
"KABIVEN (ALANINE, ARGININE, ASPARTIC ACID, CALCIUM CHLORIDE DIHYDRATE, GLUCOSE MONOHYDRATE, GLUTAMIC ACID, GLYCINE, GLYCINE MAX SEED OIL, HISTIDINE, ISOLEUCINE, LEUCINE, LYSINE HYDROCHLORIDE, MAGNESIUM SULFATE HEPTAHYDRATE, METHIONINE, PHENYLALANINE, POT"	C0061472	Glutamic Acid	[u'aapp', u'bacs', u'phsu']	[u'RXNORM']
"KABIVEN (ALANINE, ARGININE, ASPARTIC ACID, CALCIUM CHLORIDE DIHYDRATE, GLUCOSE MONOHYDRATE, GLUTAMIC ACID, GLYCINE, GLYCINE MAX SEED OIL, HISTIDINE, ISOLEUCINE, LEUCINE, LYSINE HYDROCHLORIDE, MAGNESIUM SULFATE HEPTAHYDRATE, METHIONINE, PHENYLALANINE, POT"	C0017890	Glycine	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
