UTTERANCE	CUI	PT	ST	SOURCES
"PROLASTIN C"	C0701947	Prolastin	[u'aapp', u'bacs', u'phsu']	[u'RXNORM']
"ADVATE (ANTIHEMOPHILIC FACTOR (RECOMBINANT), PLASMA/ ALBUMIN FREE METH"	C1815260	Advate	[u'aapp', u'bacs', u'phsu']	[u'RXNORM']
"ADVATE (ANTIHEMOPHILIC FACTOR (RECOMBINANT), PLASMA/ ALBUMIN FREE METH"	C0015506	Factor VIII	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"ADVATE (ANTIHEMOPHILIC FACTOR (RECOMBINANT), PLASMA/ ALBUMIN FREE METH"	C1307126	factor VIII, human	[u'aapp', u'bacs', u'phsu']	[u'RXNORM']
"ADVATE (ANTIHEMOPHILIC FACTOR (RECOMBINANT), PLASMA/ ALBUMIN FREE METH"	C0025611	Methamphetamine	[u'hops', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ADVATE (ANTIHEMOPHILIC FACTOR (RECOMBINANT), PLASMA/ ALBUMIN FREE METH"	C0001924	Albumins	[u'aapp', u'bacs']	[u'ATC']
"ADVATE (ANTIHEMOPHILIC FACTOR (RECOMBINANT), PLASMA/ ALBUMIN FREE METH"	C0032105	Plasma	[u'bdsu']	[u'ATC']
"DACARBAZINE CITRATE"	C0376259	Citrate	[u'orch', u'phsu']	[u'RXNORM']
"DACARBAZINE CITRATE"	C0010927	Dacarbazine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"IBUHEXAL//IBUPROFEN"	C0020740	Ibuprofen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRIAMTERENE W/TRICHLORMETHIAZIDE"	C0040899	Trichlormethiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRIAMTERENE W/TRICHLORMETHIAZIDE"	C0040869	Triamterene	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BLEOMYCIN (NGX) (BLEOMYCIN SULFATE) UNKNOWN"	C0005740	Bleomycin	[u'aapp', u'antb']	[u'RXNORM', u'ATC']
"BLEOMYCIN (NGX) (BLEOMYCIN SULFATE) UNKNOWN"	C0005739	Bleomycin Sulfate	[u'antb']	[u'RXNORM']
"METFORMIN HYDROCHLORIDE\SITAGLIPTIN PHOSPHATE"	C1667080	sitagliptin phosphate	[u'orch', u'phsu']	[u'RXNORM']
"METFORMIN HYDROCHLORIDE\SITAGLIPTIN PHOSPHATE"	C0770893	Metformin hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"SODIUM AMINOSALICYLATE"	C0301336	Aminosalicylic sodium	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CAPECITABINE - TABLET - 850 MG/M2"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"CAPECITABINE - TABLET - 850 MG/M2"	C0671970	capecitabine	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"CAPECITABINE - TABLET - 850 MG/M2"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"MILD DIURETIC"	C0012798	Diuretics	[u'phsu']	[u'ATC']
"ANTITHYMOCYTE GLOBULIN (ATG)"	C0003442	Lymphocyte Immune Globulin, Anti-Thymocyte Globulin	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"AG-013,736"	C0051080	alanylglutamine	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"AEVIT"	C2928104	Vitamin A / Vitamin E	[u'phsu']	[u'RXNORM']
"SORBITOL LACTATED RINGER'S SOLUTION"	C0037688	Sorbitol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SORBITOL LACTATED RINGER'S SOLUTION"	C0376261	Lactate	[u'orch', u'phsu']	[u'RXNORM']
"ENSURE HIGH PROTEIN"	C0033684	Proteins	[u'aapp', u'bacs']	[u'RXNORM']
"ENDOXAN-ASTA"	C0010583	Cyclophosphamide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CITALOPRAM HYDROBROMIDE (CELEXA /00582602/)"	C0724555	Citalopram hydrobromide	[u'orch', u'phsu']	[u'RXNORM']
"CITALOPRAM HYDROBROMIDE (CELEXA /00582602/)"	C0719199	Celexa	[u'orch', u'phsu']	[u'RXNORM']
"PROPRANOLOL/PROPRANOLOL HCT"	C0033497	Propranolol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OXYGEN PER NASAL CANNULA"	C0030054	Oxygen	[u'bacs', u'elii', u'phsu']	[u'RXNORM', u'ATC']
"(FERROUS SULPHATE /00023503/)"	C0060282	ferrous sulfate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CITRACAL + BONE DENSITY"	C0719349	Citracal	[u'orch', u'phsu']	[u'RXNORM']
"(OTHERS)"	C3539125	other medicated shampoos in ATC	[u'phsu']	[u'ATC']
"BC ALLERGY SINUS HEADACHE POWDER"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"BC ALLERGY SINUS HEADACHE POWDER"	C2732092	BC Headache	[u'orch', u'phsu']	[u'RXNORM']
"DIANEAL PD4 CAPD SOLUTION WITH 2.5% DEXTROSE AND 2.5 MEQ/L CALCIUM"	C0985452	Glucose 50 MG/ML	[u'clnd']	[u'RXNORM']
"DIANEAL PD4 CAPD SOLUTION WITH 2.5% DEXTROSE AND 2.5 MEQ/L CALCIUM"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"DIANEAL PD4 CAPD SOLUTION WITH 2.5% DEXTROSE AND 2.5 MEQ/L CALCIUM"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"LISINOPRIL/HCL"	C0065374	Lisinopril	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"FREEZE-DRIED HUMAN BLOOD-COAGULATION FACTOR IX"	C0015491	factor IX	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"ALFAROL (ALFACALCIDOL) PER ORAL NOS"	C0044410	Alfacalcidol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"NICOMORPHINE"	C0068699	nicomorphine	[u'orch']	[u'ATC']
"MTX (NON-ABBVIE)"	C0025677	Methotrexate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LABETOLOL 200MG TEVA"	C0022860	Labetalol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"INSULIN NPH HUMAN / NOVOLIN N"	C0307071	Novolin N	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"INSULIN NPH HUMAN / NOVOLIN N"	C0795633	insulin human, isophane	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"METFORMINA//METFORMIN"	C0025598	Metformin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"METFORMINA//METFORMIN"	C0025598	Metformin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TIOBLIS 10 MG/80 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"SENOKOT//SENNOSIDE A+B"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SENOKOT//SENNOSIDE A+B"	C0699932	Senokot	[u'orch', u'phsu']	[u'RXNORM']
"GINKGO-BILOBA"	C0772125	Ginkgo biloba extract	[u'orch', u'phsu']	[u'RXNORM']
"SYNTHROID (LEVOTHYOXINE SODIUM)"	C0728762	Synthroid	[u'aapp', u'phsu']	[u'RXNORM']
"SYNTHROID (LEVOTHYOXINE SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"SYNTHROID (LEVOTHYOXINE SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"SYNTHROID (LEVOTHYOXINE SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"NEOSYNEPHRINE BADRIAL"	C0702190	Neo-Synephrine	[u'orch', u'phsu']	[u'RXNORM']
"ANTI HYPERTENSIVE MEDICATIONS"	C0003364	Antihypertensive Agents	[u'phsu']	[u'ATC']
"HYDOCODONE/APAP"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"INSULIN-LANTUS"	C0876064	Lantus	[u'aapp', u'phsu']	[u'RXNORM']
"ETHINYLESTRADIOL/NORELGESTROMIN"	C1170003	Ethinyl Estradiol / norelgestromin	[u'phsu']	[u'RXNORM']
"LIVER AID"	C3486713	Mammal liver preparation	[u'aapp', u'phsu']	[u'RXNORM']
"FISH OIL OMEGA 3 CONCENTRATE"	C0016157	Fish Oils	[u'orch', u'phsu']	[u'RXNORM']
"FISH OIL OMEGA 3 CONCENTRATE"	C0015689	Omega-3 Fatty Acids	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"GLUCOSAMINE /CHOND                 /01639101/"	C0017718	Glucosamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"(CALCICHEW D3)"	C0719089	Calci-Chew	[u'orch', u'phsu']	[u'RXNORM']
"CARBATROL ER"	C0719149	Carbatrol	[u'orch', u'phsu']	[u'RXNORM']
"CIA CAPSULES"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"CEFEPIME/CEFEPIME HYDROCHLORIDE"	C0771284	Cefepime hydrochloride	[u'antb', u'orch']	[u'RXNORM']
"CLOPIDOGREL/PLAVIX"	C0633084	Plavix	[u'orch', u'phsu']	[u'RXNORM']
"CLOPIDOGREL/PLAVIX"	C0070166	clopidogrel	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"THERAFLU FLU AND SORE THROAT (NCH) (PHENIRAMINE MALEATE, PHENYLEPHRINE"	C0887016	Pheniramine Maleate	[u'orch', u'phsu']	[u'RXNORM']
"THERAFLU FLU AND SORE THROAT (NCH) (PHENIRAMINE MALEATE, PHENYLEPHRINE"	C0031469	Phenylephrine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PHENYLEPHRINE HYDROCHLORIDE W/TROPICAMIDE"	C2146470	Phenylephrine / Tropicamide	[u'phsu']	[u'RXNORM']
"DIPHTHERIA, TETANUS AND ACELLULAR PERTUSSIS"	C0982332	acellular pertussis vaccine, inactivated	[u'imft', u'phsu']	[u'RXNORM']
"DIPHTHERIA, TETANUS AND ACELLULAR PERTUSSIS"	C0305062	tetanus toxoid vaccine, inactivated	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"PREDONINE (PREDNISOLONE) PER ORAL NOS"	C0032950	prednisolone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"INSULATARD [INSULIN HUMAN]"	C0307071	Novolin N	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"INSULATARD [INSULIN HUMAN]"	C0795635	Regular Insulin, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"ZOLOFT - 50 MG COMPRESSE RIVESTITE CON FILM"	C0284660	Zoloft	[u'orch', u'phsu']	[u'RXNORM']
"ZOLOFT - 50 MG COMPRESSE RIVESTITE CON FILM"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"CALCIUM 3 D"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM 3 D"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CYANOCOBALAMIN (+) FOLIC ACID"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CYANOCOBALAMIN (+) FOLIC ACID"	C0016410	Folic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"FLUANXOL - SLOW RELEASE"	C0016272	Fluanxol	[u'orch', u'phsu']	[u'RXNORM']
"ABACAVIR SULFATE+ZIDOVUDINE+LAMIVUDINE"	C0717880	Lamivudine / Zidovudine	[u'phsu']	[u'RXNORM']
"ABACAVIR SULFATE+ZIDOVUDINE+LAMIVUDINE"	C0724515	abacavir sulfate	[u'nnon', u'phsu']	[u'RXNORM']
"NEPHROCAPS [VIT C,VIT H,B12,B9,B3,PANTOTHEN AC,B6,B2,B1 HCL]"	C0306965	Nephrocaps	[u'orch', u'phsu']	[u'RXNORM']
"NEPHROCAPS [VIT C,VIT H,B12,B9,B3,PANTOTHEN AC,B6,B2,B1 HCL]"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"NEPHROCAPS [VIT C,VIT H,B12,B9,B3,PANTOTHEN AC,B6,B2,B1 HCL]"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"EURO K"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"BYETTA INJECTION (0.25 MG/ML)"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"BYETTA INJECTION (0.25 MG/ML)"	C1636686	Byetta	[u'aapp', u'phsu']	[u'RXNORM']
"BYETTA INJECTION (0.25 MG/ML)"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"NATURAL FISH OIL"	C0016157	Fish Oils	[u'orch', u'phsu']	[u'RXNORM']
"CALCIUM + VIT D3 BONE HEALTH"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM + VIT D3 BONE HEALTH"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"POLYSPORIN FIRST AID ANTIBIOTIC"	C0137902	Polysporin	[u'antb', u'orch']	[u'RXNORM']
"VITAMIN C WITH ROSE HIPS           /00008001/"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"NOVOLOG MIX 70/30 (INSULIN ASPART, PROTAMINE INSULIN ASPART)"	C3538421	NovoLog Mix	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"NOVOLOG MIX 70/30 (INSULIN ASPART, PROTAMINE INSULIN ASPART)"	C0123677	Insulin, Aspart, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"NOVOLOG MIX 70/30 (INSULIN ASPART, PROTAMINE INSULIN ASPART)"	C1708521	Insulin Aspart	[u'aapp', u'horm', u'phsu']	[u'ATC']
"NOVOLOG MIX 70/30 (INSULIN ASPART, PROTAMINE INSULIN ASPART)"	C0123677	Insulin, Aspart, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"NOVOLOG MIX 70/30 (INSULIN ASPART, PROTAMINE INSULIN ASPART)"	C1708521	Insulin Aspart	[u'aapp', u'horm', u'phsu']	[u'ATC']
"NOVOLOG MIX 70/30 (INSULIN ASPART, PROTAMINE INSULIN ASPART)"	C0033603	Protamines	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"HUMAN CLOTTABLE PROTEINHUMAN THROMBIN"	C2369149	Thrombin (Human)	[u'aapp', u'enzy', u'phsu']	[u'RXNORM']
"RECOMBINANT FOLLICLE STIMULATING HORMONE (RFSH)"	C0733758	Follicle Stimulating Hormone	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"VALSARTIN HCTZ"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"INSULIN R (INSULIN HUMAN)"	C0795635	Regular Insulin, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"PARIET / SODIUM RABEPRAZOLE"	C0732569	Rabeprazole sodium	[u'orch', u'phsu']	[u'RXNORM']
"PARIET / SODIUM RABEPRAZOLE"	C0732574	Pariet	[u'orch', u'phsu']	[u'RXNORM']
"PARACETAMOL TABLET 1000MG"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PARACETAMOL TABLET 1000MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"UNKNOWN CALCIUM SUPPLEMENT"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"OXYGESIC 20 MG (OXYCODONE HYDROCHLORIDE) CR TABLET"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"OXYGESIC 20 MG (OXYCODONE HYDROCHLORIDE) CR TABLET"	C0282274	Oxycodone Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"OXYGESIC 20 MG (OXYCODONE HYDROCHLORIDE) CR TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"MYRTILLUS"	C0453269	Bilberry extract	[u'orch', u'phsu']	[u'RXNORM']
"BIOTIN WITH KERATIN"	C0005575	Biotin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"MAXIDEX (BENZALKONIUM CHLORIDE/DEXAMETHASONE/PHENYLMERCURIC NITRATE)"	C0701254	Maxidex	[u'orch', u'phsu']	[u'RXNORM']
"MAXIDEX (BENZALKONIUM CHLORIDE/DEXAMETHASONE/PHENYLMERCURIC NITRATE)"	C0301304	Phenylmercuric nitrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MAXIDEX (BENZALKONIUM CHLORIDE/DEXAMETHASONE/PHENYLMERCURIC NITRATE)"	C0005026	Benzalkonium Chloride	[u'orch', u'phsu']	[u'RXNORM']
"MAXIDEX (BENZALKONIUM CHLORIDE/DEXAMETHASONE/PHENYLMERCURIC NITRATE)"	C0011777	Dexamethasone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PROFERRIN ES"	C1601988	Proferrin	[u'orch', u'phsu']	[u'RXNORM']
"CC-5013/PLACEBO (LENALIDOMIDE) (CAPSULES)"	C1696465	placebo	[u'bodm']	[u'RXNORM']
"CC-5013/PLACEBO (LENALIDOMIDE) (CAPSULES)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CC-5013/PLACEBO (LENALIDOMIDE) (CAPSULES)"	C1144149	lenalidomide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CC-5013/PLACEBO (LENALIDOMIDE) (CAPSULES)"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"CHOLESTYRAMINE+ASPARTAME"	C0003999	Aspartame	[u'aapp', u'phsu']	[u'RXNORM']
"CHOLESTYRAMINE+ASPARTAME"	C0008402	Cholestyramine Resin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HEPARIN SODIUM W/SODIUM CHLORIDE"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"HEPARIN SODIUM W/SODIUM CHLORIDE"	C0037513	heparin sodium	[u'orch', u'phsu']	[u'RXNORM']
"HEPARIN SODIUM W/SODIUM CHLORIDE"	C0982192	heparin sodium, porcine	[u'orch', u'phsu']	[u'RXNORM']
"ASACARD (ACETYLSALICYLIC ACID) CAPSULE, PROLONGED RELEASE"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASACARD (ACETYLSALICYLIC ACID) CAPSULE, PROLONGED RELEASE"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"LOPERAMIDE HYDROCHLORIDE;SIMETICONE"	C0282221	Loperamide Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"LOPERAMIDE HYDROCHLORIDE;SIMETICONE"	C0037138	Simethicone	[u'orch', u'phsu']	[u'RXNORM']
"SYNTHROID/LEVOTHROID"	C0721345	Levothroid	[u'aapp', u'phsu']	[u'RXNORM']
"SYNTHROID/LEVOTHROID"	C0728762	Synthroid	[u'aapp', u'phsu']	[u'RXNORM']
"B-VOLTAREN"	C0699958	Voltaren	[u'orch', u'phsu']	[u'RXNORM']
"FLOXAPEN (FLUCLOXACILLIN SODIUM)"	C0543424	Floxapen	[u'orch', u'phsu']	[u'RXNORM']
"FLOXAPEN (FLUCLOXACILLIN SODIUM)"	C0770900	FLOXACILLIN SODIUM	[u'antb', u'orch']	[u'RXNORM']
"POVIDINE-IODINE"	C0021968	Iodine	[u'bacs', u'elii', u'phsu']	[u'RXNORM', u'ATC']
"POVIDINE-IODINE"	C0722722	Povidine	[u'orch', u'phsu']	[u'RXNORM']
"SYNTHROID/LEVOTHYROXINE"	C0040165	levothyroxine	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"SYNTHROID/LEVOTHYROXINE"	C0728762	Synthroid	[u'aapp', u'phsu']	[u'RXNORM']
"VENTILAN (SALBUTAMOL)"	C0001927	Albuterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"AQUAFRESH FLUORIDE PROTECTION TOOTHPASTE TUBE"	C0040462	Toothpaste	[u'bodm']	[u'RXNORM']
"AQUAFRESH FLUORIDE PROTECTION TOOTHPASTE TUBE"	C3541971	Fluoride supplements	[u'phsu']	[u'ATC']
"VITAMIN B12 INJECTION (CYANOCOBALAMIN)"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"VITAMIN B12 INJECTION (CYANOCOBALAMIN)"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"VITAMIN B12 INJECTION (CYANOCOBALAMIN)"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PROACTIV MARK FADING PADS"	C2948930	Proactiv	[u'orch', u'phsu']	[u'RXNORM']
"L CARNITINE                        /00878601/"	C0087163	Levocarnitine	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIUM D3 "	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM D3 "	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"ASA(ACETYLSALICYLIC ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASA(ACETYLSALICYLIC ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ZINC-220"	C0043481	Zinc	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"ZINC-220"	C3541396	Zinc Supplements	[u'phsu']	[u'ATC']
"CENTRUM CHW SILVER"	C0037125	Silver	[u'elii']	[u'ATC']
"CENTRUM CHW SILVER"	C0947651	Silver preparation	[u'phsu']	[u'RXNORM']
"STEROIDAL EYE DROPS"	C0015399	Eye Drops	[u'bodm']	[u'RXNORM']
"IDURSULFASE (IDURSULFASE) (0.5 MILLIGRAM(S) / KILOGRAM, CONCENTRATE FO"	C1739462	idursulfase	[u'aapp', u'enzy', u'phsu']	[u'RXNORM', u'ATC']
"IDURSULFASE (IDURSULFASE) (0.5 MILLIGRAM(S) / KILOGRAM, CONCENTRATE FO"	C1739462	idursulfase	[u'aapp', u'enzy', u'phsu']	[u'RXNORM', u'ATC']
"(SENNA /00142201/)"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"APOREX (PARACETAMOL, DEXTROPROPOXYPHENE HYDROCHLORIDE)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"APOREX (PARACETAMOL, DEXTROPROPOXYPHENE HYDROCHLORIDE)"	C0242451	Propoxyphene Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"CLINIMIX 4.25/5 SULFITE FREE IN DEXTROSE 5%"	C2345315	Clinimix 4.25/5	[u'aapp', u'phsu']	[u'RXNORM']
"CLINIMIX 4.25/5 SULFITE FREE IN DEXTROSE 5%"	C0985452	Glucose 50 MG/ML	[u'clnd']	[u'RXNORM']
"LITHIUM-ASPARTAT"	C0023870	Lithium	[u'elii', u'phsu']	[u'RXNORM', u'ATC']
