UTTERANCE	CUI	PT	ST	SOURCES
"SPIRIVA 18MCG HANDIHALER"	C0905678	Spiriva	[u'orch', u'phsu']	[u'RXNORM']
"LEVATOL (PENBUTOLOL SULFATE) (10 MILLIGRAM)"	C0306609	Levatol	[u'orch', u'phsu']	[u'RXNORM']
"LEVATOL (PENBUTOLOL SULFATE) (10 MILLIGRAM)"	C0282292	Penbutolol Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"ONON   (PRANLUKAST)DRY SYRUP"	C0526058	pranlukast	[u'orch', u'phsu']	[u'ATC']
"AMOX-CALU"	C0002645	Amoxicillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"DAILY SUPPLEMENT W B/FOLATE"	C0178638	Folate	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"INEGY TABLET 10/20MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"PROPOXYPHENE/ NAPROXEN/ ACETAMINOPHEN."	C1384520	Acetaminophen / Propoxyphene	[u'phsu']	[u'RXNORM']
"PROPOXYPHENE/ NAPROXEN/ ACETAMINOPHEN."	C0027396	Naproxen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VENOFER (SACCHARATED IRON OXIDE) UNKNOWN"	C0529374	Venofer	[u'orch', u'phsu']	[u'RXNORM']
"VENOFER (SACCHARATED IRON OXIDE) UNKNOWN"	C0060241	iron sucrose	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NORIDAY [NORETHISTERONE]"	C0028356	Norethindrone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"JAKAVI - 5 MG - COMPRESSA"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"GAVISCON (CALCIUM CARBONATE/SODIUM ALGINATE/SODIUM BICARBONATE)"	C0061146	Gaviscon	[u'inch', u'phsu']	[u'RXNORM']
"GAVISCON (CALCIUM CARBONATE/SODIUM ALGINATE/SODIUM BICARBONATE)"	C1720694	Calcium Carbonate / Sodium Bicarbonate	[u'phsu']	[u'RXNORM']
"GAVISCON (CALCIUM CARBONATE/SODIUM ALGINATE/SODIUM BICARBONATE)"	C0102137	alginate	[u'bodm', u'orch']	[u'RXNORM']
"FACE WASH CONTAINING SALICYLIC ACID"	C0036079	Salicylic Acid	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASCORBIC ACID/PROGESTERONE/TOCOPHERYL ACETATE/ZINC OXIDE/CUPRIC OXIDE"	C0056598	Cupric oxide	[u'inch', u'phsu']	[u'RXNORM']
"ASCORBIC ACID/PROGESTERONE/TOCOPHERYL ACETATE/ZINC OXIDE/CUPRIC OXIDE"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ASCORBIC ACID/PROGESTERONE/TOCOPHERYL ACETATE/ZINC OXIDE/CUPRIC OXIDE"	C0043491	Zinc Oxide	[u'inch', u'phsu']	[u'RXNORM']
"ASCORBIC ACID/PROGESTERONE/TOCOPHERYL ACETATE/ZINC OXIDE/CUPRIC OXIDE"	C0078373	Tocopherol Acetate	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"ASCORBIC ACID/PROGESTERONE/TOCOPHERYL ACETATE/ZINC OXIDE/CUPRIC OXIDE"	C1999896	alpha-Tocopherol Acetate	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"ASCORBIC ACID/PROGESTERONE/TOCOPHERYL ACETATE/ZINC OXIDE/CUPRIC OXIDE"	C0033308	Progesterone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASPISOL (ACETYLSALICYLIC ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIANBEN 850 MG/METFORMIN HYDROCHLORIDE"	C0770893	Metformin hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"DIANBEN 850 MG/METFORMIN HYDROCHLORIDE"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"CARBOCISTEIN TAIYO (CARBOCISTEINE)"	C0006992	Carbocysteine	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"NAFTIDROFURYL HYDROGEN OXALATE"	C0027330	Nafronyloxalate	[u'orch', u'phsu']	[u'RXNORM']
"NAFTIDROFURYL HYDROGEN OXALATE"	C0020275	Hydrogen	[u'elii']	[u'RXNORM']
"DISCOTRINE                           (GLYCERYL TRINITRATE)"	C0017887	Nitroglycerin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DICLOFENAC-NATRIUM TABLET MSR 25MG"	C0012091	Diclofenac	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DICLOFENAC-NATRIUM TABLET MSR 25MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"BUPRENORPHINE AND NALOXONE FORMULATION B"	C1169989	Buprenorphine / Naloxone	[u'phsu']	[u'RXNORM']
"PREDNISOLONE ACETATE UNK"	C0071839	prednisolone acetate	[u'orch', u'phsu']	[u'RXNORM']
"ESTROGEN WITH TESTOSTERONE"	C0014939	Estrogens	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"ESTROGEN WITH TESTOSTERONE"	C0039601	Testosterone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OCUVITE/LUTEM"	C0722233	Ocuvite	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"RITALIN LA CAP"	C0023031	Lanthanum	[u'elii', u'phsu']	[u'RXNORM']
"RITALIN LA CAP"	C0023749	Linoleic Acid	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"RITALIN LA CAP"	C0728759	Ritalin	[u'orch', u'phsu']	[u'RXNORM']
"DIETERY SUPPLEMENTS/ENZYMES"	C3540017	Enzymes, hematological	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"DIETERY SUPPLEMENTS/ENZYMES"	C3540048	ENZYMES FOR TREATMENT OF WOUNDS AND ULCERS	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"DIETERY SUPPLEMENTS/ENZYMES"	C3540772	Enzymes FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"DIETERY SUPPLEMENTS/ENZYMES"	C3540790	Enzymes, peripheral vasodilators	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"DIETERY SUPPLEMENTS/ENZYMES"	C3541394	Enzymes, antithrombotic	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"DIETERY SUPPLEMENTS/ENZYMES"	C3542456	Enzymes for ALIMENTARY TRACT AND METABOLISM	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"PROMETH/CODEINE SYRUP"	C1245651	Codeine Oral Solution	[u'clnd']	[u'RXNORM']
"ALUMINIUM HYDROXIDE GEL W/MAGNESIUM"	C0024467	Magnesium	[u'bacs', u'elii']	[u'RXNORM']
"ALUMINIUM HYDROXIDE GEL W/MAGNESIUM"	C3540792	Magnesium supplements, alimentary tract and metabolism	[u'inch', u'phsu']	[u'ATC']
"ALUMINIUM HYDROXIDE GEL W/MAGNESIUM"	C0002372	Aluminum Hydroxide Gel	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"PEG L-ASPARAGINASE (K-H)"	C0071568	pegaspargase	[u'aapp', u'enzy', u'phsu']	[u'RXNORM', u'ATC']
"PEG L-ASPARAGINASE (K-H)"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"APAP 325/BUTALBITAL 50/CAFF 40MG TAB"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"APAP 325/BUTALBITAL 50/CAFF 40MG TAB"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"APAP 325/BUTALBITAL 50/CAFF 40MG TAB"	C0054234	butalbital	[u'orch', u'phsu']	[u'RXNORM']
"SUPRALIP (FENOFIBRATE)"	C0700760	Lipanthyl	[u'orch', u'phsu']	[u'RXNORM']
"SUPRALIP (FENOFIBRATE)"	C0033228	Fenofibrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PROPRANOLOL HYDROCHLORIDE INTENSOL"	C0282321	Propranolol Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"IL-2 / (CHIRON)"	C0021764	Interleukins	[u'aapp', u'imft']	[u'ATC']
"REVATIO (ALL OTHER THERAPEUTIC PRODUCTS)"	C1614029	Revatio	[u'orch', u'phsu']	[u'RXNORM']
"BACTRACIN ZINC OINTMENT USP"	C0028912	Ointments	[u'bodm']	[u'RXNORM']
"BACTRACIN ZINC OINTMENT USP"	C0043481	Zinc	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"BACTRACIN ZINC OINTMENT USP"	C3541396	Zinc Supplements	[u'phsu']	[u'ATC']
"ASCORBIC ACID AND COPPER SULFATE AND OMEGA-3 MARINE TRIGLYCERIDES AND "	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ASCORBIC ACID AND COPPER SULFATE AND OMEGA-3 MARINE TRIGLYCERIDES AND "	C0015689	Omega-3 Fatty Acids	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"ASCORBIC ACID AND COPPER SULFATE AND OMEGA-3 MARINE TRIGLYCERIDES AND "	C0056301	Copper Sulfate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"DEPAMIDE - (VALPROMIDE) - TABLET - 300 MG"	C0058426	dipropylacetamide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DEPAMIDE - (VALPROMIDE) - TABLET - 300 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"DEPAMIDE - (VALPROMIDE) - TABLET - 300 MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"CO-CODAMOL?"	C2351132	Acetaminophen / Codeine	[u'phsu']	[u'RXNORM']
"HYDROCODONE ETODOLAC"	C0059865	Etodolac	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYDROCODONE ETODOLAC"	C0020264	Hydrocodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ZYRTEC (CITIRIZINE HYDROCHLORIDE)"	C0162723	Zyrtec	[u'orch', u'phsu']	[u'RXNORM']
"OSCAL ULTRA CALCIUM SUPP"	C0038854	Suppository	[u'bodm']	[u'RXNORM']
"OSCAL ULTRA CALCIUM SUPP"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"OSCAL ULTRA CALCIUM SUPP"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"ATORVASTATIN AS CALCIUM"	C0286650	Atorvastatin calcium	[u'orch', u'phsu']	[u'RXNORM']
"FELODOPINE ER, 2.5 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"OTC EYE MOISTURE DROPS"	C0592770	Moisture-eyes	[u'orch', u'phsu']	[u'RXNORM']
"HYDRALAZINE(HYDRALAZINE HYDROCHLORIDE) SLOW RELEASE TABLET"	C0020223	Hydralazine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYDRALAZINE(HYDRALAZINE HYDROCHLORIDE) SLOW RELEASE TABLET"	C0282198	Hydralazine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"HYDRALAZINE(HYDRALAZINE HYDROCHLORIDE) SLOW RELEASE TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"POST CYCLOPHOSPHAMIDE"	C0010583	Cyclophosphamide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ADIRO (ACETYLSALICYLIC ACID)(100 MILLIGRAM)(ACETYLSALICYLIC ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ADIRO (ACETYLSALICYLIC ACID)(100 MILLIGRAM)(ACETYLSALICYLIC ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GUTTA PERCHA/ PANAX GINSENG"	C0873137	Korean ginseng preparation	[u'orch', u'phsu']	[u'RXNORM']
"GUTTA PERCHA/ PANAX GINSENG"	C1119918	Ginseng Preparation	[u'orch', u'phsu']	[u'RXNORM']
"CENTRUM SILVER (MVI)"	C0037125	Silver	[u'elii']	[u'ATC']
"CENTRUM SILVER (MVI)"	C0947651	Silver preparation	[u'phsu']	[u'RXNORM']
"DIGOXIN /00017701/(DIGOXIN)"	C0012265	Digoxin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIGOXIN /00017701/(DIGOXIN)"	C0012265	Digoxin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SEVELAMAR CARBONATE"	C3715099	carbonate ion	[u'elii']	[u'RXNORM']
"NEEM LEAVES"	C3541937	Azadirachta indica whole extract	[u'orch', u'phsu']	[u'RXNORM']
"VALACYCLOVIR(VALACICLOVIR HYDROCHLORIDE) (UNKNOWN)"	C0249458	valacyclovir	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VALACYCLOVIR(VALACICLOVIR HYDROCHLORIDE) (UNKNOWN)"	C0771309	Valacyclovir hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"TRANXILIUM 5 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ALCOHOL ETHANOL"	C0001962	Ethanol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ALCOHOL ETHANOL"	C0001962	Ethanol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FLECTOR PAIN PATCHES"	C0526575	Flector	[u'orch', u'phsu']	[u'RXNORM']
"EOSIN"	C0014448	Eosine Yellowish	[u'chvf', u'orch']	[u'RXNORM', u'ATC']
"OXYCODONE ER BY TEVA"	C0030049	Oxycodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BUTAL-APAP-325-CAFF"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SAXAGLIPTIN MONOHYDRATE"	C1611934	saxagliptin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"POTASSIAM CL"	C0596019	Chloride Ion	[u'elii']	[u'RXNORM']
"SPIRONOLACT TAB 100MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"YEAST BALANCE ICS"	C0036025	Saccharomyces cerevisiae	[u'fngs']	[u'RXNORM']
"YEAST BALANCE ICS"	C0717551	Candida albicans allergenic extract	[u'imft', u'phsu']	[u'RXNORM']
"TYLENOL E.S. OTC"	C0699142	Tylenol	[u'orch', u'phsu']	[u'RXNORM']
"PICOT OTC ANTACID"	C0003138	Antacids	[u'phsu']	[u'ATC']
"PICOT OTC ANTACID"	C2949559	Picot	[u'orch', u'phsu']	[u'RXNORM']
"MUSCLE RELAXANT (FORMULATION UNKNOWN) (GENERIC) (MUSCLE RELEXANT)"	C0358430	Muscle relaxants	[u'phsu']	[u'ATC']
"HOME MANUFACTURED AMPHETAMINES"	C0002658	Amphetamine	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SIMVASTATIN /EZETIMBE 10/40MG"	C0074554	Simvastatin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LAMIVUDINE\TENOFOVIR"	C0384228	Tenofovir	[u'nnon', u'phsu']	[u'RXNORM']
"LAMIVUDINE\TENOFOVIR"	C0209738	Lamivudine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"KRIMSON 35 (ESTRADIOL AND CYPROPTERONE ACETATE)"	C1330622	Estradiol acetate	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"EXCEDRIN MENSTRUAL COMPLETE NOVARTIS CONSUMER HEALTH, INC."	C0720328	Excedrin	[u'orch', u'phsu']	[u'RXNORM']
"METFORMIN/ SITALGLIPTIN"	C0025598	Metformin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TEMOZOLOMIDE   N/A       SCHERING-PLOUGH"	C0076080	temozolomide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CDDP + ETOPOSIDE+CTX+MTX+5-FU+ADR+VCR"	C0042679	Vincristine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CDDP + ETOPOSIDE+CTX+MTX+5-FU+ADR+VCR"	C0008838	Cisplatin	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CDDP + ETOPOSIDE+CTX+MTX+5-FU+ADR+VCR"	C0015133	Etoposide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CDDP + ETOPOSIDE+CTX+MTX+5-FU+ADR+VCR"	C0016360	Fluorouracil	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"CDDP + ETOPOSIDE+CTX+MTX+5-FU+ADR+VCR"	C0025677	Methotrexate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TEETHING TABLETS HYLAND'S INC"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"OCUVITE (ASCORBIC ACID, BETA CAROTENE, COPPER NOS, LUTEIN, SLENIUM NOS"	C0722233	Ocuvite	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"OCUVITE (ASCORBIC ACID, BETA CAROTENE, COPPER NOS, LUTEIN, SLENIUM NOS"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"OCUVITE (ASCORBIC ACID, BETA CAROTENE, COPPER NOS, LUTEIN, SLENIUM NOS"	C0053396	Beta Carotene	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"OCUVITE (ASCORBIC ACID, BETA CAROTENE, COPPER NOS, LUTEIN, SLENIUM NOS"	C0009968	Copper	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"OCUVITE (ASCORBIC ACID, BETA CAROTENE, COPPER NOS, LUTEIN, SLENIUM NOS"	C0043328	Lutein	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"COPEGUS (RIBAVIRIN /00816701/)"	C1170183	Copegus	[u'orch', u'phsu']	[u'RXNORM']
"COPEGUS (RIBAVIRIN /00816701/)"	C0035525	Ribavirin	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"LEVOCOMP RETARD 100 MG/ 25 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"LISTERINE TOTAL CARE (ORAL CARE PRODUCTS) ORAL RINSE"	C0065081	Listerine	[u'orch', u'phsu']	[u'RXNORM']
"LISTERINE TOTAL CARE (ORAL CARE PRODUCTS) ORAL RINSE"	C3205666	Oral Product	[u'phsu']	[u'RXNORM']
"LISTERINE TOTAL CARE (ORAL CARE PRODUCTS) ORAL RINSE"	C0026647	Mouthwash	[u'bodm']	[u'RXNORM']
"SHARK PILL FOR CALCIUM"	C0994475	Pills	[u'bodm']	[u'RXNORM']
"SHARK PILL FOR CALCIUM"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"SHARK PILL FOR CALCIUM"	C3486821	shark preparation	[u'orch', u'phsu']	[u'RXNORM']
"SHARK PILL FOR CALCIUM"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CYTOXAN 750MG/M2=1650MG BAXTER"	C0699319	Cytoxan	[u'orch', u'phsu']	[u'RXNORM']
"RAMNOS (LACTOBACILLUS RHAMNOSUS)"	C0317597	Lactobacillus casei rhamnosus	[u'bact']	[u'RXNORM']
"NITROGLYCERIN  (GLYCERYL TRINITRATE)"	C0017887	Nitroglycerin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NITROGLYCERIN  (GLYCERYL TRINITRATE)"	C0017887	Nitroglycerin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PROTONIX (PANTOPRAZOLE SODIUM SESQUIHYDRATE) (PANTOPRAZOLE SODIUM SESQUIHYDRATE0"	C0876139	Protonix	[u'orch', u'phsu']	[u'RXNORM']
"PROTONIX (PANTOPRAZOLE SODIUM SESQUIHYDRATE) (PANTOPRAZOLE SODIUM SESQUIHYDRATE0"	C0771929	pantoprazole (as pantoprazole sodium sesquihydrate)	[u'orch', u'phsu']	[u'RXNORM']
"PROTONIX (PANTOPRAZOLE SODIUM SESQUIHYDRATE) (PANTOPRAZOLE SODIUM SESQUIHYDRATE0"	C0795650	Pantoprazole sodium	[u'orch', u'phsu']	[u'RXNORM']
