UTTERANCE	CUI	PT	ST	SOURCES
"VITAMIN B6 (MAJOR VIBRANT HEALTH)"	C0087162	Vitamin B6	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"FLUANXOL DEPOT 2%"	C0016272	Fluanxol	[u'orch', u'phsu']	[u'RXNORM']
"FORTZAAR (HYDROCHLOROTHIAZIDE/LOSARTAN POTASSIUM,)"	C0700492	Losartan Potassium	[u'orch', u'phsu']	[u'RXNORM']
"FORTZAAR (HYDROCHLOROTHIAZIDE/LOSARTAN POTASSIUM,)"	C0717825	Hydrochlorothiazide / Losartan	[u'phsu']	[u'RXNORM']
"TRI-MAGNESIUM"	C0024467	Magnesium	[u'bacs', u'elii']	[u'RXNORM']
"TRI-MAGNESIUM"	C3540792	Magnesium supplements, alimentary tract and metabolism	[u'inch', u'phsu']	[u'ATC']
"MEGA FOOD MULTI FOR WOMEN 55+"	C3540798	Food allergenic extracts	[u'imft', u'phsu']	[u'ATC']
"CAFFEINE, SALICYLAMIDE, PARACETAMOL, PROMETHAZINE METHYLENE DISALICYLA"	C0006644	Caffeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CAFFEINE, SALICYLAMIDE, PARACETAMOL, PROMETHAZINE METHYLENE DISALICYLA"	C0036071	salicylamide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CAFFEINE, SALICYLAMIDE, PARACETAMOL, PROMETHAZINE METHYLENE DISALICYLA"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CAFFEINE, SALICYLAMIDE, PARACETAMOL, PROMETHAZINE METHYLENE DISALICYLA"	C0033405	Promethazine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"(EFEXOR /01233801/)"	C0591437	Effexor	[u'orch', u'phsu']	[u'RXNORM']
"VICODIN ( VICODIN) ( PARACETAMOL, HYDROCODONE BITARTRATE)"	C0483514	Vicodin	[u'orch', u'phsu']	[u'RXNORM']
"VICODIN ( VICODIN) ( PARACETAMOL, HYDROCODONE BITARTRATE)"	C0483514	Vicodin	[u'orch', u'phsu']	[u'RXNORM']
"VICODIN ( VICODIN) ( PARACETAMOL, HYDROCODONE BITARTRATE)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VICODIN ( VICODIN) ( PARACETAMOL, HYDROCODONE BITARTRATE)"	C0546868	Hydrocodone Bitartrate	[u'orch', u'phsu']	[u'RXNORM']
"ESTRADIOL TRANSDERMAL   0.05MG/DAY   MYLAN PHARMACEUTICALS"	C0014912	Estradiol	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BEVACIZUMAB 25MG/ML IV SOLUTION GENENECH"	C0796392	bevacizumab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"DIANEAL PD1 GLUCOSA (GLUCOSE, SODIUM LACTATE, MAGNESIUM CHLORIDE HEXAH"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIANEAL PD1 GLUCOSA (GLUCOSE, SODIUM LACTATE, MAGNESIUM CHLORIDE HEXAH"	C0142874	Sodium Lactate	[u'orch', u'phsu']	[u'RXNORM']
"DIANEAL PD1 GLUCOSA (GLUCOSE, SODIUM LACTATE, MAGNESIUM CHLORIDE HEXAH"	C0024472	Magnesium Chloride	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"VASTAREL NOS TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"PNU-IMMUNE VACCINE"	C0042210	Vaccines	[u'aapp', u'imft', u'phsu']	[u'ATC']
"ALFACALCIDOL (VITAMIN D, VITAMIN D SUBSTANCE)"	C0044410	Alfacalcidol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ALFACALCIDOL (VITAMIN D, VITAMIN D SUBSTANCE)"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ALFACALCIDOL (VITAMIN D, VITAMIN D SUBSTANCE)"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"ALFACALCIDOL (VITAMIN D, VITAMIN D SUBSTANCE)"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ALFACALCIDOL (VITAMIN D, VITAMIN D SUBSTANCE)"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"DEXTROSE 5% AND 75 MEQ SODIUM BICARB AT 125ML/HR"	C0985452	Glucose 50 MG/ML	[u'clnd']	[u'RXNORM']
"DEXTROSE 5% AND 75 MEQ SODIUM BICARB AT 125ML/HR"	C0074722	Sodium Bicarbonate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DEXTROSE 5% AND 75 MEQ SODIUM BICARB AT 125ML/HR"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"DEXTROSE 5% AND 75 MEQ SODIUM BICARB AT 125ML/HR"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"DEXTROSE 5% AND 75 MEQ SODIUM BICARB AT 125ML/HR"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"UBINQUINOL (COQ10)"	C0056077	coenzyme Q10	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"UBINQUINOL (COQ10)"	C2355853	Co-Q10	[u'phsu']	[u'RXNORM']
"ZYVOXID (ANTIBACTERIALS FOR SYSTEMIC USE) (LO)"	C3653727	ANTIBACTERIALS FOR SYSTEMIC USE	[u'phsu']	[u'ATC']
"TRAMADOL (TRAMADOL HYDROCHLORIDE) TABLETS"	C0040610	Tramadol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRAMADOL (TRAMADOL HYDROCHLORIDE) TABLETS"	C2350089	tramadol hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"TRAMADOL (TRAMADOL HYDROCHLORIDE) TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ANTI-HISTAMINES (UNSPECIFIED)"	C0019588	Histamine	[u'bacs', u'orch']	[u'RXNORM']
"JANUMET/GLUCOPHAGE"	C0591573	Glucophage	[u'orch', u'phsu']	[u'RXNORM']
"JANUMET/GLUCOPHAGE"	C1948387	Janumet	[u'orch', u'phsu']	[u'RXNORM']
"DRAIN CLEANER (SODIUM HYDROXIDE/SODIUM HYPOCHLORITE/SODIUM SILICATE)"	C0074767	sodium silicate	[u'inch', u'phsu']	[u'RXNORM']
"DRAIN CLEANER (SODIUM HYDROXIDE/SODIUM HYPOCHLORITE/SODIUM SILICATE)"	C0122922	Hypochlorite	[u'elii']	[u'RXNORM']
"DRAIN CLEANER (SODIUM HYDROXIDE/SODIUM HYPOCHLORITE/SODIUM SILICATE)"	C0220853	Hydroxide Ion	[u'elii']	[u'RXNORM']
"SEVELAMER HYDROCHLORIDE (SEVERALMER HYDROCHLORIDE)"	C0772463	sevelamer hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"GLIBENCLAMIDE / METFORMIN"	C0939773	Glyburide / Metformin	[u'phsu']	[u'RXNORM']
"BENADRYL LOTION N"	C0544341	Lotion	[u'bodm']	[u'RXNORM']
"BENADRYL LOTION N"	C0700899	Benadryl	[u'orch', u'phsu']	[u'RXNORM']
"RIVOTRIL IV"	C0699317	Rivotril	[u'orch', u'phsu']	[u'RXNORM']
"NEUROBINE (CYANOCOBALMIN, PYRIDOXINE HYDROCHLORIDE, THIAMINE MONONITRATE)TABLET"	C0700496	Pyridoxine Hydrochloride	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"NEUROBINE (CYANOCOBALMIN, PYRIDOXINE HYDROCHLORIDE, THIAMINE MONONITRATE)TABLET"	C0039844	Thiamine Mononitrate	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"NEUROBINE (CYANOCOBALMIN, PYRIDOXINE HYDROCHLORIDE, THIAMINE MONONITRATE)TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ALGIDOL (PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MUCOSTA (REBAMIPIDE"	C0069562	rebamipide	[u'orch', u'phsu']	[u'ATC']
"NAFAZOLIN"	C0027373	Naphazoline	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ESTROGEN/PROGEST HOMEOPATHIC PRESCRIPTION CREAM"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"ESTROGEN/PROGEST HOMEOPATHIC PRESCRIPTION CREAM"	C0014939	Estrogens	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"ESTROGEN/PROGEST HOMEOPATHIC PRESCRIPTION CREAM"	C0893455	Progest	[u'orch', u'phsu']	[u'RXNORM']
"ACECLOFENAC (100MG) + PARACETAMOL (500 MG)"	C0050403	aceclofenac	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ACECLOFENAC (100MG) + PARACETAMOL (500 MG)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ACECLOFENAC (100MG) + PARACETAMOL (500 MG)"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ADIZEM-SR(NR)"	C0590671	Adizem	[u'orch', u'phsu']	[u'RXNORM']
"DUET TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"INSULIN NOVOLIN (HUMAN MIXTARD) (UNKNOWN)"	C0028467	Novolin	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"INSULIN NOVOLIN (HUMAN MIXTARD) (UNKNOWN)"	C0591612	Human Mixtard	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"MICONAZOLE (MICONAZLE NITRATE)"	C0025942	Miconazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MICONAZOLE (MICONAZLE NITRATE)"	C3848573	nitrate ion	[u'elii', u'phsu']	[u'RXNORM']
"CLOSTRIDIUM TETANI VACCINE"	C0039620	Tetanus Vaccine	[u'imft', u'phsu']	[u'ATC']
"CLOSTRIDIUM TETANI VACCINE"	C0305062	tetanus toxoid vaccine, inactivated	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"EGG WHOLE, CHICKEN (GALLUS GALLUS) 1:20 W/V"	C1508746	egg extract	[u'orch', u'phsu']	[u'RXNORM']
"BLOOD CAPSULES"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"DESLORATADINE-MEPHA"	C0908935	desloratadine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"POTASSIUM (UNSPECIFED) (POTASSIUM(UNSPECIFIED))"	C0032821	Potassium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"POTASSIUM (UNSPECIFED) (POTASSIUM(UNSPECIFIED))"	C0304475	Potassium supplement	[u'inch', u'phsu']	[u'ATC']
"POTASSIUM (UNSPECIFED) (POTASSIUM(UNSPECIFIED))"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"POTASSIUM (UNSPECIFED) (POTASSIUM(UNSPECIFIED))"	C0032821	Potassium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"POTASSIUM (UNSPECIFED) (POTASSIUM(UNSPECIFIED))"	C0304475	Potassium supplement	[u'inch', u'phsu']	[u'ATC']
"POTASSIUM (UNSPECIFED) (POTASSIUM(UNSPECIFIED))"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"UNKNOWN ASPIRIN/ANTACID COMBO PILL"	C3208543	Aspirin Pill	[u'clnd']	[u'RXNORM']
"UNKNOWN ASPIRIN/ANTACID COMBO PILL"	C0003138	Antacids	[u'phsu']	[u'ATC']
"RED CELLS MAP (RED BLOOD CELLS, CONCENTRATED) INJECTION"	C0014792	Erythrocytes	[u'cell']	[u'ATC']
"RED CELLS MAP (RED BLOOD CELLS, CONCENTRATED) INJECTION"	C0014792	Erythrocytes	[u'cell']	[u'ATC']
"RED CELLS MAP (RED BLOOD CELLS, CONCENTRATED) INJECTION"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"HALFLYTELY WITH BISACODYL"	C0005632	Bisacodyl	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PREDNISONE(PREDNISONE, PREDNISOLONE SODIUM SUCCINATE)"	C0032952	Prednisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PREDNISONE(PREDNISONE, PREDNISOLONE SODIUM SUCCINATE)"	C0032952	Prednisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PREDNISONE(PREDNISONE, PREDNISOLONE SODIUM SUCCINATE)"	C0138274	prednisolone sodium succinate	[u'orch', u'phsu']	[u'RXNORM']
"CHLORAMPHENICOL 0.5 %EYE DROPS (CHLORAMPHENICOL 0.5%) (NONE)"	C0008168	Chloramphenicol	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"CHLORAMPHENICOL 0.5 %EYE DROPS (CHLORAMPHENICOL 0.5%) (NONE)"	C0008168	Chloramphenicol	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"CALTRATE 600 + D + MINERALS"	C0719118	Caltrate	[u'inch', u'phsu']	[u'RXNORM']
"GLUCOSAMIDE-CHONDROITIN (GLUCOSAMIDE W/CHONDROITIN SULFATE)"	C0008466	Chondroitin Sulfates	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CLEOCIN PHASPHATE IV SOLUTION"	C0699673	Cleocin	[u'antb', u'orch']	[u'RXNORM']
"LIPANTHYL                    (FENOFIBRATE)"	C0700760	Lipanthyl	[u'orch', u'phsu']	[u'RXNORM']
"LIPANTHYL                    (FENOFIBRATE)"	C0033228	Fenofibrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VIT-D 1000"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"INSULIN LMIXTARD (INSULIN INIT) (INSULIN PORCINE, INSULIN ISOPHANE PORCINE)"	C0021658	insulin, isophane	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"INSULIN LMIXTARD (INSULIN INIT) (INSULIN PORCINE, INSULIN ISOPHANE PORCINE)"	C0724601	Insulin, Regular, Pork	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"INSULIN LMIXTARD (INSULIN INIT) (INSULIN PORCINE, INSULIN ISOPHANE PORCINE)"	C0770206	Insulin, Pork	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"RITMONORM (RYTMONORM)"	C0282316	Rythmol	[u'orch', u'phsu']	[u'RXNORM']
"BUPIVACAINE HYDROCHLORIDE + SODIUM CHLORIDE"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"BUPIVACAINE HYDROCHLORIDE + SODIUM CHLORIDE"	C0887621	Bupivacaine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"INSULIN REG AND NPH"	C0021658	insulin, isophane	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"LUVION  - 50 MG COMPRESSE"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"VITAMIN D/3"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"NOVO-GESIC TAB 325MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"URALIT (SOLIDAGO VIRGAUREA, RUBIA TINCTORUM, MAGNESIUM PHOSPHATE, EQUI"	C0065527	magnesium phosphate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM SUPPLEMENT (UNSPECIFIED TYPE/BRAND)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"WICK NASENSPRAY (CAMPHOR/M/CINEOLE/MENTHOL/OXYMETAZOLINE HYDROCHLORIDE)"	C0357797	Oxymetazoline hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"WICK NASENSPRAY (CAMPHOR/M/CINEOLE/MENTHOL/OXYMETAZOLINE HYDROCHLORIDE)"	C1445834	Camphor / Menthol	[u'phsu']	[u'RXNORM']
"WICK NASENSPRAY (CAMPHOR/M/CINEOLE/MENTHOL/OXYMETAZOLINE HYDROCHLORIDE)"	C0055738	Eucalyptol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PANTOZOL (PANTOPRAOZLE SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"PANTOZOL (PANTOPRAOZLE SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"PANTOZOL (PANTOPRAOZLE SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"AMLODIPIN SPIRIG HC"	C0020268	Hydrocortisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CLAVULIN (CLAVULANATE POTASSIUM AMOXICILLINE TRIHYDRATE)"	C0521900	Amoxicillin Trihydrate	[u'antb', u'orch']	[u'RXNORM']
"CLAVULIN (CLAVULANATE POTASSIUM AMOXICILLINE TRIHYDRATE)"	C0137997	clavulanate potassium	[u'antb', u'orch']	[u'RXNORM']
"FRUBIASE CALCIUM                   /07357001/"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"FRUBIASE CALCIUM                   /07357001/"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"SALOFALK GRANU-STIX GRANULAAT MGA 3G IN SACHET"	C0065879	Megestrol Acetate	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"AGGRENOX (ACETYLSALICYCLIC ACID, DIPYRIDAMOLE)"	C0732282	Aggrenox	[u'orch', u'phsu']	[u'RXNORM']
"AGGRENOX (ACETYLSALICYCLIC ACID, DIPYRIDAMOLE)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"AGGRENOX (ACETYLSALICYCLIC ACID, DIPYRIDAMOLE)"	C0012582	Dipyridamole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CHILDRENS TYLENOL 80 MG PER 1/2 TSPMC NEIL"	C0982962	Acetaminophen 80 MG	[u'clnd']	[u'RXNORM']
"NACL 5% OPHTH OINTMENT"	C0028912	Ointments	[u'bodm']	[u'RXNORM']
"NACL 5% OPHTH OINTMENT"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"RAPAMYCIN COATED STENT"	C0072980	Sirolimus	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"KOREA GINSENG"	C0873137	Korean ginseng preparation	[u'orch', u'phsu']	[u'RXNORM']
"KOREA GINSENG"	C1119918	Ginseng Preparation	[u'orch', u'phsu']	[u'RXNORM']
"MELPERONE-G-MPHD+LIQ(MELPERONE)LIQUID"	C0066477	metylperon	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DUTASTERIDE;TAMSULOSIN HYDROCHLORIDE"	C0754659	Dutasteride	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DUTASTERIDE;TAMSULOSIN HYDROCHLORIDE"	C0771774	Tamsulosin hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ASCORBIC ACID~~BIOTIN~~FOLIC ACID~~PYRIDOXAL HYDROCHLORIDE~~CYANOCOBALAMIN~~RIBOFLAVIN~~CHOLINE BITA"	C2929238	Ascorbic Acid / Folic Acid	[u'phsu']	[u'RXNORM']
"ASCORBIC ACID~~BIOTIN~~FOLIC ACID~~PYRIDOXAL HYDROCHLORIDE~~CYANOCOBALAMIN~~RIBOFLAVIN~~CHOLINE BITA"	C0005575	Biotin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ASCORBIC ACID~~BIOTIN~~FOLIC ACID~~PYRIDOXAL HYDROCHLORIDE~~CYANOCOBALAMIN~~RIBOFLAVIN~~CHOLINE BITA"	C0008405	Choline	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"ASCORBIC ACID~~BIOTIN~~FOLIC ACID~~PYRIDOXAL HYDROCHLORIDE~~CYANOCOBALAMIN~~RIBOFLAVIN~~CHOLINE BITA"	C0034263	Pyridoxal	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"ASCORBIC ACID~~BIOTIN~~FOLIC ACID~~PYRIDOXAL HYDROCHLORIDE~~CYANOCOBALAMIN~~RIBOFLAVIN~~CHOLINE BITA"	C0035527	Riboflavin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ASCORBIC ACID~~BIOTIN~~FOLIC ACID~~PYRIDOXAL HYDROCHLORIDE~~CYANOCOBALAMIN~~RIBOFLAVIN~~CHOLINE BITA"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PREDNISONE 10 MG TABLET MUTUAL PHARM C"	C0993472	Prednisone 10 MG	[u'clnd']	[u'RXNORM']
"PREDNISONE 10 MG TABLET MUTUAL PHARM C"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
