UTTERANCE	CUI	PT	ST	SOURCES
"RESTASIS (CYCLOSPORINE OPHTHALMIC EMULSION) 0.05%"	C1170584	Restasis	[u'aapp', u'phsu']	[u'RXNORM']
"RESTASIS (CYCLOSPORINE OPHTHALMIC EMULSION) 0.05%"	C0010592	Cyclosporine	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"ACICLOVIR RECORDATI"	C0001367	Acyclovir	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"GM-CSF 250 MCG/M2/D SQ FROM 9/18/04 X 10 DAYS"	C3854019	Gentamicin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"VALSALIDI-SODIUM"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"VALSALIDI-SODIUM"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"VALSALIDI-SODIUM"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"CP IIB IIIA 1"	C0006938	Captopril	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"ASS (ASS - ACETYLSALICYLIC ACID) (NOT SPECIFIED)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"POTASSIUM CL (K RIDER)"	C0596019	Chloride Ion	[u'elii']	[u'RXNORM']
"POTASSIUM CL (K RIDER)"	C0032821	Potassium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"POTASSIUM CL (K RIDER)"	C0304475	Potassium supplement	[u'inch', u'phsu']	[u'ATC']
"POTASSIUM CL (K RIDER)"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"POTASSIUM CL (K RIDER)"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"CHLORPHENAMIRINE MALEATE (ANTIHISTIMINE)"	C0220874	Maleate	[u'orch']	[u'RXNORM']
"DEXAMETHASONE PLUS NETILMICIN"	C0027780	Netilmicin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"DEXAMETHASONE PLUS NETILMICIN"	C0011777	Dexamethasone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ZINC + CASTOR OIL TREATMENT"	C0007343	Castor Oil	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ZINC + CASTOR OIL TREATMENT"	C0043481	Zinc	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"ZINC + CASTOR OIL TREATMENT"	C3541396	Zinc Supplements	[u'phsu']	[u'ATC']
"OLANZAPIN BETA"	C0171023	olanzapine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PETHIDINE HYDROCHLORIDE)"	C0353148	Meperidine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"DITIAZEM CD"	C0034283	Pyrimethamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ZICAM GEL SWABS COLD REMEDY ZICAM LLC, MATRIXX IND INC"	C0017243	Gel	[u'bodm']	[u'RXNORM']
"VENTOLIN CFC-FREE (SALBUTAMOL) (NR)"	C0033744	Ventolin	[u'orch', u'phsu']	[u'RXNORM']
"VENTOLIN CFC-FREE (SALBUTAMOL) (NR)"	C0001927	Albuterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PARAMOL (ACETAMINOPHEN (+) DIHYDROCODEINE BITARTRATE)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PARAMOL (ACETAMINOPHEN (+) DIHYDROCODEINE BITARTRATE)"	C0355564	dihydrocodeine bitartrate	[u'orch', u'phsu']	[u'RXNORM']
"PONTAL (MEFENAMIC ACID ) TABLET"	C0025152	Mefenamic Acid	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PONTAL (MEFENAMIC ACID ) TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"INFLUENZA VAC SPLIT QUAD"	C0021403	Influenza virus vaccine	[u'imft', u'phsu']	[u'ATC']
"BACTRIM DS (SULFAMETHOCAZOLE/TRIMETHOPRIM)"	C0591139	Bactrim	[u'orch', u'phsu']	[u'RXNORM']
"BACTRIM DS (SULFAMETHOCAZOLE/TRIMETHOPRIM)"	C0041041	Trimethoprim	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"UNKNOWN HIGH PLATELET MEDICATION"	C0005821	Blood Platelets	[u'cell']	[u'ATC']
"PIPERACILLIN NA/SULBACTAM NA"	C0031955	Piperacillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"PIPERACILLIN NA/SULBACTAM NA"	C0038665	Sulbactam	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"PIPERACILLIN NA/SULBACTAM NA"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"OPIUM 10% TINCTURE"	C0724655	opium tincture	[u'orch', u'phsu']	[u'RXNORM']
"LASIX                  (FUROSEMIDE) PER ORAL NOS"	C0699992	Lasix	[u'orch', u'phsu']	[u'RXNORM']
"LASIX                  (FUROSEMIDE) PER ORAL NOS"	C0016860	Furosemide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"RINGER-LACTATE SOLUTION (CALCIUM CHLORIDE DIHYDRATE,POTASSIUM CHLORIDE"	C0376261	Lactate	[u'orch', u'phsu']	[u'RXNORM']
"RINGER-LACTATE SOLUTION (CALCIUM CHLORIDE DIHYDRATE,POTASSIUM CHLORIDE"	C0724543	Calcium Chloride Dihydrate	[u'inch', u'phsu']	[u'RXNORM']
"RINGER-LACTATE SOLUTION (CALCIUM CHLORIDE DIHYDRATE,POTASSIUM CHLORIDE"	C0032825	Potassium Chloride	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"COMBINED FORMULA: DIACEREIN, CHLOROQUINE, FAMOTIDINE"	C0057678	diacetylrhein	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"COMBINED FORMULA: DIACEREIN, CHLOROQUINE, FAMOTIDINE"	C0008269	Chloroquine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"COMBINED FORMULA: DIACEREIN, CHLOROQUINE, FAMOTIDINE"	C0015620	Famotidine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OFATUMUMAB DOSE 2 2000 MG ON 3/2/2011 GSK"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"OFATUMUMAB DOSE 2 2000 MG ON 3/2/2011 GSK"	C1832027	ofatumumab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"WILD YAMS PLUS"	C0772357	Wild yam extract	[u'orch', u'phsu']	[u'RXNORM']
"VIT B6 COMPLEX"	C0087162	Vitamin B6	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"LIDOCAINE HYDROCHLORIDE IN DEXTROSE INJECTION (LIDOCAINE/DEXTROSE) (LI"	C0546869	Lidocaine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"LIDOCAINE HYDROCHLORIDE IN DEXTROSE INJECTION (LIDOCAINE/DEXTROSE) (LI"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LIDOCAINE HYDROCHLORIDE IN DEXTROSE INJECTION (LIDOCAINE/DEXTROSE) (LI"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"LIDOCAINE HYDROCHLORIDE IN DEXTROSE INJECTION (LIDOCAINE/DEXTROSE) (LI"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LIDOCAINE HYDROCHLORIDE IN DEXTROSE INJECTION (LIDOCAINE/DEXTROSE) (LI"	C0023660	Lidocaine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LIDOCAINE HYDROCHLORIDE IN DEXTROSE INJECTION (LIDOCAINE/DEXTROSE) (LI"	C3495095	lithium cation	[u'elii', u'phsu']	[u'RXNORM']
"SALBUTAMOL          (SALBUTAMOL) (100 MILLIGRAM)"	C0001927	Albuterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SALBUTAMOL          (SALBUTAMOL) (100 MILLIGRAM)"	C0001927	Albuterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SYMBICORT            (SYMBICORT)"	C1121854	Symbicort	[u'orch', u'phsu']	[u'RXNORM']
"SYMBICORT            (SYMBICORT)"	C1121854	Symbicort	[u'orch', u'phsu']	[u'RXNORM']
"MIXED AMPHETAMINE SALT   EON"	C0002658	Amphetamine	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MIXED AMPHETAMINE SALT   EON"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"MIRALA POWDER"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"FORAMAX (ALENDRONATE SODIUM)"	C0700482	Alendronate Sodium	[u'orch', u'phsu']	[u'RXNORM']
"BETAHISTINE /0041802/ (BETHAHISTINE HYDROCHLORIDE)"	C0005301	BETAHISTINE	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CECLOR    /USA/(CEFACLOR)"	C0701133	Ceclor	[u'antb', u'orch']	[u'RXNORM']
"CECLOR    /USA/(CEFACLOR)"	C0007537	Cefaclor	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"PENTAERYTHRITOL TETRANITRATE     (PENTAERITHRITYL TETRANITRATE)"	C0030858	Pentaerythritol Tetranitrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PENTAERYTHRITOL TETRANITRATE     (PENTAERITHRITYL TETRANITRATE)"	C0030858	Pentaerythritol Tetranitrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VITAMIN B6/POTASSIUM"	C0032821	Potassium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"VITAMIN B6/POTASSIUM"	C0304475	Potassium supplement	[u'inch', u'phsu']	[u'ATC']
"VITAMIN B6/POTASSIUM"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"VITAMIN B6/POTASSIUM"	C0087162	Vitamin B6	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"EAR WAX REMOVAL (UREA HYDROGEN PEROXIDE)"	C0108342	carbamide peroxide	[u'orch', u'phsu']	[u'RXNORM']
"PANOXYL WASH"	C0699282	PanOxyl	[u'orch', u'phsu']	[u'RXNORM']
"B-COMPLEX?/00003501/  (CALCIUM PANTOTHENATE, NICOTINAMIDE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, THIAMINE HYDROCHLORIDE) UNKNOWN"	C0006710	Calcium Pantothenate	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"B-COMPLEX?/00003501/  (CALCIUM PANTOTHENATE, NICOTINAMIDE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, THIAMINE HYDROCHLORIDE) UNKNOWN"	C0028027	Niacinamide	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"B-COMPLEX?/00003501/  (CALCIUM PANTOTHENATE, NICOTINAMIDE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, THIAMINE HYDROCHLORIDE) UNKNOWN"	C0700496	Pyridoxine Hydrochloride	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"B-COMPLEX?/00003501/  (CALCIUM PANTOTHENATE, NICOTINAMIDE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, THIAMINE HYDROCHLORIDE) UNKNOWN"	C0035527	Riboflavin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"B-COMPLEX?/00003501/  (CALCIUM PANTOTHENATE, NICOTINAMIDE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, THIAMINE HYDROCHLORIDE) UNKNOWN"	C0770309	Thiamine hydrochloride	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CALCIUM W/ VIT"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM W/ VIT"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"OMEGA 3 + VITAMIN D CHEWABLE"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"OMEGA 3 + VITAMIN D CHEWABLE"	C0015689	Omega-3 Fatty Acids	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"OMEGA 3 + VITAMIN D CHEWABLE"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"ALBUTEROL/IPRATROPIU"	C0001927	Albuterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FOLTX [CYANOCOBALAMIN,FOLIC ACID,PYRIDOXINE HYDROCHLORIDE]"	C0876040	Foltx	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"FOLTX [CYANOCOBALAMIN,FOLIC ACID,PYRIDOXINE HYDROCHLORIDE]"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"FOLTX [CYANOCOBALAMIN,FOLIC ACID,PYRIDOXINE HYDROCHLORIDE]"	C0016410	Folic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"FOLTX [CYANOCOBALAMIN,FOLIC ACID,PYRIDOXINE HYDROCHLORIDE]"	C0700496	Pyridoxine Hydrochloride	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"ALUMINUM/MAGNESIUM"	C0024467	Magnesium	[u'bacs', u'elii']	[u'RXNORM']
"ALUMINUM/MAGNESIUM"	C3540792	Magnesium supplements, alimentary tract and metabolism	[u'inch', u'phsu']	[u'ATC']
"ALUMINUM/MAGNESIUM"	C0002367	Aluminum	[u'elii', u'phsu']	[u'RXNORM']
"PTK/ZK 222584 VS PLACEBO"	C1696465	placebo	[u'bodm']	[u'RXNORM']
"METFORMIN HCL (METFORFIN HYDROCHLORIDE)"	C0770893	Metformin hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"DEX PAK 10 DAYS 1.5 MGS."	C0024467	Magnesium	[u'bacs', u'elii']	[u'RXNORM']
"DEX PAK 10 DAYS 1.5 MGS."	C0011816	Dextromethorphan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BECOSYM FORTE (NICOTINAMIDE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN,THIA"	C0028027	Niacinamide	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"BECOSYM FORTE (NICOTINAMIDE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN,THIA"	C0700496	Pyridoxine Hydrochloride	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"BECOSYM FORTE (NICOTINAMIDE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN,THIA"	C0035527	Riboflavin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ACETAMINOPHEN-CODINE"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
TICHENOR'S ANTISEPTIC MOUTHWASH"	C0026647	Mouthwash	[u'bodm']	[u'RXNORM']
"ZIT CREAM"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"ONYX (EHYLENE-VINYL) ALCOHOL COPOLYMER)"	C0001962	Ethanol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VITAMIN K FORTIFIED FOOD"	C3540798	Food allergenic extracts	[u'imft', u'phsu']	[u'ATC']
"VITAMIN K FORTIFIED FOOD"	C0042878	Vitamin K	[u'orch', u'vita']	[u'RXNORM']
"VITAMIN K FORTIFIED FOOD"	C3541380	Vitamin K containing hemostatics	[u'orch', u'phsu', u'vita']	[u'ATC']
"FOUR ANTIBIOTICS"	C0003237	Antibiotics, Antitubercular	[u'antb']	[u'ATC']
"FOUR ANTIBIOTICS"	C3540704	Antibiotics for systemic use	[u'antb']	[u'ATC']
"FOUR ANTIBIOTICS"	C3540705	Antifungal Antibiotics, Topical	[u'antb']	[u'ATC']
"FOUR ANTIBIOTICS"	C3540706	Antibiotic throat preparations	[u'antb']	[u'ATC']
"FOUR ANTIBIOTICS"	C3540707	Antibiotics FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE	[u'antb']	[u'ATC']
"FOUR ANTIBIOTICS"	C3540708	Antibiotics, Gynecological	[u'antb']	[u'ATC']
"FOUR ANTIBIOTICS"	C3540709	antibiotics, intestinal	[u'antb']	[u'ATC']
"FOUR ANTIBIOTICS"	C3540710	Antibiotics, ophthalmologic	[u'antb']	[u'ATC']
"ZICAM COLD REMEDY REMEDY NASAL GEL"	C0991526	Nasal Gel	[u'bodm']	[u'RXNORM']
"THIAMINE CHLORHYDRATE, QUININE BENZOATE"	C0039840	Thiamine	[u'orch', u'vita']	[u'RXNORM', u'ATC']
"THIAMINE CHLORHYDRATE, QUININE BENZOATE"	C0220795	Benzoate	[u'orch', u'phsu']	[u'RXNORM']
"THIAMINE CHLORHYDRATE, QUININE BENZOATE"	C0034417	Quinine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CYTOMEGALOVIRUS IMMUNE GLOBULIN (IMMUNOGLOBULIN CYTOMEGALOVIRUS)"	C0057002	cytomegalovirus immune globulin	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"CYTOMEGALOVIRUS IMMUNE GLOBULIN (IMMUNOGLOBULIN CYTOMEGALOVIRUS)"	C0021027	Immunoglobulins	[u'aapp', u'imft']	[u'ATC']
"SPF 15 ALL DAY MOISTURIZER WITH AHAS"	C0050451	acetohydroxamic acid	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SPF 15 ALL DAY MOISTURIZER WITH AHAS"	C0772110	Alpha Hydroxy Acids	[u'orch', u'phsu']	[u'RXNORM']
"OMEGA?3 ACID ETHYL EST"	C0015689	Omega-3 Fatty Acids	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"ASPIRIN (ACETYLSALICYCLIC ACID) (ACETYLSALICYLIC ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASPIRIN (ACETYLSALICYCLIC ACID) (ACETYLSALICYLIC ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASPIRIN (ACETYLSALICYCLIC ACID) (ACETYLSALICYLIC ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TEKTURNA + DIURETIC"	C0012798	Diuretics	[u'phsu']	[u'ATC']
"TEKTURNA + DIURETIC"	C1870961	Tekturna	[u'orch', u'phsu']	[u'RXNORM']
"INS NOVORAPID"	C0939412	NovoLog	[u'aapp', u'phsu']	[u'RXNORM']
"NEUPRO PATCH 4 MG SCHWATZ PHARMA"	C1949346	Neupro	[u'orch', u'phsu']	[u'RXNORM']
"NEUPRO PATCH 4 MG SCHWATZ PHARMA"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"CALCIUM-DURA VIT D3 EFFERVESCENT"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM-DURA VIT D3 EFFERVESCENT"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CRESTOR                 (ROSUVASTATIN CALCIUM) (5 MILLIGRAM)"	C1098080	Crestor	[u'orch', u'phsu']	[u'RXNORM']
"CRESTOR                 (ROSUVASTATIN CALCIUM) (5 MILLIGRAM)"	C1101751	Rosuvastatin calcium	[u'orch', u'phsu']	[u'RXNORM']
"CO-DYDRAMOL                     (DIHYDROCODEINE BITARTRATE, PARACETAMO"	C0590747	dihydrocodeine and paracetamol	[u'orch', u'phsu']	[u'ATC']
"CO-DYDRAMOL                     (DIHYDROCODEINE BITARTRATE, PARACETAMO"	C0355564	dihydrocodeine bitartrate	[u'orch', u'phsu']	[u'RXNORM']
"CRUSHED RED PEPPER"	C3486675	red pepper extract	[u'orch', u'phsu']	[u'RXNORM']
"ACTRAPHANE 30/70 (INSULIN HUMAN INJECTION, ISOPHANE) 50 IU"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"ACTRAPHANE 30/70 (INSULIN HUMAN INJECTION, ISOPHANE) 50 IU"	C0795635	Regular Insulin, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"BENFOTIAMINE W/PYRIDOXINE HYDROCHLORIDE"	C0700496	Pyridoxine Hydrochloride	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"BENFOTIAMINE W/PYRIDOXINE HYDROCHLORIDE"	C0053116	benphothiamine	[u'orch', u'vita']	[u'RXNORM', u'ATC']
"HYZAAR (LOSARTAN/HCTZ)"	C0721010	Hyzaar	[u'orch', u'phsu']	[u'RXNORM']
"HYZAAR (LOSARTAN/HCTZ)"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYZAAR (LOSARTAN/HCTZ)"	C0126174	Losartan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BERIPLAST (FACTOR XIII, FIBRINOGEN)"	C0015528	factor XIII	[u'aapp', u'enzy', u'phsu']	[u'RXNORM', u'ATC']
"BERIPLAST (FACTOR XIII, FIBRINOGEN)"	C0016006	Fibrinogen	[u'aapp', u'bacs', u'phsu']	[u'RXNORM']
"BERIPLAST (FACTOR XIII, FIBRINOGEN)"	C2587184	fibrinogen concentrate (human)	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"BERIPLAST (FACTOR XIII, FIBRINOGEN)"	C3540039	Fibrinogen containing hemostatics	[u'aapp', u'phsu']	[u'ATC']
"CONTACT F (COAGULATION FACTOR VIII)"	C0015506	Factor VIII	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"CONTACT F (COAGULATION FACTOR VIII)"	C1307126	factor VIII, human	[u'aapp', u'bacs', u'phsu']	[u'RXNORM']
"ANTIBIOTICS-RESISTANT LACTIC ACID BACTERIAE (LACB-R POW)"	C0064582	Lactic acid	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ANTIBIOTICS-RESISTANT LACTIC ACID BACTERIAE (LACB-R POW)"	C0003237	Antibiotics, Antitubercular	[u'antb']	[u'ATC']
"ANTIBIOTICS-RESISTANT LACTIC ACID BACTERIAE (LACB-R POW)"	C3540704	Antibiotics for systemic use	[u'antb']	[u'ATC']
"ANTIBIOTICS-RESISTANT LACTIC ACID BACTERIAE (LACB-R POW)"	C3540705	Antifungal Antibiotics, Topical	[u'antb']	[u'ATC']
"ANTIBIOTICS-RESISTANT LACTIC ACID BACTERIAE (LACB-R POW)"	C3540706	Antibiotic throat preparations	[u'antb']	[u'ATC']
"ANTIBIOTICS-RESISTANT LACTIC ACID BACTERIAE (LACB-R POW)"	C3540707	Antibiotics FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE	[u'antb']	[u'ATC']
"ANTIBIOTICS-RESISTANT LACTIC ACID BACTERIAE (LACB-R POW)"	C3540708	Antibiotics, Gynecological	[u'antb']	[u'ATC']
"ANTIBIOTICS-RESISTANT LACTIC ACID BACTERIAE (LACB-R POW)"	C3540709	antibiotics, intestinal	[u'antb']	[u'ATC']
"ANTIBIOTICS-RESISTANT LACTIC ACID BACTERIAE (LACB-R POW)"	C3540710	Antibiotics, ophthalmologic	[u'antb']	[u'ATC']
"TRAZODONE (TRAZODONE HYDROCHLORIDE) (NR)"	C0040805	Trazodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRAZODONE (TRAZODONE HYDROCHLORIDE) (NR)"	C0282369	Trazodone Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"EMTRICATBINE/TENOFOVIR DISOPROXIL"	C0963398	tenofovir disoproxil	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"MALLINCKRODT METHADOSE ORAL CONCENTRATE 10 MG/ML"	C0592779	Methadose	[u'orch', u'phsu']	[u'RXNORM']
"MALLINCKRODT METHADOSE ORAL CONCENTRATE 10 MG/ML"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"FLUPENTHIXOL DECANOATE (FLUPENTIXOL DUCANOATE)"	C0060578	flupenthixol decanoate	[u'orch', u'phsu']	[u'RXNORM']
"FLUPENTHIXOL DECANOATE (FLUPENTIXOL DUCANOATE)"	C0016367	Flupenthixol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GLUCOPHAGE - 850 MG COMPRESSE RIVESTITE BRUNO FARMACEUTICI S.P.A."	C0591573	Glucophage	[u'orch', u'phsu']	[u'RXNORM']
"GLUCOPHAGE - 850 MG COMPRESSE RIVESTITE BRUNO FARMACEUTICI S.P.A."	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"AMOXACILIN/CLAVULANIC ACID"	C0055860	Clavulanic Acid	[u'antb', u'orch']	[u'RXNORM']
"NATURAL PSYLLIUM"	C0033979	Psyllium	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"NITROGLYCERIN (GLYCERYL TRINITRATE)(TABLETS)"	C0017887	Nitroglycerin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NITROGLYCERIN (GLYCERYL TRINITRATE)(TABLETS)"	C0017887	Nitroglycerin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NITROGLYCERIN (GLYCERYL TRINITRATE)(TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"BROMAZEPAM "	C0006213	Bromazepam	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM SANDOZ FORTE (CALCIUM-SANDOZ FORTE)"	C0591217	Calcium-Sandoz	[u'orch', u'phsu']	[u'RXNORM']
"CALCIUM SANDOZ FORTE (CALCIUM-SANDOZ FORTE)"	C0591217	Calcium-Sandoz	[u'orch', u'phsu']	[u'RXNORM']
"BACITRACIN 500 /POLYMX"	C0004599	Bacitracin	[u'aapp', u'antb']	[u'RXNORM', u'ATC']
