UTTERANCE	CUI	PT	ST	SOURCES
"ACETAMINOPHEN AND CARBINOXAMINE MALEATE AND PHENYLEPHRINE HYDROCHLORID"	C0304300	Carbinoxamine maleate	[u'orch', u'phsu']	[u'RXNORM']
"PANTOPRAZOL SUN 40 MG PULVER ZUR HERSTELLUNG EINER INJEKTIONSL?SUNG"	C0081876	pantoprazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PANTOPRAZOL SUN 40 MG PULVER ZUR HERSTELLUNG EINER INJEKTIONSL?SUNG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"CORTICOSTEROIDS ACTING LOCALLY"	C3539185	Corticosteroid nasal preparations for topical use	[u'orch', u'phsu']	[u'ATC']
"CORTICOSTEROIDS ACTING LOCALLY"	C3540725	Corticosteroid otologicals	[u'orch', u'phsu']	[u'ATC']
"CORTICOSTEROIDS ACTING LOCALLY"	C3540726	Corticosteroid ophthalmologic and otologic preparations	[u'orch', u'phsu']	[u'ATC']
"CORTICOSTEROIDS ACTING LOCALLY"	C3540727	Corticosteroids, topical for treatment of hemorrhoids and anal fissures	[u'orch', u'phsu']	[u'ATC']
"UNSPECIFIED NOSE SPRAY"	C0461725	Nasal Spray	[u'bodm']	[u'RXNORM']
"GABLOFEN - 2000 MCG/ML"	C2954264	Gablofen	[u'orch', u'phsu']	[u'RXNORM']
"METOROLOL TARTRATE"	C0144544	tartrate	[u'orch', u'phsu']	[u'RXNORM']
"3.86% GLUCOSE DIALYSIS SOLUTION"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ANTI-DIARRHEA MEDICATION"	C0718564	Anti-Diarrhea	[u'orch', u'phsu']	[u'RXNORM']
"CHLORPROMAZINE/PROMETHAZINE"	C0033405	Promethazine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CHLORPROMAZINE/PROMETHAZINE"	C0008286	Chlorpromazine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"APO-MISOPROSTOL"	C0085174	Misoprostol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BENZYLPENICILLIN (NGX)"	C0030827	Penicillin G	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"ERGOTAMIN"	C0014710	Ergotamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRANKIMAZIN 0,25 MG COMPRIMIDOS , 30 COMPRIMIDOS"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"CETUXIMAB - SOLUTION - 250 MG/M2"	C0995188	cetuximab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"CETUXIMAB - SOLUTION - 250 MG/M2"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"DEXAMYTREX AUGENTROPFEN (DEXAMETHASONE/GENTAMICIN SULFATE)"	C0546866	gentamicin sulfate	[u'antb', u'orch']	[u'RXNORM']
"DEXAMYTREX AUGENTROPFEN (DEXAMETHASONE/GENTAMICIN SULFATE)"	C0011777	Dexamethasone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"K-FLEX"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"ASPIRIN/ECOTRIN"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"KCL 20 MEQ"	C0032825	Potassium Chloride	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"ALDACTAZIDE (ALDACTAZIDE A) (TABLETS)"	C0051122	Aldactazide	[u'orch', u'phsu']	[u'RXNORM']
"ALDACTAZIDE (ALDACTAZIDE A) (TABLETS)"	C0051122	Aldactazide	[u'orch', u'phsu']	[u'RXNORM']
"ALDACTAZIDE (ALDACTAZIDE A) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"GONADOTROPIN (GONADOTROPIN)"	C0018061	Gonadotropins	[u'aapp', u'horm', u'phsu']	[u'ATC']
"GONADOTROPIN (GONADOTROPIN)"	C0018061	Gonadotropins	[u'aapp', u'horm', u'phsu']	[u'ATC']
"ADVIL LIQUID GELS"	C0017243	Gel	[u'bodm']	[u'RXNORM']
"ADVIL LIQUID GELS"	C0593507	Advil	[u'orch', u'phsu']	[u'RXNORM']
"OMEGA-3 DHA"	C0142831	sodium dehydroacetate	[u'irda', u'orch']	[u'RXNORM']
"OMEGA-3 DHA"	C2348308	doconexent	[u'orch', u'phsu']	[u'RXNORM']
"OMEGA-3 DHA"	C0015689	Omega-3 Fatty Acids	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"ZYRTEC (OTC)"	C0162723	Zyrtec	[u'orch', u'phsu']	[u'RXNORM']
"ZIDOVUDINE/LAMIVUDINE/ABACAVIR SULFATE"	C0724515	abacavir sulfate	[u'nnon', u'phsu']	[u'RXNORM']
"ZIDOVUDINE/LAMIVUDINE/ABACAVIR SULFATE"	C0717880	Lamivudine / Zidovudine	[u'phsu']	[u'RXNORM']
"FERRUM (JAPAN)"	C0302583	Iron	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"PRO-RENAL"	C0033382	Proline	[u'aapp', u'bacs']	[u'RXNORM']
"NOLOTIL 575 MG CAPSULAS DURAS, 10 C?PSULAS"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"RED CELL"	C0014792	Erythrocytes	[u'cell']	[u'ATC']
"VITAMIN COMPLEXES"	C0042890	Vitamins	[u'orch', u'phsu', u'vita']	[u'ATC']
"CALCIUM/MAGNESIUM/ZINC/VITAMIN D"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIUM/MAGNESIUM/ZINC/VITAMIN D"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CALCIUM/MAGNESIUM/ZINC/VITAMIN D"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM/MAGNESIUM/ZINC/VITAMIN D"	C0024467	Magnesium	[u'bacs', u'elii']	[u'RXNORM']
"CALCIUM/MAGNESIUM/ZINC/VITAMIN D"	C0043481	Zinc	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM/MAGNESIUM/ZINC/VITAMIN D"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM/MAGNESIUM/ZINC/VITAMIN D"	C3540792	Magnesium supplements, alimentary tract and metabolism	[u'inch', u'phsu']	[u'ATC']
"CALCIUM/MAGNESIUM/ZINC/VITAMIN D"	C3541396	Zinc Supplements	[u'phsu']	[u'ATC']
"CETIRIZINE HCL-PSEUDOEPHEDRINE HCL"	C1169992	Cetirizine / Pseudoephedrine	[u'phsu']	[u'RXNORM']
"PHOSPHOSODA FLAVOR"	C0074757	sodium phosphate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"SYNTHROID (ILEVOTHYROXINE SODIUM)"	C0728762	Synthroid	[u'aapp', u'phsu']	[u'RXNORM']
"SYNTHROID (ILEVOTHYROXINE SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"SYNTHROID (ILEVOTHYROXINE SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"SYNTHROID (ILEVOTHYROXINE SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"EAR DROP"	C1154187	Ear Drops	[u'bodm']	[u'RXNORM']
"CHILDREN'S MOTRIN 100 MG/5ML"	C0986662	Ibuprofen 100 MG	[u'clnd']	[u'RXNORM']
"TYLENOL/00020001/ (PARACETAMOL)"	C0699142	Tylenol	[u'orch', u'phsu']	[u'RXNORM']
"TYLENOL/00020001/ (PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"AMITRIPTYLINE HYDROCHLORIDE (TRYPTANOL)"	C0700523	Amitriptyline Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"AMITRIPTYLINE HYDROCHLORIDE (TRYPTANOL)"	C0087119	Elavil	[u'orch', u'phsu']	[u'RXNORM']
"SODIUM DEOXYRIBONUCLEOTIDE"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"SODIUM DEOXYRIBONUCLEOTIDE"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"SODIUM DEOXYRIBONUCLEOTIDE"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"EMLA (WATSON LABORATORIES)"	C0059079	EMLA	[u'orch', u'phsu']	[u'RXNORM']
"ARELIX (PIRETANIDE SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"ARELIX (PIRETANIDE SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"ARELIX (PIRETANIDE SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"ARELIX (PIRETANIDE SODIUM)"	C0071132	piretanide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PROACTIV+ SKIN EXFOLIATOR"	C2948930	Proactiv	[u'orch', u'phsu']	[u'RXNORM']
"BUDESONIDE/EFORMOTEROL"	C0060657	formoterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BUDESONIDE/EFORMOTEROL"	C0054201	Budesonide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"INSULIN (NOVOLIN /00030501/)"	C0028467	Novolin	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"TUSSIN COUGH DM"	C0011816	Dextromethorphan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MACROGOL + POTASSIUM CHLORIDE + SODIUM CHLORIDE"	C0718014	Potassium Chloride / Sodium Chloride	[u'phsu']	[u'RXNORM']
"MACROGOL + POTASSIUM CHLORIDE + SODIUM CHLORIDE"	C0032483	Polyethylene Glycols	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DIM                                /03044901/"	C0163151	3,3'-diindolylmethane	[u'orch', u'phsu']	[u'RXNORM']
"L?ASCORBIC ACID"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIUM D [CALCIUM;COLECALCIFEROL]"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM D [CALCIUM;COLECALCIFEROL]"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM D [CALCIUM;COLECALCIFEROL]"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM D [CALCIUM;COLECALCIFEROL]"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM D [CALCIUM;COLECALCIFEROL]"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ALKOHOL"	C0001962	Ethanol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LIDOCAIN [LIDOCAINE]"	C0023660	Lidocaine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LIDOCAIN [LIDOCAINE]"	C0023660	Lidocaine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ENZYME DIGESTIVE AID"	C3540017	Enzymes, hematological	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"ENZYME DIGESTIVE AID"	C3540048	ENZYMES FOR TREATMENT OF WOUNDS AND ULCERS	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"ENZYME DIGESTIVE AID"	C3540772	Enzymes FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"ENZYME DIGESTIVE AID"	C3540790	Enzymes, peripheral vasodilators	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"ENZYME DIGESTIVE AID"	C3541394	Enzymes, antithrombotic	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"ENZYME DIGESTIVE AID"	C3542456	Enzymes for ALIMENTARY TRACT AND METABOLISM	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"DAIVOBET (DAIVOBET /01643401/)"	C1698965	Taclonex	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"DAIVOBET (DAIVOBET /01643401/)"	C1698965	Taclonex	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"CARBAMAZEPIN ER"	C0006949	Carbamazepine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ONON (PRANLUKAST HYDRATE)"	C0720930	Hyrex Brand of Dimenhydrinate	[u'orch', u'phsu']	[u'RXNORM']
"ONON (PRANLUKAST HYDRATE)"	C0526058	pranlukast	[u'orch', u'phsu']	[u'ATC']
"ESTER-C/BIOFLAVONOIDS"	C3540801	Bioflavonoid drugs for capillary stabilizing	[u'orch', u'phsu']	[u'ATC']
"VENTILAN [SALBUTAMOL]"	C0001927	Albuterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DONORMYL (DOXYLAMINE SUCCINATE\SODIUM PHOSPHATE DIBASIC\SODIUM BROMIDE\SODIUM SULFATE)"	C0074769	sodium sulfate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"DONORMYL (DOXYLAMINE SUCCINATE\SODIUM PHOSPHATE DIBASIC\SODIUM BROMIDE\SODIUM SULFATE)"	C0074730	sodium bromide	[u'inch', u'phsu']	[u'RXNORM']
"DONORMYL (DOXYLAMINE SUCCINATE\SODIUM PHOSPHATE DIBASIC\SODIUM BROMIDE\SODIUM SULFATE)"	C0058733	doxylamine succinate	[u'orch', u'phsu']	[u'RXNORM']
"DONORMYL (DOXYLAMINE SUCCINATE\SODIUM PHOSPHATE DIBASIC\SODIUM BROMIDE\SODIUM SULFATE)"	C0074757	sodium phosphate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"TEN HERBS"	C0030858	Pentaerythritol Tetranitrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VITAMIN C ADULT GUMMIES"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"BEN-GAY ULTRA"	C0718870	Bengay	[u'orch', u'phsu']	[u'RXNORM']
"ATACAND /SWE/(CANDESARTAN CILEXETIL)"	C0718711	Atacand	[u'orch', u'phsu']	[u'RXNORM']
"ATACAND /SWE/(CANDESARTAN CILEXETIL)"	C0527379	candesartan cilexetil	[u'orch', u'phsu']	[u'RXNORM']
"VIT C + E"	C0042874	Vitamin E	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ADIPHENINE HYDROCHLORIDE AND DIPYRONE AND PROMETHAZINE"	C0770464	ADIPHENINE HCL	[u'orch', u'phsu']	[u'RXNORM']
"ADIPHENINE HYDROCHLORIDE AND DIPYRONE AND PROMETHAZINE"	C0012586	Dipyrone	[u'orch', u'phsu']	[u'RXNORM']
"ADIPHENINE HYDROCHLORIDE AND DIPYRONE AND PROMETHAZINE"	C0033405	Promethazine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ADIPHENINE HYDROCHLORIDE AND DIPYRONE AND PROMETHAZINE"	C3714569	METAMIZOLE SODIUM	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CHOLESTYRAMINE-ASPARTAME"	C0003999	Aspartame	[u'aapp', u'phsu']	[u'RXNORM']
"CHOLESTYRAMINE-ASPARTAME"	C0008402	Cholestyramine Resin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"URALYT-U (POTASSIUM SODIUM HYDROGEN CITRATE)"	C0137996	potassium citrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"URALYT-U (POTASSIUM SODIUM HYDROGEN CITRATE)"	C0142825	sodium citrate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"URALYT-U (POTASSIUM SODIUM HYDROGEN CITRATE)"	C0020275	Hydrogen	[u'elii']	[u'RXNORM']
"5-AMINOSALICYLATE ACID"	C0368663	aminosalicylate	[u'orch', u'phsu']	[u'RXNORM']
"ACNE CREAM"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"SCOPOLAMINE BUTYL"	C0036442	Scopolamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CAP PLACEBO (UNSPECIFIED)"	C1696465	placebo	[u'bodm']	[u'RXNORM']
"EMULIQUEN LAXANTE (CHONDRUS CRISPUS\PARAFFIN\PHENOLPHTHALEIN)"	C0600489	Phenolphthalein	[u'irda', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"EMULIQUEN LAXANTE (CHONDRUS CRISPUS\PARAFFIN\PHENOLPHTHALEIN)"	C3256412	Chondrus crispus extract	[u'orch', u'phsu']	[u'RXNORM']
"EMULIQUEN LAXANTE (CHONDRUS CRISPUS\PARAFFIN\PHENOLPHTHALEIN)"	C0030415	Paraffin	[u'bodm', u'orch']	[u'RXNORM']
"DEXTROSE AND SODIUM CHLORIDE INJECTIONS USP 0264-7605-00 0264-7605-10"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DEXTROSE AND SODIUM CHLORIDE INJECTIONS USP 0264-7605-00 0264-7605-10"	C4282818	sodium chloride single use injection	[u'clnd']	[u'RXNORM']
"PROGESTERON DEPO"	C0033308	Progesterone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM/MAGNESIUM/ VITAMIN D3"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIUM/MAGNESIUM/ VITAMIN D3"	C3265062	vitamin D3	[u'orch', u'phsu']	[u'RXNORM']
"CALCIUM/MAGNESIUM/ VITAMIN D3"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
