UTTERANCE	CUI	PT	ST	SOURCES
"ADEMETIONINE 1,4-BUTANEDISULFONATE"	C0036002	S-Adenosylmethionine	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"HYDROCODONE/APAP (HYDROCODONE BITARTRATE, PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYDROCODONE/APAP (HYDROCODONE BITARTRATE, PARACETAMOL)"	C0020264	Hydrocodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYDROCODONE/APAP (HYDROCODONE BITARTRATE, PARACETAMOL)"	C0546868	Hydrocodone Bitartrate	[u'orch', u'phsu']	[u'RXNORM']
"HYDROCODONE/APAP (HYDROCODONE BITARTRATE, PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SIMULECT / CHI 621A / SDZ CHI 621"	C0723325	Simulect	[u'imft', u'orch', u'phsu']	[u'RXNORM']
"LEVOPRAID [LEVOSULPIRIDE]"	C0210380	levosulpiride	[u'orch', u'phsu']	[u'ATC']
"LEVOPRAID [LEVOSULPIRIDE]"	C0210380	levosulpiride	[u'orch', u'phsu']	[u'ATC']
"NPH ILETIN II (PORK)"	C0306907	NPH Iletin II	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"AMOX?CLAV"	C0054066	Amoxicillin / Clavulanate	[u'phsu']	[u'RXNORM']
"CENTRUM SILVER [ASCORBIC ACID;BETACAROTENE;BIOTIN;CALCIUM;CHROMIUM;COL"	C0037125	Silver	[u'elii']	[u'ATC']
"CENTRUM SILVER [ASCORBIC ACID;BETACAROTENE;BIOTIN;CALCIUM;CHROMIUM;COL"	C0947651	Silver preparation	[u'phsu']	[u'RXNORM']
"CENTRUM SILVER [ASCORBIC ACID;BETACAROTENE;BIOTIN;CALCIUM;CHROMIUM;COL"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CENTRUM SILVER [ASCORBIC ACID;BETACAROTENE;BIOTIN;CALCIUM;CHROMIUM;COL"	C0053396	Beta Carotene	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CENTRUM SILVER [ASCORBIC ACID;BETACAROTENE;BIOTIN;CALCIUM;CHROMIUM;COL"	C0005575	Biotin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CENTRUM SILVER [ASCORBIC ACID;BETACAROTENE;BIOTIN;CALCIUM;CHROMIUM;COL"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CENTRUM SILVER [ASCORBIC ACID;BETACAROTENE;BIOTIN;CALCIUM;CHROMIUM;COL"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CENTRUM SILVER [ASCORBIC ACID;BETACAROTENE;BIOTIN;CALCIUM;CHROMIUM;COL"	C0008574	Chromium	[u'elii', u'hops']	[u'RXNORM']
"EYE OINTMENT"	C0304651	Ophthalmic Ointment	[u'bodm']	[u'RXNORM']
"UN-ALPHA"	C0591905	One-Alpha	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"NOVODIGAL (.BETA.-ACETYLDIGOXIN)"	C0001050	Acetyldigoxins	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PHOSPHATE NOVARTIS"	C1601799	phosphate ion	[u'elii', u'phsu']	[u'RXNORM']
"POLYSTYRENE SULFONATE CALCIUM"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"POLYSTYRENE SULFONATE CALCIUM"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"POLYSTYRENE SULFONATE CALCIUM"	C0137904	polystyrene sulfonate	[u'bodm', u'orch']	[u'RXNORM', u'ATC']
"HANP (CARPERITIDE) INJECTION"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"FETZIMA ER"	C3663527	Fetzima	[u'orch', u'phsu']	[u'RXNORM']
"URSO DS"	C0724157	Urso	[u'orch', u'phsu']	[u'RXNORM']
"TAB PLACEBO (UNSPECIFIED) UNK"	C1696465	placebo	[u'bodm']	[u'RXNORM']
"TAB PLACEBO (UNSPECIFIED) UNK"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"PROCYLIN (BERAPROST SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"PROCYLIN (BERAPROST SODIUM)"	C0053336	beraprost	[u'horm', u'orch', u'phsu']	[u'ATC']
"PROCYLIN (BERAPROST SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"PROCYLIN (BERAPROST SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"AMFETAMINE SULFATE W/DEXAMFETAMINE"	C0011812	Dextroamphetamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"AMFETAMINE SULFATE W/DEXAMFETAMINE"	C0282051	Amphetamine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"SENNOSIDE A (SENNOSIDE A)"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SENNOSIDE A (SENNOSIDE A)"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NITROSTAT SL"	C0699241	Nitrostat	[u'orch', u'phsu']	[u'RXNORM']
"AMBIEN (ZOLPIDEM TARTRATE) (TABLETS)"	C0487782	Ambien	[u'orch', u'phsu']	[u'RXNORM']
"AMBIEN (ZOLPIDEM TARTRATE) (TABLETS)"	C0724725	Zolpidem tartrate	[u'orch', u'phsu']	[u'RXNORM']
"AMBIEN (ZOLPIDEM TARTRATE) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"SINEMET-PLUS"	C0074559	Sinemet	[u'orch', u'phsu']	[u'RXNORM']
"CODEINE/APAP"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CODEINE/APAP"	C0009214	Codeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BENGAY ULTRA STRENGTH PATCH"	C1660712	BENGAY Ultra	[u'orch', u'phsu']	[u'RXNORM']
"COMPOUND PARACETAMOL"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LISPRO 50LIS50NPL"	C0293359	Insulin Lispro	[u'aapp', u'horm', u'phsu']	[u'RXNORM', u'ATC']
"PHOSPHATE SANDOZ EFFERVESCENT"	C1601799	phosphate ion	[u'elii', u'phsu']	[u'RXNORM']
"LOESTRIN-FE"	C3848561	ferric cation	[u'elii', u'phsu']	[u'RXNORM']
"MULTIVITAMIN AND MINERAL SUPPLEMENT (MINERALS NOS, VITAMINS NOS)"	C0721844	Multivitamins with minerals	[u'phsu', u'vita']	[u'ATC']
"MULTIVITAMIN AND MINERAL SUPPLEMENT (MINERALS NOS, VITAMINS NOS)"	C0042890	Vitamins	[u'orch', u'phsu', u'vita']	[u'ATC']
"MULTIVITAMIN AND MINERAL SUPPLEMENT (MINERALS NOS, VITAMINS NOS)"	C3540032	Vitamin IV solution additives	[u'phsu']	[u'ATC']
"TUMS OTC"	C0723950	Tums	[u'inch', u'phsu']	[u'RXNORM']
"PHENERGAN DM"	C0011816	Dextromethorphan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PHENERGAN DM"	C0591971	Phenergan	[u'orch', u'phsu']	[u'RXNORM']
"BETA-BLOCKER, NOS"	C0001645	Adrenergic beta-Antagonists	[u'phsu']	[u'ATC']
"TOCOPHERYL NICOTINATE (TOCOPHERYL NICOTINATE)"	C3255108	Tocopherol	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"TOCOPHERYL NICOTINATE (TOCOPHERYL NICOTINATE)"	C3255108	Tocopherol	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"DEXTROPROPOXYPHENE/ PARACETAMOL"	C1384520	Acetaminophen / Propoxyphene	[u'phsu']	[u'RXNORM']
"BISOPROLOL FUMARATE (+) HYDROCHLOROTHIAZIDE"	C0543473	Bisoprolol Fumarate	[u'orch', u'phsu']	[u'RXNORM']
"BISOPROLOL FUMARATE (+) HYDROCHLOROTHIAZIDE"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NITRODUR"	C0699224	Nitro-Dur	[u'orch', u'phsu']	[u'RXNORM']
"CRANBERRY SUPPLEMENTS"	C0453273	Cranberry preparation	[u'orch', u'phsu']	[u'RXNORM']
"DITROPAN /USA/"	C0591395	Ditropan	[u'orch', u'phsu']	[u'RXNORM']
"VITAMIN C                          /00008004/"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"HIB"	C0121772	Haemophilus influenzae type b	[u'bact']	[u'RXNORM']
"ANTIVIRALS FOR TREATMENT OF HIV INFECTIONS, C"	C1874329	Antivirals, topical	[u'phsu']	[u'ATC']
"ANTIVIRALS FOR TREATMENT OF HIV INFECTIONS, C"	C3541353	Antivirals, ophthalmologic	[u'phsu']	[u'ATC']
"ZOLOFT                                  /USA/"	C0284660	Zoloft	[u'orch', u'phsu']	[u'RXNORM']
"ENGLISH PLANTAIN POLLEN"	C0795585	Bee pollen	[u'orch', u'phsu']	[u'RXNORM']
"ENGLISH PLANTAIN POLLEN"	C0939900	Plantain preparation	[u'orch', u'phsu']	[u'RXNORM']
"METAMUCIL (PSYLLIUM HUSK)"	C0025559	Metamucil	[u'orch', u'phsu']	[u'RXNORM']
"METAMUCIL (PSYLLIUM HUSK)"	C0353946	Ispaghula husk	[u'orch', u'phsu']	[u'RXNORM']
"TYLENOL/COD"	C3488428	Cod, unspecified preparation	[u'aapp', u'phsu']	[u'RXNORM']
"TYLENOL/COD"	C0699142	Tylenol	[u'orch', u'phsu']	[u'RXNORM']
"STEROIDS (PREDNISONE OR PREDNISOLONE)"	C0032950	prednisolone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"STEROIDS (PREDNISONE OR PREDNISOLONE)"	C0032952	Prednisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ATROPINE-DIPHENOXYLATE"	C0717454	Atropine / Diphenoxylate	[u'phsu']	[u'RXNORM']
"ASACOL (MESALAZINE) MODIFIED-RELEASE TABLET, 400 MG"	C0678172	Asacol	[u'aapp', u'phsu']	[u'RXNORM']
"ASACOL (MESALAZINE) MODIFIED-RELEASE TABLET, 400 MG"	C0127615	mesalamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASACOL (MESALAZINE) MODIFIED-RELEASE TABLET, 400 MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ASACOL (MESALAZINE) MODIFIED-RELEASE TABLET, 400 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"TARDYFERON B9 [FERROUS SULFATE;FOLIC ACID]"	C0060282	ferrous sulfate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"TARDYFERON B9 [FERROUS SULFATE;FOLIC ACID]"	C0016410	Folic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"LOCAL HEMOSTATICS"	C3653417	Local hemostatics	[u'phsu']	[u'ATC']
"COLOXYL C SENNA"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PANTOPRAZOLE SODIUM (PANTOPRAZOLE SODIUM SESQUIHYDRATE)"	C0795650	Pantoprazole sodium	[u'orch', u'phsu']	[u'RXNORM']
"PANTOPRAZOLE SODIUM (PANTOPRAZOLE SODIUM SESQUIHYDRATE)"	C0771929	pantoprazole (as pantoprazole sodium sesquihydrate)	[u'orch', u'phsu']	[u'RXNORM']
"ASA LO-DOSE"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SODIUM LACTATE IN PLASTIC CONTAINER"	C0142874	Sodium Lactate	[u'orch', u'phsu']	[u'RXNORM']
"GRANULOCYTE-COLONY STIMULATING FACTOR (G-CSF)"	C0009392	Colony-Stimulating Factors	[u'aapp', u'bacs']	[u'ATC']
"VITAMIN B1 + B6"	C0087162	Vitamin B6	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"DEVILS CLAW"	C0771537	Devil's claw preparation	[u'orch', u'phsu']	[u'RXNORM']
"TIOTROPIUM BROMIDE HYDRATE"	C0720930	Hyrex Brand of Dimenhydrinate	[u'orch', u'phsu']	[u'RXNORM']
"TIOTROPIUM BROMIDE HYDRATE"	C1306772	tiotropium bromide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SEVIKAR 40 MG/ 5 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"NEOMYCIN AND POLYMYXIN B SULFATES AND HYDROCORTISONE OTIC SUSPENSION"	C0770899	Neomycin B Sulfate	[u'antb', u'orch']	[u'RXNORM']
"NEOMYCIN AND POLYMYXIN B SULFATES AND HYDROCORTISONE OTIC SUSPENSION"	C1251240	Hydrocortisone Otic Suspension	[u'clnd']	[u'RXNORM']
"NEOMYCIN AND POLYMYXIN B SULFATES AND HYDROCORTISONE OTIC SUSPENSION"	C0032539	Polymyxins	[u'aapp', u'antb']	[u'ATC']
"DIMETHYLPOLYSILOXANE"	C1113707	dimethicone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ACETYLSALICYLIC ACID W/DIPYRIDAMOLE"	C0012582	Dipyridamole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ACETYLSALICYLIC ACID W/DIPYRIDAMOLE"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"COPPERTONE ULTRAGUARD QUICKCOVER LOTION SPRAY SPF 50"	C0544341	Lotion	[u'bodm']	[u'RXNORM']
"ASTRAGALUS EXTRACT"	C1095897	Astragalus preparation	[u'orch', u'phsu']	[u'RXNORM']
"VALERIAN ROOT                      /01561601/"	C0795674	valerian root extract	[u'orch', u'phsu']	[u'RXNORM']
"OMEPRAZOLE/PRILOSEC"	C0700777	Prilosec	[u'orch', u'phsu']	[u'RXNORM']
"OMEPRAZOLE/PRILOSEC"	C0028978	Omeprazole	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"RHOGAM ULTRA-FILTERED PLUS"	C0702053	RhoGAM	[u'aapp', u'imft', u'phsu']	[u'RXNORM']
"ATENOLOL/HYDROCHLOROTHIAZIDE"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ATENOLOL/HYDROCHLOROTHIAZIDE"	C0004147	Atenolol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PSYLLIUM SF"	C0033979	Psyllium	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"PERCOCET (OXYCODONE/PARACETAMOL)"	C0086787	Percocet	[u'orch', u'phsu']	[u'RXNORM']
"PERCOCET (OXYCODONE/PARACETAMOL)"	C0717368	Acetaminophen / Oxycodone	[u'phsu']	[u'RXNORM']
"LIDOCAINE HCL IN 5% DEXTROSE INJECTION IN PLASTIC CONTAINER"	C0546869	Lidocaine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"LIDOCAINE HCL IN 5% DEXTROSE INJECTION IN PLASTIC CONTAINER"	C0985452	Glucose 50 MG/ML	[u'clnd']	[u'RXNORM']
"LIDOCAINE HCL IN 5% DEXTROSE INJECTION IN PLASTIC CONTAINER"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"ALBUTEROL INHALER (ALBUTEROL SULFATE, ALBUTEROL)"	C0001927	Albuterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ALBUTEROL INHALER (ALBUTEROL SULFATE, ALBUTEROL)"	C0543495	Albuterol Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"ALBUTEROL INHALER (ALBUTEROL SULFATE, ALBUTEROL)"	C0001927	Albuterol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ALGELDRATE"	C0002371	Aluminum Hydroxide	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"ALGELDRATE"	C0002372	Aluminum Hydroxide Gel	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"LEVEMIR FLEXPEN (INSULIN DETEMIR) SOLUTION FOR INJECTION, .0024MOL/L"	C1314782	Levemir	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"LEVEMIR FLEXPEN (INSULIN DETEMIR) SOLUTION FOR INJECTION, .0024MOL/L"	C0537270	insulin detemir	[u'aapp', u'horm', u'phsu']	[u'RXNORM', u'ATC']
"LEVEMIR FLEXPEN (INSULIN DETEMIR) SOLUTION FOR INJECTION, .0024MOL/L"	C0991511	Injectable Solution	[u'bodm']	[u'RXNORM']
"TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN"	C3205659	Topical Product	[u'phsu']	[u'RXNORM']
"LIOVEL COMBINATION TABLETS HD"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"OCUFLOX//OFLOXACIN"	C0028902	Ofloxacin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"OCUFLOX//OFLOXACIN"	C0722226	Ocuflox	[u'antb', u'orch']	[u'RXNORM']
"OMEGA 3 FISH OIL /01334101/"	C0016157	Fish Oils	[u'orch', u'phsu']	[u'RXNORM']
"BENPROPERINE PHOSPHATE"	C1601799	phosphate ion	[u'elii', u'phsu']	[u'RXNORM']
"BENPROPERINE PHOSPHATE"	C0772056	benproperine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ESTROGENS CONJUGATED W/PROGESTERONE"	C0014939	Estrogens	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"ESTROGENS CONJUGATED W/PROGESTERONE"	C3537250	ESTROGENS, SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM	[u'horm', u'orch', u'phsu']	[u'ATC']
"ESTROGENS CONJUGATED W/PROGESTERONE"	C3541386	Estrogens, endocrine therapy drugs	[u'horm', u'orch', u'phsu']	[u'ATC']
"ESTROGENS CONJUGATED W/PROGESTERONE"	C0033308	Progesterone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM CARBASPIRIN"	C0054547	carbaspirin calcium	[u'orch', u'phsu']	[u'ATC']
"DEX UNK"	C0011816	Dextromethorphan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"AMILORID/HCTZ"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"AMILORID/HCTZ"	C0002502	Amiloride	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PHYSIONEAL 40 GLUCOSE 3,86 % W/V 38,6 MG/ML PERITONEALDIALYSEL?SUNG"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PHYSIONEAL 40 GLUCOSE 3,86 % W/V 38,6 MG/ML PERITONEALDIALYSEL?SUNG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"MILNACIPRAN (MILNACIPRAN)"	C1533126	milnacipran	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MILNACIPRAN (MILNACIPRAN)"	C1533126	milnacipran	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ACTRAPID//INSULIN HUMAN"	C0795635	Regular Insulin, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"GLUCOSAMINE/CONDROITIN"	C0017718	Glucosamine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PROACTIV + SKIN SMOOTHING EXFOLIATOR"	C2948930	Proactiv	[u'orch', u'phsu']	[u'RXNORM']
"SENOKOT /00142201/ (SENNA ALEXANDRINA)"	C0699932	Senokot	[u'orch', u'phsu']	[u'RXNORM']
"SENOKOT /00142201/ (SENNA ALEXANDRINA)"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PEG-INTERFERON ALFA-2B INJECTABLE POWDER"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"PEG-INTERFERON ALFA-2B INJECTABLE POWDER"	C0796545	peginterferon alfa-2b	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"PEG-INTERFERON ALFA-2B INJECTABLE POWDER"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"IMMUNOSUPPRESSIVE AGENTS (IMMUNOSUPPRESSIVE AGENTS)"	C0021081	Immunosuppressive Agents	[u'imft', u'phsu']	[u'ATC']
"IMMUNOSUPPRESSIVE AGENTS (IMMUNOSUPPRESSIVE AGENTS)"	C0021081	Immunosuppressive Agents	[u'imft', u'phsu']	[u'ATC']
"HYD POL/CPM"	C0020402	hydroxyurea	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CARDUUS MARIANUS"	C0937640	Milk thistle extract	[u'orch', u'phsu']	[u'RXNORM']
"VITEX"	C0872889	chaste berry extract	[u'orch', u'phsu']	[u'RXNORM']
"UNKNOWN ALLERGY PILL"	C0994475	Pills	[u'bodm']	[u'RXNORM']
"PLATELET (PLATELETS, HUMAN BLOOD)"	C0005821	Blood Platelets	[u'cell']	[u'ATC']
"PLATELET (PLATELETS, HUMAN BLOOD)"	C0005821	Blood Platelets	[u'cell']	[u'ATC']
"NEO-MINOPHAGEN C (GLYCYRRHIZIC ACID, AMMONIUM SALT)"	C0061751	Glycyrrhizic Acid	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NEO-MINOPHAGEN C (GLYCYRRHIZIC ACID, AMMONIUM SALT)"	C0002615	Ammonium Chloride	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"TEKTURNA (ALISKIREN FUMARATE)"	C1870961	Tekturna	[u'orch', u'phsu']	[u'RXNORM']
"TEKTURNA (ALISKIREN FUMARATE)"	C1879678	aliskiren hemifumarate	[u'orch', u'phsu']	[u'RXNORM']
"LOMOTIL//LOPERAMIDE HYDROCHLORIDE"	C0282221	Loperamide Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"LOMOTIL//LOPERAMIDE HYDROCHLORIDE"	C0065164	Lomotil	[u'orch', u'phsu']	[u'RXNORM']
"MOTILIUM//DOMPERIDONE"	C0013015	Domperidone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MOTILIUM//DOMPERIDONE"	C0700011	Motilium	[u'orch', u'phsu']	[u'RXNORM']
"TEGAFUR + GIMERACIL + OTERACIL POTASSIUM"	C0032821	Potassium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"TEGAFUR + GIMERACIL + OTERACIL POTASSIUM"	C0304475	Potassium supplement	[u'inch', u'phsu']	[u'ATC']
"TEGAFUR + GIMERACIL + OTERACIL POTASSIUM"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"TEGAFUR + GIMERACIL + OTERACIL POTASSIUM"	C0016778	Tegafur	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"NSAID'S (NO INGREDIENTS/SUBSTANCES)"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"ALLERGEN EXTRACTS"	C0002092	Allergens	[u'imft']	[u'ATC']
"MULTI TABS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"PROPOFAN (CAFFEINE, CARBASALATE CALCIUM, CHLORPHENAMINE MALEATE, DEXTR"	C0006644	Caffeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
