UTTERANCE	CUI	PT	ST	SOURCES
"INDI16Q3.TXT"	C0699967	Taxotere	[u'orch', u'phsu']	[u'RXNORM']
"BETA BLOCKING AGENTS"	C0001645	Adrenergic beta-Antagonists	[u'phsu']	[u'ATC']
"BETA BLOCKING AGENTS"	C3541930	Beta blocking agents, antiglaucoma preparations and miotics	[u'phsu']	[u'ATC']
"INDI13Q4.TXT"	C0699967	Taxotere	[u'orch', u'phsu']	[u'RXNORM']
"LO LOESTRIN FE"	C3848561	ferric cation	[u'elii', u'phsu']	[u'RXNORM']
"ALBUMIN"	C0001924	Albumins	[u'aapp', u'bacs']	[u'ATC']
"DIANEAL LOW CALCIUM WITH DEXTROSE"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"DIANEAL LOW CALCIUM WITH DEXTROSE"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"DIANEAL LOW CALCIUM WITH DEXTROSE"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CO-DYDRAMOL"	C0590747	dihydrocodeine and paracetamol	[u'orch', u'phsu']	[u'ATC']
"INDI15Q4.TXT"	C0699967	Taxotere	[u'orch', u'phsu']	[u'RXNORM']
"ORTHO TRI-CYCLEN"	C1337075	Ortho Cyclen	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"INDI15Q3.TXT"	C0699967	Taxotere	[u'orch', u'phsu']	[u'RXNORM']
"CALCIUM + VIT D"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CALCIUM + VIT D"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM + VIT D"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"ORTHO TRI CYCLEN"	C1337075	Ortho Cyclen	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"DIANEAL W/ DEXTROSE 2.5%"	C0985452	Glucose 50 MG/ML	[u'clnd']	[u'RXNORM']
"CALCIUM + D"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM + D"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM +D"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM +D"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"DIANEAL PD4 SOLUTION WITH 2.5% DEXTROSE AND 2.5 MEQ/L CALCIUM"	C0596235	Calcium ion	[u'elii', u'phsu']	[u'RXNORM']
"DIANEAL PD4 SOLUTION WITH 2.5% DEXTROSE AND 2.5 MEQ/L CALCIUM"	C0985452	Glucose 50 MG/ML	[u'clnd']	[u'RXNORM']
"INDI13Q3.TXT"	C0699967	Taxotere	[u'orch', u'phsu']	[u'RXNORM']
"OXYCODONE-ACETAMINOPHEN"	C0717368	Acetaminophen / Oxycodone	[u'phsu']	[u'RXNORM']
"FLUTICASONE PROPIONATE/SALMETEROL"	C0939232	fluticasone / salmeterol	[u'phsu']	[u'RXNORM']
"FLUTICASONE PROPIONATE/SALMETEROL"	C0117996	Fluticasone propionate	[u'orch', u'phsu']	[u'RXNORM']
"VICTOZA (LIRAGLUTIDE) SOLUTION FOR INJECTION, 6MG/ML"	C2732208	Victoza	[u'aapp', u'phsu']	[u'RXNORM']
"VICTOZA (LIRAGLUTIDE) SOLUTION FOR INJECTION, 6MG/ML"	C1456408	liraglutide	[u'aapp', u'horm', u'phsu']	[u'RXNORM', u'ATC']
"VICTOZA (LIRAGLUTIDE) SOLUTION FOR INJECTION, 6MG/ML"	C0991511	Injectable Solution	[u'bodm']	[u'RXNORM']
"BIRTH CONTROL PILLS"	C0994475	Pills	[u'bodm']	[u'RXNORM']
"THYROID MEDICATION"	C0279175	Thyroid preparations	[u'phsu']	[u'ATC']
"INDI14Q4.TXT"	C0699967	Taxotere	[u'orch', u'phsu']	[u'RXNORM']
"ACETAMINOPHEN\HYDROCODONE BITARTRATE"	C0546868	Hydrocodone Bitartrate	[u'orch', u'phsu']	[u'RXNORM']
"ACETAMINOPHEN\HYDROCODONE BITARTRATE"	C0717367	Acetaminophen / Hydrocodone	[u'phsu']	[u'RXNORM']
"BENZODIAZEPINE DERIVATIVES"	C1874525	Benzodiazepine derivative hypnotics and sedatives	[u'orch', u'phsu']	[u'ATC']
"BENZODIAZEPINE DERIVATIVES"	C3540773	Benzodiazepine derivative anxiolytics	[u'orch', u'phsu']	[u'ATC']
"BENZODIAZEPINE DERIVATIVES"	C3541363	Benzodiazepine derivative antiepileptics	[u'orch', u'phsu']	[u'ATC']
"OXYCODONE/APAP"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OXYCODONE/APAP"	C0030049	Oxycodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYDROCO/APAP"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LOW CALCIUM PERITONEAL DIALYSIS SOLUTION WITH 2.5% DEXTROSE"	C0596235	Calcium ion	[u'elii', u'phsu']	[u'RXNORM']
"LOW CALCIUM PERITONEAL DIALYSIS SOLUTION WITH 2.5% DEXTROSE"	C0985452	Glucose 50 MG/ML	[u'clnd']	[u'RXNORM']
"EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL FUMARATE"	C2928676	efavirenz / emtricitabine / tenofovir disoproxil	[u'phsu']	[u'RXNORM']
"INDI14Q3.TXT"	C0699967	Taxotere	[u'orch', u'phsu']	[u'RXNORM']
"VITAMIN C                          /00008001/"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CO-TRIMOXAZOLE"	C0041044	Trimethoprim-Sulfamethoxazole Combination	[u'phsu']	[u'RXNORM']
"NO DRUG NAME"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"PROPOXYPHENE HYDROCHLORIDE/ACETAMINOPHEN 65/650 (WATSON LABORATORIES)"	C1384520	Acetaminophen / Propoxyphene	[u'phsu']	[u'RXNORM']
"CENTRUM SILVER                     /02363801/"	C0037125	Silver	[u'elii']	[u'ATC']
"CENTRUM SILVER                     /02363801/"	C0947651	Silver preparation	[u'phsu']	[u'RXNORM']
"INDI13Q2.TXT"	C0699967	Taxotere	[u'orch', u'phsu']	[u'RXNORM']
"HYDROCODONE/APAP"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYDROCODONE/APAP"	C0020264	Hydrocodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ESTROGENS CONJUGATED"	C0014939	Estrogens	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"ESTROGENS CONJUGATED"	C3537250	ESTROGENS, SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM	[u'horm', u'orch', u'phsu']	[u'ATC']
"ESTROGENS CONJUGATED"	C3541386	Estrogens, endocrine therapy drugs	[u'horm', u'orch', u'phsu']	[u'ATC']
"FLUTICASONE PROPIONATE+SALMETEROL XINAFOATE"	C0245531	Salmeterol xinafoate	[u'orch', u'phsu']	[u'RXNORM']
"FLUTICASONE PROPIONATE+SALMETEROL XINAFOATE"	C0117996	Fluticasone propionate	[u'orch', u'phsu']	[u'RXNORM']
"DELFLEX WITH DEXTROSE 2.5% LOW MAGNESIUM LOW CALCIUM"	C0596235	Calcium ion	[u'elii', u'phsu']	[u'RXNORM']
"DELFLEX WITH DEXTROSE 2.5% LOW MAGNESIUM LOW CALCIUM"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"DELFLEX WITH DEXTROSE 2.5% LOW MAGNESIUM LOW CALCIUM"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ZICAM COLD REMEDY NASAL GEL"	C0991526	Nasal Gel	[u'bodm']	[u'RXNORM']
"FRESH FROZEN PLASMA"	C0032105	Plasma	[u'bdsu']	[u'ATC']
"OPIOIDS"	C0002772	Analgesics, Opioid	[u'orch', u'phsu']	[u'ATC']
"DIOVAN AMLO FIX"	C0719949	Diovan	[u'orch', u'phsu']	[u'RXNORM']
"MILK OF MAGNESIA TAB"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"MILK OF MAGNESIA TAB"	C0024477	Magnesium Oxide	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"DIURETIC"	C0012798	Diuretics	[u'phsu']	[u'ATC']
"OMEGA 3                            /01333901/"	C0015689	Omega-3 Fatty Acids	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"DAIVOBET"	C1698965	Taclonex	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"INDI14Q2.TXT"	C0699967	Taxotere	[u'orch', u'phsu']	[u'RXNORM']
"VITAMIN B12                        /00056201/"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"DIURETICS (DIURETICS)"	C0012798	Diuretics	[u'phsu']	[u'ATC']
"DIURETICS (DIURETICS)"	C0012798	Diuretics	[u'phsu']	[u'ATC']
"HEPARIN SODIUM 5,000 UNITS IN DEXTROSE 5%"	C0037513	heparin sodium	[u'orch', u'phsu']	[u'RXNORM']
"HEPARIN SODIUM 5,000 UNITS IN DEXTROSE 5%"	C0982192	heparin sodium, porcine	[u'orch', u'phsu']	[u'RXNORM']
"HEPARIN SODIUM 5,000 UNITS IN DEXTROSE 5%"	C0985452	Glucose 50 MG/ML	[u'clnd']	[u'RXNORM']
"INTERFERON ALFA"	C0021747	Interferons	[u'aapp', u'imft']	[u'ATC']
"INTERFERON ALFA"	C3652465	Interferon	[u'aapp', u'imft', u'phsu']	[u'ATC']
"IPRATROPIUM BROMIDE AND ALBUTEROL SULFATE"	C0543495	Albuterol Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"IPRATROPIUM BROMIDE AND ALBUTEROL SULFATE"	C0700580	Ipratropium Bromide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LOW CALCIUM PERITONEAL DIALYSIS SOLUTION WITH 1.5% DEXTROSE"	C0985452	Glucose 50 MG/ML	[u'clnd']	[u'RXNORM']
"LOW CALCIUM PERITONEAL DIALYSIS SOLUTION WITH 1.5% DEXTROSE"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"LOW CALCIUM PERITONEAL DIALYSIS SOLUTION WITH 1.5% DEXTROSE"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"DOVOBET"	C1698965	Taclonex	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"CALCIUM D"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM D"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"THYROID THERAPY"	C3540775	THYROID THERAPY DRUGS	[u'phsu']	[u'ATC']
"NO TREATMENT RECEIVED"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CONTRAST MEDIA"	C0009924	Contrast Media	[u'irda']	[u'ATC']
"RED BLOOD CELLS, CONCENTRATED"	C0014792	Erythrocytes	[u'cell']	[u'ATC']
"ANTINEOPLASTIC AGENTS"	C0003392	Antineoplastic Agents	[u'orch', u'phsu']	[u'ATC']
"PEG-INTERFERON A-2A (RO 25-8310)"	C0021747	Interferons	[u'aapp', u'imft']	[u'ATC']
"PEG-INTERFERON A-2A (RO 25-8310)"	C3652465	Interferon	[u'aapp', u'imft', u'phsu']	[u'ATC']
"ZEGERID OTC CAPSULES"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"ZEGERID OTC CAPSULES"	C1724777	Zegerid Reformulated Aug 2006	[u'orch', u'phsu']	[u'RXNORM']
"MUSCLE RELAXANTS"	C0358430	Muscle relaxants	[u'phsu']	[u'ATC']
"MUSCLE RELAXANTS"	C3540042	Muscle relaxants FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE	[u'phsu']	[u'ATC']
"TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN"	C1169987	Acetaminophen / Tramadol	[u'phsu']	[u'RXNORM']
"ATROPINE SULFATE/DIPHENOXYLATE HYDROCHLORIDE"	C0282145	Diphenoxylate Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ATROPINE SULFATE/DIPHENOXYLATE HYDROCHLORIDE"	C0596005	Atropine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"BIRTH CONTROL PILL"	C0994475	Pills	[u'bodm']	[u'RXNORM']
"PHOSPHOSODA FLAVOR NOT SPECIFIED"	C0074757	sodium phosphate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"DELFLEX WITH DEXTROSE 1.5% LOW MAGNESIUM LOW CALCIUM"	C0985452	Glucose 50 MG/ML	[u'clnd']	[u'RXNORM']
"DELFLEX WITH DEXTROSE 1.5% LOW MAGNESIUM LOW CALCIUM"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"DELFLEX WITH DEXTROSE 1.5% LOW MAGNESIUM LOW CALCIUM"	C0024467	Magnesium	[u'bacs', u'elii']	[u'RXNORM']
"DELFLEX WITH DEXTROSE 1.5% LOW MAGNESIUM LOW CALCIUM"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"DELFLEX WITH DEXTROSE 1.5% LOW MAGNESIUM LOW CALCIUM"	C3540792	Magnesium supplements, alimentary tract and metabolism	[u'inch', u'phsu']	[u'ATC']
"CALCIUM D3"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM D3"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCIUM +VIT D"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CALCIUM +VIT D"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM +VIT D"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"ANTIDEPRESSANT"	C0003289	Antidepressive Agents	[u'phsu']	[u'ATC']
"FERROUS CITRATE"	C0376259	Citrate	[u'orch', u'phsu']	[u'RXNORM']
"THERAPEUTIC RADIOPHARMACEUTICALS"	C0358509	Therapeutic radioisotope (product)	[u'elii', u'phsu']	[u'ATC']
"MAGIC MOUTHWASH"	C0026647	Mouthwash	[u'bodm']	[u'RXNORM']
"PEGYLATED INTERFERON ALPHA NOS"	C0021747	Interferons	[u'aapp', u'imft']	[u'ATC']
"PEGYLATED INTERFERON ALPHA NOS"	C3652465	Interferon	[u'aapp', u'imft', u'phsu']	[u'ATC']
"CORTICOSTEROIDS (UNSPECIFIED)"	C3539185	Corticosteroid nasal preparations for topical use	[u'orch', u'phsu']	[u'ATC']
"CORTICOSTEROIDS (UNSPECIFIED)"	C3540725	Corticosteroid otologicals	[u'orch', u'phsu']	[u'ATC']
"CORTICOSTEROIDS (UNSPECIFIED)"	C3540726	Corticosteroid ophthalmologic and otologic preparations	[u'orch', u'phsu']	[u'ATC']
"CORTICOSTEROIDS (UNSPECIFIED)"	C3540727	Corticosteroids, topical for treatment of hemorrhoids and anal fissures	[u'orch', u'phsu']	[u'ATC']
"ANTIHYPERTENSIVE"	C0003364	Antihypertensive Agents	[u'phsu']	[u'ATC']
"BETA BLOCKER"	C0001645	Adrenergic beta-Antagonists	[u'phsu']	[u'ATC']
"SENNOSIDE                          /00571901/"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SULFAMETHOXAZOLE-TRIMETHOPRIM (SMZ)"	C0041044	Trimethoprim-Sulfamethoxazole Combination	[u'phsu']	[u'RXNORM']
"SULFAMETHOXAZOLE-TRIMETHOPRIM (SMZ)"	C0038686	Sulfamethazine	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"LOSARTAN/HCTZ"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"LOSARTAN/HCTZ"	C0126174	Losartan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM CARBONATE W/COLECALCIFEROL"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIUM CARBONATE W/COLECALCIFEROL"	C0006681	Calcium Carbonate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CHOLESTEROL- AND TRIGLYCERIDE REDUCERS"	C0008377	Cholesterol	[u'bacs', u'orch']	[u'RXNORM']
"SALICYLATES NOS"	C0036075	salicylate	[u'orch', u'phsu']	[u'RXNORM']
"LOW CALCIUM PERITONEAL DIALYSIS SOLUTION ( LACTATE- G1.5%)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"LOW CALCIUM PERITONEAL DIALYSIS SOLUTION ( LACTATE- G1.5%)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"LOW CALCIUM PERITONEAL DIALYSIS SOLUTION ( LACTATE- G1.5%)"	C0376261	Lactate	[u'orch', u'phsu']	[u'RXNORM']
"SMZ-TMP"	C0041044	Trimethoprim-Sulfamethoxazole Combination	[u'phsu']	[u'RXNORM']
"PEG INTERFERON"	C0021747	Interferons	[u'aapp', u'imft']	[u'ATC']
"PEG INTERFERON"	C3652465	Interferon	[u'aapp', u'imft', u'phsu']	[u'ATC']
"CRANBERRY                          /01512301/"	C0453273	Cranberry preparation	[u'orch', u'phsu']	[u'RXNORM']
"INFLIXIMAB (INFLIXIMAB, RECOMBINANT) LYOPHILIZED POWDER"	C0666743	infliximab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"INFLIXIMAB (INFLIXIMAB, RECOMBINANT) LYOPHILIZED POWDER"	C0666743	infliximab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"INFLIXIMAB (INFLIXIMAB, RECOMBINANT) LYOPHILIZED POWDER"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"CALCIUM + D3"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM + D3"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"GLUCOCORTICOIDS"	C3540777	Glucocorticoids, Systemic	[u'horm', u'orch', u'phsu']	[u'ATC']
"GLUCOCORTICOIDS"	C3540778	Glucocorticoid inhalants for obstructive airway disease	[u'orch', u'phsu']	[u'ATC']
"CALCIUM 600 + D"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM 600 + D"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CALCICHEW D3 FORTE"	C0719089	Calci-Chew	[u'orch', u'phsu']	[u'RXNORM']
"PLASMA"	C0032105	Plasma	[u'bdsu']	[u'ATC']
"CARBIDOPA-LEVODOPA"	C0353697	Carbidopa / Levodopa	[u'phsu']	[u'RXNORM']
"SOLUTIONS FOR PARENTERAL NUTRITION"	C0717967	Parenteral Nutrition Solutions	[u'food']	[u'ATC']
"HUMALOG 25% LISPRO, 75% NPL"	C0293359	Insulin Lispro	[u'aapp', u'horm', u'phsu']	[u'RXNORM', u'ATC']
