UTTERANCE	CUI	PT	ST	SOURCES
"DOLIPRANE (PARACETALMOL) (PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TARGIN 5/2.5 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ASTERPRO NASAL SPRAY SAMPLE 4ML 137MCG PER SPRAY MEDA PHARMACEUTICALS"	C0461725	Nasal Spray	[u'bodm']	[u'RXNORM']
"DORZOLAMIDE/TIMOL OP"	C0165590	dorzolamide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FERMENTED COD OIL"	C3541397	oil ingredients	[u'orch', u'phsu']	[u'ATC']
"FERMENTED COD OIL"	C3488428	Cod, unspecified preparation	[u'aapp', u'phsu']	[u'RXNORM']
"ASPIRN (ACETYLSALICYLIC ACID) (UNKNOWN)?"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ANTI-INFLAMMATORY PILLS"	C0994475	Pills	[u'bodm']	[u'RXNORM']
"A: NEW POLLEN + WEED MX"	C0795585	Bee pollen	[u'orch', u'phsu']	[u'RXNORM']
"CHOLETEC (TECHNETIUM TC 99M MEBROFENIN), BRACCO"	C1337345	mebrofenin	[u'orch', u'phsu']	[u'RXNORM']
"CHOLETEC (TECHNETIUM TC 99M MEBROFENIN), BRACCO"	C0303611	Technetium 99m	[u'irda']	[u'RXNORM']
"ASCORBIC ACID;ASPARTIC ACID;BIOFLAVONOIDS;BIOTIN;CALCIUM;CHOLINE;CHROM"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ASCORBIC ACID;ASPARTIC ACID;BIOFLAVONOIDS;BIOTIN;CALCIUM;CHOLINE;CHROM"	C0004015	Aspartic Acid	[u'aapp', u'bacs']	[u'RXNORM']
"ASCORBIC ACID;ASPARTIC ACID;BIOFLAVONOIDS;BIOTIN;CALCIUM;CHOLINE;CHROM"	C3540801	Bioflavonoid drugs for capillary stabilizing	[u'orch', u'phsu']	[u'ATC']
"ASCORBIC ACID;ASPARTIC ACID;BIOFLAVONOIDS;BIOTIN;CALCIUM;CHOLINE;CHROM"	C0005575	Biotin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"ASCORBIC ACID;ASPARTIC ACID;BIOFLAVONOIDS;BIOTIN;CALCIUM;CHOLINE;CHROM"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"ASCORBIC ACID;ASPARTIC ACID;BIOFLAVONOIDS;BIOTIN;CALCIUM;CHOLINE;CHROM"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"ASCORBIC ACID;ASPARTIC ACID;BIOFLAVONOIDS;BIOTIN;CALCIUM;CHOLINE;CHROM"	C0008405	Choline	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"ASCORBIC ACID;ASPARTIC ACID;BIOFLAVONOIDS;BIOTIN;CALCIUM;CHOLINE;CHROM"	C0008574	Chromium	[u'elii', u'hops']	[u'RXNORM']
"SULFAMETH/TMP MFG VISTA-GENERIC FOR BACTRIM DS"	C0591139	Bactrim	[u'orch', u'phsu']	[u'RXNORM']
"BUPRENORPHINE/NALOXANE"	C0006405	Buprenorphine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYDROCODONE BITARTRATE AND POTASSIUM GUAIACOLSULFONATE"	C0304572	potassium guaiacolsulfonate	[u'orch', u'phsu']	[u'RXNORM']
"HYDROCODONE BITARTRATE AND POTASSIUM GUAIACOLSULFONATE"	C0546868	Hydrocodone Bitartrate	[u'orch', u'phsu']	[u'RXNORM']
"WARFARIN SODIUM WARFARIN TABLET  1MG"	C0376218	Warfarin Sodium	[u'hops', u'orch', u'phsu']	[u'RXNORM']
"WARFARIN SODIUM WARFARIN TABLET  1MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"WARFARIN SODIUM WARFARIN TABLET  1MG"	C0043031	Warfarin	[u'hops', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"IZILOX 400 MG, COMPRIME PELLICULE"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"IZILOX 400 MG, COMPRIME PELLICULE"	C0875968	Avelox	[u'orch', u'phsu']	[u'RXNORM']
"DIET PILL LIPOZENE"	C0994475	Pills	[u'bodm']	[u'RXNORM']
"COUMADIN)WARFARIN SODIUM)"	C0699129	Coumadin	[u'orch', u'phsu']	[u'RXNORM']
"COUMADIN)WARFARIN SODIUM)"	C0376218	Warfarin Sodium	[u'hops', u'orch', u'phsu']	[u'RXNORM']
"ATROPINE 1 MG/10 ML SYRINGE(ATROPINE)"	C0004259	Atropine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ATROPINE 1 MG/10 ML SYRINGE(ATROPINE)"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ATROPINE 1 MG/10 ML SYRINGE(ATROPINE)"	C0004259	Atropine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SYNTHA 6 PROTEIN (PROTEIN SUPPLEMENTS)"	C0033684	Proteins	[u'aapp', u'bacs']	[u'RXNORM']
"SYNTHA 6 PROTEIN (PROTEIN SUPPLEMENTS)"	C0033684	Proteins	[u'aapp', u'bacs']	[u'RXNORM']
"[AMIODARONE]"	C0002598	Amiodarone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BENIDIPINE HYDROCHLORIDE         (BENIDIPINE HYDROCHLORIDE)"	C0053108	benidipine	[u'orch', u'phsu']	[u'ATC']
"BENIDIPINE HYDROCHLORIDE         (BENIDIPINE HYDROCHLORIDE)"	C0053108	benidipine	[u'orch', u'phsu']	[u'ATC']
" DEPAS (ETIZOLAM) TABLET"	C0059862	etizolam	[u'orch', u'phsu']	[u'ATC']
" DEPAS (ETIZOLAM) TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DM /GUAIFENESIN"	C0018305	Guaifenesin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DM /GUAIFENESIN"	C0011816	Dextromethorphan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CHLORMADINONE W/ETHINYLESTRADIOL"	C2929321	Chlormadinone / Ethinyl Estradiol	[u'phsu']	[u'RXNORM']
"ATORVASTATINE OMHULD"	C0286651	atorvastatin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRILAX (NGX) (CAFFEINE, CARISOPRODOL, DICLOFENAC, PARACETAMOL)"	C0006644	Caffeine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRILAX (NGX) (CAFFEINE, CARISOPRODOL, DICLOFENAC, PARACETAMOL)"	C0007248	Carisoprodol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRILAX (NGX) (CAFFEINE, CARISOPRODOL, DICLOFENAC, PARACETAMOL)"	C0012091	Diclofenac	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRILAX (NGX) (CAFFEINE, CARISOPRODOL, DICLOFENAC, PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MEGAFOOD MEN'S DAILY MSM"	C0058231	methylsulfonylmethane	[u'orch', u'phsu']	[u'RXNORM']
"PRENESSA/PERINDOPRIL"	C0136123	Perindopril	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYDROCHLOROTHIAZID/RAMIPRIL"	C0072973	Ramipril	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"UNSPECIFIED LOTION FOR SENSITIVE SKIN"	C0991552	Topical Lotion	[u'bodm']	[u'RXNORM']
"PEPCID COMPLETE ACID REDUCER + ANTACID CHEWABLE TABLET (COOL MINT)"	C0304290	Chewable Tablet	[u'bodm']	[u'RXNORM']
"PEPCID COMPLETE ACID REDUCER + ANTACID CHEWABLE TABLET (COOL MINT)"	C0003138	Antacids	[u'phsu']	[u'ATC']
"PEPCID COMPLETE ACID REDUCER + ANTACID CHEWABLE TABLET (COOL MINT)"	C0678119	Pepcid	[u'orch', u'phsu']	[u'RXNORM']
"PEPCID COMPLETE ACID REDUCER + ANTACID CHEWABLE TABLET (COOL MINT)"	C1576800	Mint extract	[u'orch', u'phsu']	[u'RXNORM']
"AMOXICILLIN/CLAULANATE POTSSIUM"	C0002645	Amoxicillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"FLOTROPIUM BROMIDE MONOHYDRATE (FLUTROPIUM BROMIDE)"	C0006222	Bromides	[u'inch']	[u'ATC']
"V-R VITAMIN C 1000 MG"	C0983800	Ascorbic Acid 1000 MG	[u'clnd']	[u'RXNORM']
"EDARBYCLOR 40/12.5MG"	C3264880	Edarbyclor	[u'orch', u'phsu']	[u'RXNORM']
"MIDAZOLAM HYDROCHLORIDE (MIDAZOLAM HYDROCHLORIDE) (MIDAZOLAM HYDROCHLO"	C0700457	Midazolam Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"MIDAZOLAM HYDROCHLORIDE (MIDAZOLAM HYDROCHLORIDE) (MIDAZOLAM HYDROCHLO"	C0700457	Midazolam Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"MIDAZOLAM HYDROCHLORIDE (MIDAZOLAM HYDROCHLORIDE) (MIDAZOLAM HYDROCHLO"	C0026056	Midazolam	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"FORTIZO PROTEIN SUPPLEMENT"	C0033684	Proteins	[u'aapp', u'bacs']	[u'RXNORM']
"NOVOLIN R AND N"	C0307071	Novolin N	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"BITTER SALT"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"ISOPTIN RR - SLOW RELEASE"	C0700933	Isoptin	[u'orch', u'phsu']	[u'RXNORM']
"JARROWS METHYL B 12 METHYLCOBALAMIN 5000 MCG"	C0065844	mecobalamin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PREPARATIONS H OINTMENT"	C0028912	Ointments	[u'bodm']	[u'RXNORM']
"PREPARATIONS H OINTMENT"	C0071888	Preparation H	[u'orch', u'phsu']	[u'RXNORM']
"VALDOXIM (AGOMELATINE)"	C0971637	Agomelatine	[u'orch', u'phsu']	[u'ATC']
"OLUX'D (SKIN MOUSSE)"	C0939416	Olux	[u'orch', u'phsu']	[u'RXNORM']
"GRANULOCYTE COLONY STIMULATING FACTOR (GRANULOCYTE COLONY STIMULAING F"	C0009392	Colony-Stimulating Factors	[u'aapp', u'bacs']	[u'ATC']
"URION UNO 10 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"URION UNO 10 MG"	C1174734	UroXatral	[u'orch', u'phsu']	[u'RXNORM']
"SOLDESAM (DEXAMETHASONE SODIUM PHOSPHAE)"	C0011777	Dexamethasone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SOLDESAM (DEXAMETHASONE SODIUM PHOSPHAE)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"SOLDESAM (DEXAMETHASONE SODIUM PHOSPHAE)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"SOLDESAM (DEXAMETHASONE SODIUM PHOSPHAE)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"DELIX (RAMIPRIL) UNSPECIFIED"	C0878061	Altace	[u'orch', u'phsu']	[u'RXNORM']
"DELIX (RAMIPRIL) UNSPECIFIED"	C0072973	Ramipril	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TENITRAMINE"	C0603972	tenitramine	[u'orch', u'phsu']	[u'ATC']
"BACLOFEN 150 MCG/ ML"	C0004609	Baclofen	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"ABILIFY. MFR: OTUSAKA PHARMACEUTICAL CO., LTD."	C1170019	Abilify	[u'orch', u'phsu']	[u'RXNORM']
"CALTRATE + D          (COLECALCIFEROL, CALCIUM CARBONATE)"	C0719118	Caltrate	[u'inch', u'phsu']	[u'RXNORM']
"CALTRATE + D          (COLECALCIFEROL, CALCIUM CARBONATE)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALTRATE + D          (COLECALCIFEROL, CALCIUM CARBONATE)"	C0006681	Calcium Carbonate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"FOSAMAX D (ALENDRONATE SODIUM (+) CHOLECALCIFEROL) TABLET"	C0376569	Fosamax	[u'orch', u'phsu']	[u'RXNORM']
"FOSAMAX D (ALENDRONATE SODIUM (+) CHOLECALCIFEROL) TABLET"	C0700482	Alendronate Sodium	[u'orch', u'phsu']	[u'RXNORM']
"FOSAMAX D (ALENDRONATE SODIUM (+) CHOLECALCIFEROL) TABLET"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"FOSAMAX D (ALENDRONATE SODIUM (+) CHOLECALCIFEROL) TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"RANIBIZUMAB (RANBIZUMAB) PWDR + SOLVENT, INJECTION SOLN"	C1566537	ranibizumab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"RANIBIZUMAB (RANBIZUMAB) PWDR + SOLVENT, INJECTION SOLN"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"VITAMIN B12 (BITAMIN B12)"	C0042845	Vitamin B 12	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"OPIOIDS/OPIOID ANTAGONIST()"	C0002772	Analgesics, Opioid	[u'orch', u'phsu']	[u'ATC']
"M.V.I. (ERGOCALCIFEROL, ASCORBIC ACID, PYRIDOXINE HYDROCHLORIDE, TOCOP"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"M.V.I. (ERGOCALCIFEROL, ASCORBIC ACID, PYRIDOXINE HYDROCHLORIDE, TOCOP"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"M.V.I. (ERGOCALCIFEROL, ASCORBIC ACID, PYRIDOXINE HYDROCHLORIDE, TOCOP"	C0700496	Pyridoxine Hydrochloride	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"LEVOFLOCAXIN 500 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"GAS- X CHILDRENS"	C0720580	Gas-X	[u'orch', u'phsu']	[u'RXNORM']
"GIANT - 20 MG/5 MG COMPRESSE RIVESTITE CON FILM"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"AZULENE SODIUM SULPHONATE + LEVOGLUTAMIDE"	C0017797	Glutamine	[u'aapp', u'bacs', u'phsu']	[u'RXNORM', u'ATC']
"AZULENE SODIUM SULPHONATE + LEVOGLUTAMIDE"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"AZULENE SODIUM SULPHONATE + LEVOGLUTAMIDE"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"AZULENE SODIUM SULPHONATE + LEVOGLUTAMIDE"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"BORTEZOMIB AND BORTEZOMIB"	C1176309	bortezomib	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PLAN B (LEVONORGESTREL)  TABLET, 0.75 MG"	C0023566	Levonorgestrel	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PLAN B (LEVONORGESTREL)  TABLET, 0.75 MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"PLAN B (LEVONORGESTREL)  TABLET, 0.75 MG"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"GENINAX (GARENOXACIN MESILATE HYDRATE)"	C0720930	Hyrex Brand of Dimenhydrinate	[u'orch', u'phsu']	[u'RXNORM']
"GENINAX (GARENOXACIN MESILATE HYDRATE)"	C1507354	garenoxacin	[u'antb', u'orch']	[u'ATC']
"GENINAX (GARENOXACIN MESILATE HYDRATE)"	C3645051	mesylate	[u'orch']	[u'RXNORM']
"TICLOPIDINE HYDROCHLORIDE (TICLOPIDINE HYDROCHLORIDE) (TICLOPIDINE HYD"	C0000598	Ticlopidine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"TICLOPIDINE HYDROCHLORIDE (TICLOPIDINE HYDROCHLORIDE) (TICLOPIDINE HYD"	C0000598	Ticlopidine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"TICLOPIDINE HYDROCHLORIDE (TICLOPIDINE HYDROCHLORIDE) (TICLOPIDINE HYD"	C0020402	hydroxyurea	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TICLOPIDINE HYDROCHLORIDE (TICLOPIDINE HYDROCHLORIDE) (TICLOPIDINE HYD"	C0040207	Ticlopidine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BREATHING PILL"	C0994475	Pills	[u'bodm']	[u'RXNORM']
"INTERFERON -ALPHA"	C0021747	Interferons	[u'aapp', u'imft']	[u'ATC']
"INTERFERON -ALPHA"	C3652465	Interferon	[u'aapp', u'imft', u'phsu']	[u'ATC']
"FIRSTCIN (CEFOZOPRAN HYDROCHLORIDE, INJECTION)"	C0246584	cefozopran	[u'antb', u'orch']	[u'ATC']
"FIRSTCIN (CEFOZOPRAN HYDROCHLORIDE, INJECTION)"	C1272883	Injection	[u'bodm']	[u'RXNORM']
