UTTERANCE	CUI	PT	ST	SOURCES
"VIVIR (ACICLOVIR)"	C0001367	Acyclovir	[u'nnon', u'phsu']	[u'RXNORM', u'ATC']
"AMOXICILLIN AND CLAV POTASSIUM"	C0002645	Amoxicillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"AMOXICILLIN AND CLAV POTASSIUM"	C0032821	Potassium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"AMOXICILLIN AND CLAV POTASSIUM"	C0304475	Potassium supplement	[u'inch', u'phsu']	[u'ATC']
"AMOXICILLIN AND CLAV POTASSIUM"	C0597277	Potassium Ion	[u'elii', u'phsu']	[u'RXNORM']
"7 GBQ JOD 131/RHTSH (SODIUM IODIDE I-131)"	C2587204	thyrotropin alfa	[u'aapp', u'horm', u'phsu']	[u'RXNORM', u'ATC']
"7 GBQ JOD 131/RHTSH (SODIUM IODIDE I-131)"	C0021968	Iodine	[u'bacs', u'elii', u'phsu']	[u'RXNORM', u'ATC']
"7 GBQ JOD 131/RHTSH (SODIUM IODIDE I-131)"	C0304982	Sodium iodide I131	[u'inch', u'irda']	[u'RXNORM']
"BLUEBERRY DROPS"	C3853878	blueberry extract	[u'orch', u'phsu']	[u'RXNORM']
"RITUXIMAB 710MG IV ON 11/9/2007"	C0393022	rituximab	[u'aapp', u'imft', u'phsu']	[u'RXNORM', u'ATC']
"AVEENO ANTI-ITCH /CAN/CALAMINE, PRAMOCAINE HYDROCHLORIDE) CREAM"	C0718745	Aveeno Anti-Itch	[u'orch', u'phsu']	[u'RXNORM']
"AVEENO ANTI-ITCH /CAN/CALAMINE, PRAMOCAINE HYDROCHLORIDE) CREAM"	C0357929	Calamine	[u'orch', u'phsu']	[u'RXNORM']
"AVEENO ANTI-ITCH /CAN/CALAMINE, PRAMOCAINE HYDROCHLORIDE) CREAM"	C0147008	Pramoxine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"AVEENO ANTI-ITCH /CAN/CALAMINE, PRAMOCAINE HYDROCHLORIDE) CREAM"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"LERCAPRESS (ENALAPRIL MALEATE, LERCANIDIPINE HYDROCHLORIDE) (ENALAPRIL"	C0700452	Enalapril Maleate	[u'aapp', u'phsu']	[u'RXNORM']
"LERCAPRESS (ENALAPRIL MALEATE, LERCANIDIPINE HYDROCHLORIDE) (ENALAPRIL"	C0595331	Lercanidipine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"LERCAPRESS (ENALAPRIL MALEATE, LERCANIDIPINE HYDROCHLORIDE) (ENALAPRIL"	C0014025	Enalapril	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"TERAZOSIN HCL 10 MG CAPS (TERAZOSIN HCL) 1/DAY"	C1123697	Terazosin 10 MG	[u'clnd']	[u'RXNORM']
"TERAZOSIN HCL 10 MG CAPS (TERAZOSIN HCL) 1/DAY"	C0770137	terazosin hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"IV CONTRAST DYE NOS"	C0009924	Contrast Media	[u'irda']	[u'ATC']
"CONTRAST SOLUTION"	C0009924	Contrast Media	[u'irda']	[u'ATC']
"TORASEMIDE (TORASEMIDE) UNSPECIFIED"	C0076840	torsemide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TORASEMIDE (TORASEMIDE) UNSPECIFIED"	C0076840	torsemide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PHENYLEPHRINE HCL 50MG/5ML, PARENTA PHARMACEUTICALS"	C0031470	Phenylephrine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"PREVIDENT 5000 ENAMEL PROTECT"	C0722792	Prevident	[u'inch', u'phsu']	[u'RXNORM']
"SETTLERS (CALCIUM CARBONATE, MAGNESIUM CARBONATE)"	C0006681	Calcium Carbonate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"SETTLERS (CALCIUM CARBONATE, MAGNESIUM CARBONATE)"	C0065517	magnesium carbonate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"ACETAMINOPHEN+HYDROCODONE BITARTRATE"	C0546868	Hydrocodone Bitartrate	[u'orch', u'phsu']	[u'RXNORM']
"ACETAMINOPHEN+HYDROCODONE BITARTRATE"	C0717367	Acetaminophen / Hydrocodone	[u'phsu']	[u'RXNORM']
"ASA (ACETYLSALICYLIC ACID0(ACETYLSALICYLIC ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ASA (ACETYLSALICYLIC ACID0(ACETYLSALICYLIC ACID)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OMEGA FISH OIL (FISH OIL + TOCOPHEROL)"	C0016157	Fish Oils	[u'orch', u'phsu']	[u'RXNORM']
"OMEGA FISH OIL (FISH OIL + TOCOPHEROL)"	C0042874	Vitamin E	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"OMEGA FISH OIL (FISH OIL + TOCOPHEROL)"	C3255108	Tocopherol	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"OMEGA FISH OIL (FISH OIL + TOCOPHEROL)"	C0016157	Fish Oils	[u'orch', u'phsu']	[u'RXNORM']
"PIPAMPERONE (CHLORHYDRATE DE)"	C0071098	pipamperone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CYCLOBENZAPRINE HYDROCHLORIDE (FLEXERIL/00428402/)"	C0125988	Cyclobenzaprine hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"CYCLOBENZAPRINE HYDROCHLORIDE (FLEXERIL/00428402/)"	C0728797	Flexeril	[u'orch', u'phsu']	[u'RXNORM']
"LYSTHENON (SUXAMETHONIUM CHLORIDE)"	C0012792	Succinylcholine Chloride	[u'orch', u'phsu']	[u'RXNORM']
"LO/OVRAL 28"	C0728964	Ovral	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"LEVOCETIRIZINE DI -HCL"	C1174893	levocetirizine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SAB SIMPLEX /00159501/(DIMETICONE)"	C1113707	dimethicone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CALCIUM 600NITAMIN 0 600-200 MG-UNIT"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM 600NITAMIN 0 600-200 MG-UNIT"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"CALCIUM 600NITAMIN 0 600-200 MG-UNIT"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"GRANULOCYTE COLONY-STIMULATING FACTOR (GRANULOCYTE COLONY-STIMULATING "	C0009392	Colony-Stimulating Factors	[u'aapp', u'bacs']	[u'ATC']
"MARCAL HC"	C0020268	Hydrocortisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OESTRADIOL IMPLANT"	C0362034	Estradiol Drug Implant	[u'clnd']	[u'RXNORM']
"CALCICHEW D3 (CALCIUM CARBONATE, CHOLECALCIFEROL, CHOLECALCIFEROL CONCENTRATE, COLECALCIFEROL, VITAMIN D3)"	C0719089	Calci-Chew	[u'orch', u'phsu']	[u'RXNORM']
"CALCICHEW D3 (CALCIUM CARBONATE, CHOLECALCIFEROL, CHOLECALCIFEROL CONCENTRATE, COLECALCIFEROL, VITAMIN D3)"	C0006681	Calcium Carbonate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CALCICHEW D3 (CALCIUM CARBONATE, CHOLECALCIFEROL, CHOLECALCIFEROL CONCENTRATE, COLECALCIFEROL, VITAMIN D3)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCICHEW D3 (CALCIUM CARBONATE, CHOLECALCIFEROL, CHOLECALCIFEROL CONCENTRATE, COLECALCIFEROL, VITAMIN D3)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCICHEW D3 (CALCIUM CARBONATE, CHOLECALCIFEROL, CHOLECALCIFEROL CONCENTRATE, COLECALCIFEROL, VITAMIN D3)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCICHEW D3 (CALCIUM CARBONATE, CHOLECALCIFEROL, CHOLECALCIFEROL CONCENTRATE, COLECALCIFEROL, VITAMIN D3)"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCICHEW D3 (CALCIUM CARBONATE, CHOLECALCIFEROL, CHOLECALCIFEROL CONCENTRATE, COLECALCIFEROL, VITAMIN D3)"	C3265062	vitamin D3	[u'orch', u'phsu']	[u'RXNORM']
"AMINOGUANIDINE H CARBONATE (NOS)"	C3715099	carbonate ion	[u'elii']	[u'RXNORM']
"AMINOGUANIDINE H CARBONATE (NOS)"	C0282774	pimagedine	[u'orch', u'phsu']	[u'RXNORM']
"FACTOR !X (AVENTIS BEHRING LLC)"	C0015518	factor X	[u'aapp', u'enzy']	[u'RXNORM', u'ATC']
"FACTOR !X (AVENTIS BEHRING LLC)"	C2826078	coagulation factor X, human	[u'aapp', u'enzy', u'phsu']	[u'RXNORM']
"ARM + HAMMER COMPLETE CARE TOOTHPASTE"	C0040462	Toothpaste	[u'bodm']	[u'RXNORM']
"CACIT                       (CALCIUM CARBONATE, CITRIC ACID)"	C0006681	Calcium Carbonate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CACIT                       (CALCIUM CARBONATE, CITRIC ACID)"	C0055819	Citric Acid	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYLAND'S TEETHING TABLETS N/A HYLAND'S HOMEOPATHIC"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"TAVEGIL//CLEMASTINE"	C0008929	Clemastine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TAVEGIL//CLEMASTINE"	C0592162	Tavegil	[u'orch', u'phsu']	[u'RXNORM']
"VITAMIN B SUPER MAX"	C0042849	Vitamin B Complex	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"VITAMIN 'D' CALCIUM ACETATE"	C0717537	calcium acetate	[u'irda', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"VITAMIN 'D' CALCIUM ACETATE"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"VITAMIN 'D' CALCIUM ACETATE"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"IMATINIB MESYLATE    (NOVARTIS)"	C0939537	Imatinib mesylate	[u'orch', u'phsu']	[u'RXNORM']
"UROQUID ACID (METHENAMINE MANDELATE, PHOSPHORIC ACID SODIUM)"	C0609436	methenamine mandelate	[u'orch', u'phsu']	[u'RXNORM']
"UROQUID ACID (METHENAMINE MANDELATE, PHOSPHORIC ACID SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"UROQUID ACID (METHENAMINE MANDELATE, PHOSPHORIC ACID SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"UROQUID ACID (METHENAMINE MANDELATE, PHOSPHORIC ACID SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"UROQUID ACID (METHENAMINE MANDELATE, PHOSPHORIC ACID SODIUM)"	C0031700	Phosphoric acid	[u'inch', u'phsu']	[u'RXNORM']
"DILACOR ER (DIOLTIAZEM)"	C2587066	Dilacor	[u'orch', u'phsu']	[u'RXNORM']
"FOLIC - B12 TABS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"UNKNOWN CALCIUM MEDICATION"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"UNKNOWN CALCIUM MEDICATION"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"GEL DROPS"	C0017243	Gel	[u'bodm']	[u'RXNORM']
"CLINDAMYCIN PHOSPHATE TOPICAL SOLUTION USP 1% WIPES"	C1251709	Clindamycin Topical Solution	[u'clnd']	[u'RXNORM']
"CLINDAMYCIN PHOSPHATE TOPICAL SOLUTION USP 1% WIPES"	C1601799	phosphate ion	[u'elii', u'phsu']	[u'RXNORM']
"TINELAC         (SENNOSIDE A+B)"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NOVOLOG MIX 50/50"	C3538421	NovoLog Mix	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"NIACIN AMIDE"	C0028027	Niacinamide	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"TYLENOL        /USA/(PARACETAMOL)"	C0699142	Tylenol	[u'orch', u'phsu']	[u'RXNORM']
"TYLENOL        /USA/(PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRIMOVATE (NYSTATIN) (NYSTATIN, OXYTETRACYCLINE CALCIUM, CLOBETASONE B"	C0028741	Nystatin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"TRIMOVATE (NYSTATIN) (NYSTATIN, OXYTETRACYCLINE CALCIUM, CLOBETASONE B"	C0028741	Nystatin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"TRIMOVATE (NYSTATIN) (NYSTATIN, OXYTETRACYCLINE CALCIUM, CLOBETASONE B"	C0282277	Oxytetracycline Calcium	[u'antb', u'orch']	[u'RXNORM']
"TRIMOVATE (NYSTATIN) (NYSTATIN, OXYTETRACYCLINE CALCIUM, CLOBETASONE B"	C0360518	Clobetasone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ACETAMINOPHEN CONTAINING PRODUCTS"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"C-THYROID/LEVOTHYROXINE"	C0040165	levothyroxine	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"C-THYROID/LEVOTHYROXINE"	C3540038	THYROID DIAGNOSTIC RADIOPHARMACEUTICALS	[u'irda']	[u'ATC']
"CHLORHEXIDINE GLUCONATE(CHLORHEXIDINE GLUCONATE)(0.12 PERCENT, UNKNOWN)"	C0055361	chlorhexidine gluconate	[u'orch', u'phsu']	[u'RXNORM']
"CHLORHEXIDINE GLUCONATE(CHLORHEXIDINE GLUCONATE)(0.12 PERCENT, UNKNOWN)"	C0055361	chlorhexidine gluconate	[u'orch', u'phsu']	[u'RXNORM']
"SELOKENZOC (METOPROLOL SUCCINATE) TABLET"	C0724633	metoprolol succinate	[u'orch', u'phsu']	[u'RXNORM']
"SELOKENZOC (METOPROLOL SUCCINATE) TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"FLUVIRIN VACCINE WITH THIMEROSAL"	C0042210	Vaccines	[u'aapp', u'imft', u'phsu']	[u'ATC']
"FLUVIRIN VACCINE WITH THIMEROSAL"	C0039867	Thimerosal	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"METOPROLOL TARTRATE (METOPROLOL TARTERATE)"	C0700548	Metoprolol Tartrate	[u'orch', u'phsu']	[u'RXNORM']
"METOPROLOL TARTRATE (METOPROLOL TARTERATE)"	C0025859	Metoprolol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"OXYCONTIN SA"	C0038702	Sulfanilamide	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"OXYCONTIN SA"	C0722364	Oxycontin	[u'orch', u'phsu']	[u'RXNORM']
"CALCIUM -VITAMIN D (CALCICUM D3)"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"CALCIUM -VITAMIN D (CALCICUM D3)"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"CALCIUM -VITAMIN D (CALCICUM D3)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"CALCIUM -VITAMIN D (CALCICUM D3)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"CMPD ESTRA 0.05/TEST 1 TROCHE COMPOUND MEDICINE PREP (ESTROGENS\TESTOSTERONE)"	C2194257	Estrogens / Testosterone	[u'phsu']	[u'RXNORM']
"DESAMETASONE FOSFATO HOSPIRA 8 MG/2 ML"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ZOLEDRONIC ACID    4 MG/VIAL  INJ, PWDR     NOVARTIS"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"ZOLEDRONIC ACID    4 MG/VIAL  INJ, PWDR     NOVARTIS"	C4301709	zoledronic acid 4 MG	[u'clnd']	[u'RXNORM']
"PTK787/ZK 222584 VS PLACEBO (GENERIC UNKNOWN)"	C1696465	placebo	[u'bodm']	[u'RXNORM']
"DISCONTRINE (GLYCERYL TRINITRATE)"	C0017887	Nitroglycerin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TRIAMCINOLON OIL"	C3541397	oil ingredients	[u'orch', u'phsu']	[u'ATC']
"LOSARTAN COMP. 100/25"	C0126174	Losartan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NICOTINAMIDE/ PYRIDOXINE HYDROCHLORIDE/ RIBOFLAVIN/ THIAMINE"	C0039840	Thiamine	[u'orch', u'vita']	[u'RXNORM', u'ATC']
"NICOTINAMIDE/ PYRIDOXINE HYDROCHLORIDE/ RIBOFLAVIN/ THIAMINE"	C0700496	Pyridoxine Hydrochloride	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"NICOTINAMIDE/ PYRIDOXINE HYDROCHLORIDE/ RIBOFLAVIN/ THIAMINE"	C0028027	Niacinamide	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"NICOTINAMIDE/ PYRIDOXINE HYDROCHLORIDE/ RIBOFLAVIN/ THIAMINE"	C0035527	Riboflavin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"JANUVIA (SITAGLIPTAN PHOSPHATE)"	C1702177	Januvia	[u'orch', u'phsu']	[u'RXNORM']
"JANUVIA (SITAGLIPTAN PHOSPHATE)"	C1601799	phosphate ion	[u'elii', u'phsu']	[u'RXNORM']
"JANUVIA (SITAGLIPTAN PHOSPHATE)"	C1565750	sitagliptin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ENEMA, PHOSPHATE EDEMA"	C0993595	Enema	[u'bodm']	[u'RXNORM']
"ENEMA, PHOSPHATE EDEMA"	C1601799	phosphate ion	[u'elii', u'phsu']	[u'RXNORM']
"TRIATEC [CAFFEINE CITRATE;CODEINE PHOSPHATE;PARACETAMOL]"	C0878061	Altace	[u'orch', u'phsu']	[u'RXNORM']
"TRIATEC [CAFFEINE CITRATE;CODEINE PHOSPHATE;PARACETAMOL]"	C0054436	caffeine citrate	[u'orch', u'phsu']	[u'RXNORM']
"TRIATEC [CAFFEINE CITRATE;CODEINE PHOSPHATE;PARACETAMOL]"	C0009217	Codeine Phosphate	[u'orch', u'phsu']	[u'RXNORM']
"TRIATEC [CAFFEINE CITRATE;CODEINE PHOSPHATE;PARACETAMOL]"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
