UTTERANCE	CUI	PT	ST	SOURCES
"PANADEINE   (CODEINE PHOSPHATE, PARACETAMOL)"	C0009217	Codeine Phosphate	[u'orch', u'phsu']	[u'RXNORM']
"PANADEINE   (CODEINE PHOSPHATE, PARACETAMOL)"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"IPRATROPIUM-ALBUT"	C0027235	Ipratropium	[u'orch', u'phsu']	[u'RXNORM']
"ATENOLOL TABLETS USP (NGX)(ATENOLOL)"	C1244640	Atenolol Oral Tablet	[u'clnd']	[u'RXNORM']
"ATENOLOL TABLETS USP (NGX)(ATENOLOL)"	C0004147	Atenolol	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ALLI -ORLISTAT 60- 60MG GLAXO KLINE SMITH"	C0076275	orlistat	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ALLI -ORLISTAT 60- 60MG GLAXO KLINE SMITH"	C1871879	Alli	[u'orch', u'phsu']	[u'RXNORM']
"FLUCLOXACILLIN SODIUM (FORMULATION UNKNOWN) (GENERIC) (FLUCLOXACILLIN "	C0770900	FLOXACILLIN SODIUM	[u'antb', u'orch']	[u'RXNORM']
"FLUCLOXACILLIN SODIUM (FORMULATION UNKNOWN) (GENERIC) (FLUCLOXACILLIN "	C0016267	Floxacillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"LESCOL (FLOUVASTATIN SODIUM)"	C0591720	Lescol	[u'orch', u'phsu']	[u'RXNORM']
"LESCOL (FLOUVASTATIN SODIUM)"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"LESCOL (FLOUVASTATIN SODIUM)"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"LESCOL (FLOUVASTATIN SODIUM)"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"NUVIGIL/CELECOXIB"	C0538927	celecoxib	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NUVIGIL/CELECOXIB"	C1871544	Nuvigil	[u'orch', u'phsu']	[u'RXNORM']
"KALIUM /00095801/"	C0032821	Potassium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"SPIRONOLACTONE- HCTZ"	C0020261	Hydrochlorothiazide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SPIRONOLACTONE- HCTZ"	C0037982	Spironolactone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"CLODRONATE DISODIUM W/LIDOCAINE HYDROCHLORIDE"	C0546869	Lidocaine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"CLODRONATE DISODIUM W/LIDOCAINE HYDROCHLORIDE"	C0008994	Clodronate Disodium	[u'orch', u'phsu']	[u'RXNORM']
"LOW DOSW ASPIRIN"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"GASMOTIN POWDER(MOSAPRIDE CITRATE)"	C0032861	Powder dose form	[u'bodm']	[u'RXNORM']
"GASMOTIN POWDER(MOSAPRIDE CITRATE)"	C0376259	Citrate	[u'orch', u'phsu']	[u'RXNORM']
"GASMOTIN POWDER(MOSAPRIDE CITRATE)"	C0526501	mosapride	[u'orch', u'phsu']	[u'RXNORM']
"LAMISIL 250 MG TABS - NOVARTIS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"LAMISIL 250 MG TABS - NOVARTIS"	C0721298	Lamisil	[u'orch', u'phsu']	[u'RXNORM']
"LAMISIL 250 MG TABS - NOVARTIS"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ART (DIACEREIN) CAPSULE,  50MG"	C0057678	diacetylrhein	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ART (DIACEREIN) CAPSULE,  50MG"	C0006935	capsule (pharmacologic)	[u'bodm']	[u'RXNORM']
"TRIAMHEXAL (NGX) (TRIAMCINOLONE ACETONIDE) SUSPENSION FOR INJECTION, 4"	C0040866	Triamcinolone Acetonide	[u'orch', u'phsu']	[u'RXNORM']
"TRIAMHEXAL (NGX) (TRIAMCINOLONE ACETONIDE) SUSPENSION FOR INJECTION, 4"	C0991512	Injectable Suspension	[u'bodm']	[u'RXNORM']
"PONARIS NASAL SOLUTION"	C0991528	Nasal Solution	[u'bodm']	[u'RXNORM']
"NATEGLINIDE/ANEGRELIDE"	C0903898	nateglinide	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"NOVOLIN GE NPH PENFILL (INSULIN HUMAN) SUSPENSION FOR INJECTION"	C0028467	Novolin	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"NOVOLIN GE NPH PENFILL (INSULIN HUMAN) SUSPENSION FOR INJECTION"	C0795635	Regular Insulin, Human	[u'aapp', u'horm', u'phsu']	[u'RXNORM']
"NOVOLIN GE NPH PENFILL (INSULIN HUMAN) SUSPENSION FOR INJECTION"	C0991512	Injectable Suspension	[u'bodm']	[u'RXNORM']
"ARTISTRY TIME DEFIANCE DAY PROTECT LOTION"	C0544341	Lotion	[u'bodm']	[u'RXNORM']
"VASOTEC / 00574902 / (VASOTEC-ENALAPRIL MALEATE) (NOT SPECIFIED)"	C0728763	Vasotec	[u'aapp', u'phsu']	[u'RXNORM']
"VASOTEC / 00574902 / (VASOTEC-ENALAPRIL MALEATE) (NOT SPECIFIED)"	C0700452	Enalapril Maleate	[u'aapp', u'phsu']	[u'RXNORM']
"VASOTEC / 00574902 / (VASOTEC-ENALAPRIL MALEATE) (NOT SPECIFIED)"	C0728763	Vasotec	[u'aapp', u'phsu']	[u'RXNORM']
"OTC ENZYMES"	C3540017	Enzymes, hematological	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"OTC ENZYMES"	C3540048	ENZYMES FOR TREATMENT OF WOUNDS AND ULCERS	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"OTC ENZYMES"	C3540772	Enzymes FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"OTC ENZYMES"	C3540790	Enzymes, peripheral vasodilators	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"OTC ENZYMES"	C3541394	Enzymes, antithrombotic	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"OTC ENZYMES"	C3542456	Enzymes for ALIMENTARY TRACT AND METABOLISM	[u'aapp', u'enzy', u'phsu']	[u'ATC']
"ULTRAVIST / IOPROMID 370"	C0063817	iopromide	[u'irda', u'orch']	[u'RXNORM', u'ATC']
"SALTED CARMAEL"	C0037494	Sodium Chloride	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CLOVAX CREAM SPRAY"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"LIVER 3X"	C3486713	Mammal liver preparation	[u'aapp', u'phsu']	[u'RXNORM']
"EMPIRICAL ANTIBIOTICS"	C0003237	Antibiotics, Antitubercular	[u'antb']	[u'ATC']
"EMPIRICAL ANTIBIOTICS"	C3540704	Antibiotics for systemic use	[u'antb']	[u'ATC']
"EMPIRICAL ANTIBIOTICS"	C3540705	Antifungal Antibiotics, Topical	[u'antb']	[u'ATC']
"EMPIRICAL ANTIBIOTICS"	C3540706	Antibiotic throat preparations	[u'antb']	[u'ATC']
"EMPIRICAL ANTIBIOTICS"	C3540707	Antibiotics FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE	[u'antb']	[u'ATC']
"EMPIRICAL ANTIBIOTICS"	C3540708	Antibiotics, Gynecological	[u'antb']	[u'ATC']
"EMPIRICAL ANTIBIOTICS"	C3540709	antibiotics, intestinal	[u'antb']	[u'ATC']
"EMPIRICAL ANTIBIOTICS"	C3540710	Antibiotics, ophthalmologic	[u'antb']	[u'ATC']
"DICLOFENAC SODIUM 3%"	C0700583	Diclofenac Sodium	[u'orch', u'phsu']	[u'RXNORM']
"NORADRENALIN BICHSEL"	C0028351	Norepinephrine	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"NORADRENALIN BICHSEL"	C3887648	Norepinephrine, DL-	[u'orch', u'phsu']	[u'RXNORM']
"APO-FLUCLOXACILLIN"	C0016267	Floxacillin	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"TAHOR (ATORAVASTATIN CALCIUM)"	C0006675	Calcium	[u'bacs', u'elii', u'phsu']	[u'RXNORM']
"TAHOR (ATORAVASTATIN CALCIUM)"	C3540037	CALCIUM SUPPLEMENTS	[u'phsu', u'vita']	[u'ATC']
"MOMETASONE FUROATE (MOMETASONE FUROATE) UKNOWN"	C0066700	mometasone furoate	[u'orch', u'phsu']	[u'RXNORM']
"MOMETASONE FUROATE (MOMETASONE FUROATE) UKNOWN"	C0066700	mometasone furoate	[u'orch', u'phsu']	[u'RXNORM']
"PRENATAL VITAMINS (ASCORBIC ACID, BIOTIN, MINERALS NOS, NICOTINIC ACVID, RETINOL, TOCOPHEROL, VITAMIN B NOS, VITAMIN D NOS)"	C0042890	Vitamins	[u'orch', u'phsu', u'vita']	[u'ATC']
"PRENATAL VITAMINS (ASCORBIC ACID, BIOTIN, MINERALS NOS, NICOTINIC ACVID, RETINOL, TOCOPHEROL, VITAMIN B NOS, VITAMIN D NOS)"	C3540032	Vitamin IV solution additives	[u'phsu']	[u'ATC']
"PRENATAL VITAMINS (ASCORBIC ACID, BIOTIN, MINERALS NOS, NICOTINIC ACVID, RETINOL, TOCOPHEROL, VITAMIN B NOS, VITAMIN D NOS)"	C0003968	Ascorbic Acid	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PRENATAL VITAMINS (ASCORBIC ACID, BIOTIN, MINERALS NOS, NICOTINIC ACVID, RETINOL, TOCOPHEROL, VITAMIN B NOS, VITAMIN D NOS)"	C0005575	Biotin	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PRENATAL VITAMINS (ASCORBIC ACID, BIOTIN, MINERALS NOS, NICOTINIC ACVID, RETINOL, TOCOPHEROL, VITAMIN B NOS, VITAMIN D NOS)"	C0028040	Nicotine	[u'hops', u'orch']	[u'RXNORM', u'ATC']
"PRENATAL VITAMINS (ASCORBIC ACID, BIOTIN, MINERALS NOS, NICOTINIC ACVID, RETINOL, TOCOPHEROL, VITAMIN B NOS, VITAMIN D NOS)"	C0042839	Vitamin A	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PRENATAL VITAMINS (ASCORBIC ACID, BIOTIN, MINERALS NOS, NICOTINIC ACVID, RETINOL, TOCOPHEROL, VITAMIN B NOS, VITAMIN D NOS)"	C0087161	All-Trans-Retinol	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"PRENATAL VITAMINS (ASCORBIC ACID, BIOTIN, MINERALS NOS, NICOTINIC ACVID, RETINOL, TOCOPHEROL, VITAMIN B NOS, VITAMIN D NOS)"	C0042874	Vitamin E	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PRENATAL VITAMINS (ASCORBIC ACID, BIOTIN, MINERALS NOS, NICOTINIC ACVID, RETINOL, TOCOPHEROL, VITAMIN B NOS, VITAMIN D NOS)"	C3255108	Tocopherol	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"PRENATAL VITAMINS (ASCORBIC ACID, BIOTIN, MINERALS NOS, NICOTINIC ACVID, RETINOL, TOCOPHEROL, VITAMIN B NOS, VITAMIN D NOS)"	C0042849	Vitamin B Complex	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"PRENATAL VITAMINS (ASCORBIC ACID, BIOTIN, MINERALS NOS, NICOTINIC ACVID, RETINOL, TOCOPHEROL, VITAMIN B NOS, VITAMIN D NOS)"	C0014695	Ergocalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"PRENATAL VITAMINS (ASCORBIC ACID, BIOTIN, MINERALS NOS, NICOTINIC ACVID, RETINOL, TOCOPHEROL, VITAMIN B NOS, VITAMIN D NOS)"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"BACTINE PAIN RELIEVING CLEANSING ANESTHETIC SPRAY (BENZALKONIUMCHLORID"	C0002932	Anesthetics	[u'phsu']	[u'ATC']
"BETAMETHASONE VALERATE (BETAMETHASONE VALERATE) (0.1 %, CREAM)"	C0750848	Betamethasone valerate	[u'orch', u'phsu']	[u'RXNORM']
"BETAMETHASONE VALERATE (BETAMETHASONE VALERATE) (0.1 %, CREAM)"	C0750848	Betamethasone valerate	[u'orch', u'phsu']	[u'RXNORM']
"BETAMETHASONE VALERATE (BETAMETHASONE VALERATE) (0.1 %, CREAM)"	C1378128	Cream	[u'bodm']	[u'RXNORM']
"SPINAL ANETHESIA (BUPIVICAINE WITH FENTANYL INTRATHECAL)"	C0006400	Bupivacaine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SPINAL ANETHESIA (BUPIVICAINE WITH FENTANYL INTRATHECAL)"	C0015846	Fentanyl	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SEROKOT-S (DOCUSATE SODIUM, SENNOSIDE A+B)"	C0243237	Docusate Sodium	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"SEROKOT-S (DOCUSATE SODIUM, SENNOSIDE A+B)"	C3489575	sennosides, USP	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TAB. STORVA"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DEXTROAMPHETAMINE SULFATE TAB"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DEXTROAMPHETAMINE SULFATE TAB"	C0011810	Dextroamphetamine Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"ESOMEPRAZOLE MAGNESIUM ORAL CAPSULE DELAYED RELEASE"	C1306451	Esomeprazole Oral Capsule	[u'clnd']	[u'RXNORM']
"ESOMEPRAZOLE MAGNESIUM ORAL CAPSULE DELAYED RELEASE"	C0024467	Magnesium	[u'bacs', u'elii']	[u'RXNORM']
"ESOMEPRAZOLE MAGNESIUM ORAL CAPSULE DELAYED RELEASE"	C3540792	Magnesium supplements, alimentary tract and metabolism	[u'inch', u'phsu']	[u'ATC']
"PROTOCOL MOUTHWASH"	C0026647	Mouthwash	[u'bodm']	[u'RXNORM']
"ABSORBABLE GELATIN SPONGE (GELFOAM)"	C0017238	Gelatin Sponge, Absorbable	[u'medd']	[u'ATC']
"OTHER INJECTABLE MEDICATION"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"POLY?VI?SOL DRO/IRON"	C0722670	Poly Iron	[u'orch', u'phsu']	[u'RXNORM']
"MYLANTA ULTIMATE STRENGTH MINT"	C1576800	Mint extract	[u'orch', u'phsu']	[u'RXNORM']
"MYLANTA ULTIMATE STRENGTH MINT"	C0067044	Mylanta	[u'orch', u'phsu']	[u'RXNORM']
"COLD EEZE QUIGLEY CORP."	C1098209	Cold-Eeze	[u'orch', u'phsu']	[u'RXNORM']
"HYDROCODON /W ACETAMINOPHENE"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HYDROCODON /W ACETAMINOPHENE"	C0020264	Hydrocodone	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ACETAMINOPHEN/ COD"	C3488428	Cod, unspecified preparation	[u'aapp', u'phsu']	[u'RXNORM']
"ACETAMINOPHEN/ COD"	C0000970	Acetaminophen	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HORMONE REPLACEMENT TROCHES FOR ESTROGEN AND PROGESTERONE"	C0014939	Estrogens	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"HORMONE REPLACEMENT TROCHES FOR ESTROGEN AND PROGESTERONE"	C0033308	Progesterone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HIDROCORTISONA//HYDROCORTISONE SODIUM SUCCINATE"	C0770560	Hydrocortisone sodium succinate	[u'orch', u'phsu']	[u'RXNORM']
"HIDROCORTISONA//HYDROCORTISONE SODIUM SUCCINATE"	C0020268	Hydrocortisone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"PROPOFAN (PROPOFAN) TABLETS"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"DOUISATE SODIUM"	C0037473	Sodium	[u'bacs', u'elii']	[u'RXNORM']
"DOUISATE SODIUM"	C0597484	Sodium Cation	[u'elii']	[u'RXNORM']
"DOUISATE SODIUM"	C3541959	Sodium supplements	[u'phsu']	[u'ATC']
"IRINOTECAN  300MG  IVPB Q 14 D"	C0123931	irinotecan	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"IPRATROPIUM BROMIDE/ALBUTERAL SULFATE"	C3536965	Sulfate Ion	[u'elii', u'phsu']	[u'RXNORM']
"IPRATROPIUM BROMIDE/ALBUTERAL SULFATE"	C0700580	Ipratropium Bromide	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"KALCIPOS-D 500 MG/400IU"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"CORDIS SIROLIMUS - DRUG ELUTING CORONARY STENTS"	C0072980	Sirolimus	[u'antb', u'orch']	[u'RXNORM', u'ATC']
"HUMAN UMBILICAL CORD BLOOD (BLOOD, HETASTARCH, ELECTROLYTE SOLUTIONS)"	C0020352	Hetastarch	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"HUMAN UMBILICAL CORD BLOOD (BLOOD, HETASTARCH, ELECTROLYTE SOLUTIONS)"	C3541941	Electrolyte solutions (I.V. additive)	[u'irda']	[u'ATC']
"MUCINEX CHILDREN'S EXPECTORANT/DECONGESTANT"	C0015314	Expectorants	[u'phsu']	[u'ATC']
"MUCINEX CHILDREN'S EXPECTORANT/DECONGESTANT"	C1170407	Mucinex	[u'orch', u'phsu']	[u'RXNORM']
"ASA(CON.)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"TAB. GLIMISTAR M2"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"CACIT D3 (CALCIUM CARBONATE UNK MG, COLECALCIFEROL UNK IU) UNKNOWN"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"CACIT D3 (CALCIUM CARBONATE UNK MG, COLECALCIFEROL UNK IU) UNKNOWN"	C0006681	Calcium Carbonate	[u'inch', u'phsu']	[u'RXNORM', u'ATC']
"CACIT D3 (CALCIUM CARBONATE UNK MG, COLECALCIFEROL UNK IU) UNKNOWN"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"2.3% GLUCOSE/BALANCE 2.3%/CA 1.25%"	C0017725	Glucose	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"DOMINAL /00018902/ (DOMINAL-PROTHIPENDYL HYDROCHLORIDE) 160 MG (NOT SP"	C0772014	prothipendyl hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"DOMINAL /00018902/ (DOMINAL-PROTHIPENDYL HYDROCHLORIDE) 160 MG (NOT SP"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"ALLERGOPOS (DROPS) (ANTAZOLINE PHOSPHATE, TETRYZOLINE HYDROCHLORIDE, R"	C0003144	Antazoline Phosphate	[u'orch', u'phsu']	[u'RXNORM']
"ALLERGOPOS (DROPS) (ANTAZOLINE PHOSPHATE, TETRYZOLINE HYDROCHLORIDE, R"	C0148485	Tetrahydrozoline hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS(NO INGREDIENTS/SUBSTANCES)"	C0028128	Nitric Oxide	[u'bacs', u'inch', u'phsu']	[u'RXNORM', u'ATC']
"ALLERGY INJ. UNKNOWN"	C1272883	Injection	[u'bodm']	[u'RXNORM']
"TAB ERLOTINIB HYDROCHLORIDE 150 MG"	C1628394	erlotinib 150 MG	[u'clnd']	[u'RXNORM']
"TAB ERLOTINIB HYDROCHLORIDE 150 MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"YDROCHLOROTHIAZIDE/LISINOPRIL"	C0065374	Lisinopril	[u'aapp', u'phsu']	[u'RXNORM', u'ATC']
"AMPHETAMINE W/DEXTROMAPHETAMINE"	C0002658	Amphetamine	[u'bacs', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ANTI-PLATELET MEDICATIONS"	C0005821	Blood Platelets	[u'cell']	[u'ATC']
"LEVOTHYROXINE SODIUM BY SANDOZ"	C0079691	Levothyroxine Sodium	[u'aapp', u'horm', u'phsu']	[u'RXNORM', u'ATC']
"RISEDRONATE                     (RISEDRONATE)"	C0246719	Risedronate	[u'orch', u'phsu']	[u'RXNORM']
"RISEDRONATE                     (RISEDRONATE)"	C0246719	Risedronate	[u'orch', u'phsu']	[u'RXNORM']
"AMIODARON TABLET 200MG"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"VITAMIN C +E"	C0042874	Vitamin E	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"FEBOFENADINE HYDROCHLORIDE AND PSEUDOEPHEDRINE HYDROCHLORIDE"	C0304430	Pseudoephedrine Hydrochloride	[u'orch', u'phsu']	[u'RXNORM']
"ZICAM TABLET"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"FLUIMUCIL ? 600 MG GRANULATO PER SOLUZIONE ORALE"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
"BABY ASPIRIN (ACETYLSALICYLIC ACID) (ENTERIC-COATED TABLET)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BABY ASPIRIN (ACETYLSALICYLIC ACID) (ENTERIC-COATED TABLET)"	C0004057	Aspirin	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BABY ASPIRIN (ACETYLSALICYLIC ACID) (ENTERIC-COATED TABLET)"	C0039226	Delayed Release Oral Tablet	[u'bodm']	[u'RXNORM']
"BUFFERIN /JPN/ (TABLETS)"	C0719034	Bufferin	[u'orch', u'phsu']	[u'RXNORM']
"BUFFERIN /JPN/ (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"ALMIN (ALUMINIUM GLYCINATE)"	C0304541	Aluminum glycinate	[u'inch', u'phsu']	[u'ATC']
"PYRIDOXINE B6 50MG"	C0034272	pyridoxine	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"FIBER (POLYCARBOPHIL CALCIUM)(UNKNOWN)"	C0225326	Fiber	[u'orch', u'phsu']	[u'RXNORM']
"FIBER (POLYCARBOPHIL CALCIUM)(UNKNOWN)"	C0054480	calcium polycarbophil	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"RENA-VITE (NEPHROVITE) (TABLETS)"	C1815998	Rena-Vite	[u'orch', u'phsu']	[u'RXNORM']
"RENA-VITE (NEPHROVITE) (TABLETS)"	C0039225	Tablet Dosage Form	[u'bodm']	[u'RXNORM']
"BORAGE OIL AND FLAXSEED AND OMEGA-3 MARINE TRIGLYCERIDES AND SAFFLOWER"	C0023754	Linseed Oil	[u'food', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"BORAGE OIL AND FLAXSEED AND OMEGA-3 MARINE TRIGLYCERIDES AND SAFFLOWER"	C0015689	Omega-3 Fatty Acids	[u'bacs', u'orch', u'phsu']	[u'RXNORM']
"BORAGE OIL AND FLAXSEED AND OMEGA-3 MARINE TRIGLYCERIDES AND SAFFLOWER"	C0212750	borage oil	[u'food', u'orch', u'phsu']	[u'RXNORM']
"BORAGE OIL AND FLAXSEED AND OMEGA-3 MARINE TRIGLYCERIDES AND SAFFLOWER"	C1952586	safflower extract	[u'orch', u'phsu']	[u'RXNORM']
"BORAGE OIL AND FLAXSEED AND OMEGA-3 MARINE TRIGLYCERIDES AND SAFFLOWER"	C2741438	safflower seed allergenic extract	[u'imft', u'phsu']	[u'RXNORM']
"VIT D SKIN PATCHES"	C0042866	Vitamin D	[u'orch', u'phsu', u'vita']	[u'RXNORM']
"METHOTREXATE 25MG/CC"	C0008318	Cholecalciferol	[u'orch', u'phsu', u'vita']	[u'RXNORM', u'ATC']
"METHOTREXATE 25MG/CC"	C0025677	Methotrexate	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ESTROGENS + PROGESTERONE"	C0033308	Progesterone	[u'horm', u'orch', u'phsu']	[u'RXNORM', u'ATC']
"ESTROGENS + PROGESTERONE"	C0014939	Estrogens	[u'horm', u'orch', u'phsu']	[u'RXNORM']
"ESTROGENS + PROGESTERONE"	C3537250	ESTROGENS, SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM	[u'horm', u'orch', u'phsu']	[u'ATC']
"ESTROGENS + PROGESTERONE"	C3541386	Estrogens, endocrine therapy drugs	[u'horm', u'orch', u'phsu']	[u'ATC']
"PROVENTIL /USA/(SALBUTAMOL SULFATE)"	C0699770	Proventil	[u'orch', u'phsu']	[u'RXNORM']
"PROVENTIL /USA/(SALBUTAMOL SULFATE)"	C0543495	Albuterol Sulfate	[u'orch', u'phsu']	[u'RXNORM']
"HYDRALAZINE SULFATE"	C3536965	Sulfate Ion	[u'elii', u'phsu']	[u'RXNORM']
"HYDRALAZINE SULFATE"	C0020223	Hydralazine	[u'orch', u'phsu']	[u'RXNORM', u'ATC']
"MOTHERS MILK LACTATION PILLS"	C0994475	Pills	[u'bodm']	[u'RXNORM']
"RIFAMPICIN+ISONIAZID"	C0358905	isoniazid / Rifampin	[u'phsu']	[u'RXNORM']
"ZARELIS RETARD 225 MG COMPRIMIDOS DE LIBERACION PROLONGADA, 30 COMPRIM"	C2346927	Magnesium Cation	[u'elii', u'phsu']	[u'RXNORM']
